2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	585.41
22.1264	576.76
22.1409	506.90
22.1553	488.02
22.1697	554.28
22.1842	621.93
22.1986	544.40
22.2131	604.99
22.2275	624.92
22.2419	523.70
22.2564	501.90
22.2708	583.17
22.2853	608.80
22.2997	558.18
22.3141	537.97
22.3286	611.14
22.3430	583.06
22.3575	519.18
22.3719	572.76
22.3863	547.13
22.4008	570.09
22.4152	545.19
22.4297	617.69
22.4441	716.18
22.4585	553.23
22.4730	626.82
22.4874	659.51
22.5019	562.87
22.5163	541.30
22.5307	544.59
22.5452	490.54
22.5596	587.26
22.5741	601.35
22.5885	561.51
22.6029	591.73
22.6174	557.84
22.6318	544.26
22.6463	545.26
22.6607	621.02
22.6751	545.85
22.6896	620.08
22.7040	637.90
22.7185	574.02
22.7329	529.00
22.7473	630.74
22.7618	586.42
22.7762	563.43
22.7907	561.07
22.8051	600.91
22.8195	580.63
22.8340	549.26
22.8484	541.82
22.8629	497.48
22.8773	511.87
22.8917	540.63
22.9062	562.15
22.9206	527.63
22.9351	524.88
22.9495	501.52
22.9639	572.26
22.9784	548.05
22.9928	517.22
23.0073	586.16
23.0217	597.86
23.0361	489.65
23.0506	557.42
23.0650	579.93
23.0795	543.33
23.0939	526.12
23.1083	517.96
23.1228	536.16
23.1372	552.53
23.1517	479.05
23.1661	511.51
23.1806	511.00
23.1950	514.36
23.2094	578.55
23.2239	556.63
23.2383	543.47
23.2528	533.91
23.2672	632.67
23.2816	577.24
23.2961	535.49
23.3105	564.23
23.3250	568.99
23.3394	507.07
23.3538	530.21
23.3683	547.88
23.3827	498.71
23.3972	442.93
23.4116	562.40
23.4260	566.38
23.4405	561.06
23.4549	583.05
23.4694	580.15
23.4838	503.37
23.4982	507.03
23.5127	541.11
23.5271	615.19
23.5416	663.21
23.5560	646.43
23.5704	613.79
23.5849	584.97
23.5993	579.34
23.6138	482.43
23.6282	491.32
23.6426	523.34
23.6571	564.87
23.6715	565.18
23.6860	589.11
23.7004	579.27
23.7148	616.84
23.7293	550.12
23.7437	566.53
23.7582	557.45
23.7726	556.07
23.7870	593.13
23.8015	564.11
23.8159	583.71
23.8304	583.54
23.8448	542.04
23.8592	571.85
23.8737	543.40
23.8881	529.04
23.9026	549.89
23.9170	557.13
23.9314	489.17
23.9459	465.99
23.9603	544.66
23.9748	560.07
23.9892	549.26
24.0036	575.55
24.0181	524.86
24.0325	598.48
24.0470	568.51
24.0614	560.46
24.0758	575.92
24.0903	587.56
24.1047	551.02
24.1192	581.56
24.1336	605.65
24.1480	589.49
24.1625	570.96
24.1769	555.02
24.1914	550.71
24.2058	582.24
24.2202	536.43
24.2347	602.21
24.2491	628.61
24.2636	565.98
24.2780	540.93
24.2924	563.63
24.3069	632.81
24.3213	564.15
24.3358	529.45
24.3502	561.12
24.3646	577.43
24.3791	570.49
24.3935	581.04
24.4080	572.18
24.4224	580.14
24.4368	575.06
24.4513	543.88
24.4657	556.07
24.4802	549.46
24.4946	581.99
24.5090	515.87
24.5235	577.04
24.5379	544.31
24.5524	567.50
24.5668	572.52
24.5812	507.26
24.5957	591.95
24.6101	528.15
24.6246	564.96
24.6390	582.12
24.6534	532.93
24.6679	519.63
24.6823	588.08
24.6968	586.65
24.7112	539.12
24.7256	530.84
24.7401	537.91
24.7545	566.09
24.7690	548.06
24.7834	554.46
24.7978	531.03
24.8123	521.63
24.8267	544.52
24.8412	582.06
24.8556	569.18
24.8700	559.88
24.8845	507.81
24.8989	529.33
24.9134	539.75
24.9278	559.69
24.9422	491.85
24.9567	491.89
24.9711	548.68
24.9856	566.24
25.0000	554.74
25.0144	543.63
25.0289	582.90
25.0433	598.97
25.0578	530.62
25.0722	527.43
25.0866	583.73
25.1011	566.16
25.1155	541.60
25.1300	580.08
25.1444	497.14
25.1588	526.78
25.1733	576.68
25.1877	558.02
25.2022	537.38
25.2166	527.95
25.2310	522.49
25.2455	526.20
25.2599	556.18
25.2744	552.68
25.2888	590.13
25.3032	549.55
25.3177	520.36
25.3321	567.77
25.3466	537.59
25.3610	564.18
25.3754	478.37
25.3899	522.87
25.4043	511.56
25.4188	539.04
25.4332	532.23
25.4476	512.98
25.4621	557.47
25.4765	552.20
25.4910	546.31
25.5054	578.69
25.5198	522.78
25.5343	563.64
25.5487	560.50
25.5632	531.88
25.5776	574.38
25.5920	537.79
25.6065	533.59
25.6209	514.10
25.6354	562.75
25.6498	546.04
25.6642	556.77
25.6787	525.22
25.6931	509.00
25.7076	552.26
25.7220	552.94
25.7364	524.64
25.7509	517.10
25.7653	531.81
25.7798	582.69
25.7942	554.20
25.8086	539.51
25.8231	528.33
25.8375	565.00
25.8520	540.87
25.8664	528.03
25.8808	543.06
25.8953	535.18
25.9097	575.68
25.9242	551.25
25.9386	531.39
25.9530	535.14
25.9675	522.75
25.9819	518.08
25.9964	505.09
26.0108	526.67
26.0252	525.64
26.0397	489.70
26.0541	509.04
26.0686	525.63
26.0830	531.74
26.0974	508.16
26.1119	533.02
26.1263	562.28
26.1408	558.37
26.1552	537.23
26.1696	521.28
26.1841	510.77
26.1985	537.12
26.2130	533.36
26.2274	513.74
26.2418	537.38
26.2563	517.68
26.2707	547.20
26.2852	525.74
26.2996	519.19
26.3140	521.51
26.3285	521.13
26.3429	530.19
26.3574	543.20
26.3718	552.31
26.3862	545.35
26.4007	490.68
26.4151	527.11
26.4296	549.51
