2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	566.97
22.1264	593.87
22.1409	584.36
22.1553	547.87
22.1697	547.50
22.1842	533.31
22.1986	542.87
22.2131	590.04
22.2275	619.95
22.2419	634.14
22.2564	624.53
22.2708	586.59
22.2853	574.30
22.2997	552.89
22.3141	580.44
22.3286	560.52
22.3430	570.54
22.3575	598.04
22.3719	533.30
22.3863	522.94
22.4008	515.30
22.4152	542.12
22.4297	554.01
22.4441	611.90
22.4585	684.00
22.4730	614.57
22.4874	618.10
22.5019	564.68
22.5163	586.34
22.5307	525.91
22.5452	565.61
22.5596	521.81
22.5741	557.08
22.5885	618.57
22.6029	516.40
22.6174	602.04
22.6318	580.84
22.6463	574.82
22.6607	560.85
22.6751	557.33
22.6896	556.29
22.7040	636.40
22.7185	577.22
22.7329	548.83
22.7473	614.60
22.7618	555.22
22.7762	604.47
22.7907	655.18
22.8051	611.19
22.8195	622.35
22.8340	579.20
22.8484	560.98
22.8629	597.87
22.8773	526.19
22.8917	519.03
22.9062	521.90
22.9206	529.05
22.9351	553.59
22.9495	520.49
22.9639	524.59
22.9784	586.20
22.9928	640.12
23.0073	597.95
23.0217	574.86
23.0361	480.56
23.0506	573.92
23.0650	541.06
23.0795	551.39
23.0939	686.29
23.1083	579.11
23.1228	569.88
23.1372	597.04
23.1517	524.95
23.1661	549.96
23.1806	550.62
23.1950	537.45
23.2094	525.78
23.2239	501.63
23.2383	607.14
23.2528	581.90
23.2672	527.57
23.2816	550.12
23.2961	537.41
23.3105	576.35
23.3250	608.87
23.3394	582.51
23.3538	574.80
23.3683	518.67
23.3827	495.07
23.3972	517.34
23.4116	549.95
23.4260	591.82
23.4405	520.39
23.4549	563.33
23.4694	536.39
23.4838	560.91
23.4982	550.05
23.5127	514.57
23.5271	542.29
23.5416	555.45
23.5560	497.85
23.5704	506.32
23.5849	501.30
23.5993	585.91
23.6138	646.71
23.6282	577.71
23.6426	549.89
23.6571	581.82
23.6715	477.40
23.6860	543.37
23.7004	565.72
23.7148	564.95
23.7293	437.90
23.7437	514.21
23.7582	512.93
23.7726	602.89
23.7870	514.67
23.8015	503.26
23.8159	520.44
23.8304	576.59
23.8448	559.67
23.8592	541.67
23.8737	587.76
23.8881	516.39
23.9026	636.94
23.9170	602.42
23.9314	498.48
23.9459	537.42
23.9603	505.97
23.9748	526.43
23.9892	505.27
24.0036	504.54
24.0181	541.58
24.0325	541.77
24.0470	527.84
24.0614	551.90
24.0758	529.11
24.0903	529.11
24.1047	569.82
24.1192	582.63
24.1336	557.01
24.1480	530.46
24.1625	580.92
24.1769	532.61
24.1914	575.14
24.2058	554.47
24.2202	579.13
24.2347	597.32
24.2491	583.90
24.2636	600.83
24.2780	585.03
24.2924	514.02
24.3069	551.43
24.3213	566.71
24.3358	625.09
24.3502	541.12
24.3646	518.46
24.3791	587.97
24.3935	557.99
24.4080	563.26
24.4224	543.60
24.4368	543.49
24.4513	487.25
24.4657	517.51
24.4802	555.09
24.4946	566.58
24.5090	542.63
24.5235	535.56
24.5379	521.57
24.5524	531.51
24.5668	522.59
24.5812	515.56
24.5957	583.20
24.6101	545.90
24.6246	528.66
24.6390	564.24
24.6534	548.49
24.6679	561.06
24.6823	542.20
24.6968	509.22
24.7112	563.49
24.7256	501.77
24.7401	526.36
24.7545	587.28
24.7690	544.25
24.7834	495.54
24.7978	536.92
24.8123	520.72
24.8267	532.60
24.8412	532.69
24.8556	570.36
24.8700	523.58
24.8845	560.11
24.8989	583.02
24.9134	562.48
24.9278	538.08
24.9422	555.44
24.9567	524.50
24.9711	536.63
24.9856	476.85
25.0000	503.01
25.0144	531.18
25.0289	581.88
25.0433	595.97
25.0578	594.95
25.0722	545.40
25.0866	574.37
25.1011	518.33
25.1155	537.85
25.1300	578.10
25.1444	545.61
25.1588	524.94
25.1733	561.40
25.1877	561.32
25.2022	538.10
25.2166	520.80
25.2310	557.31
25.2455	569.70
25.2599	542.53
25.2744	539.34
25.2888	557.66
25.3032	533.12
25.3177	548.52
25.3321	536.63
25.3466	518.27
25.3610	549.35
25.3754	518.02
25.3899	524.26
25.4043	527.67
25.4188	540.16
25.4332	562.03
25.4476	558.17
25.4621	559.11
25.4765	558.62
25.4910	542.79
25.5054	523.46
25.5198	540.07
25.5343	541.26
25.5487	538.68
25.5632	512.66
25.5776	510.94
25.5920	563.94
25.6065	560.84
25.6209	511.87
25.6354	511.38
25.6498	527.57
25.6642	522.87
25.6787	532.81
25.6931	530.59
25.7076	530.66
25.7220	517.42
25.7364	543.78
25.7509	552.55
25.7653	534.28
25.7798	534.58
25.7942	559.54
25.8086	508.00
25.8231	529.94
25.8375	559.78
25.8520	567.85
25.8664	556.26
25.8808	569.03
25.8953	560.27
25.9097	520.88
25.9242	549.38
25.9386	559.92
25.9530	532.87
25.9675	530.57
25.9819	526.83
25.9964	543.63
26.0108	516.75
26.0252	463.73
26.0397	526.34
26.0541	532.49
26.0686	539.31
26.0830	578.94
26.0974	543.49
26.1119	522.13
26.1263	559.93
26.1408	530.51
26.1552	512.56
26.1696	523.62
26.1841	534.60
26.1985	520.84
26.2130	540.56
26.2274	537.13
26.2418	554.21
26.2563	510.40
26.2707	512.43
26.2852	505.28
26.2996	512.82
26.3140	536.43
26.3285	539.61
26.3429	536.81
26.3574	530.30
26.3718	538.74
26.3862	531.39
26.4007	553.63
26.4151	540.45
26.4296	514.02
