2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	635.13
22.1264	661.16
22.1409	544.23
22.1553	461.15
22.1697	539.36
22.1842	593.92
22.1986	547.09
22.2131	573.18
22.2275	550.55
22.2419	527.92
22.2564	518.80
22.2708	617.24
22.2853	605.83
22.2997	700.87
22.3141	705.77
22.3286	618.36
22.3430	592.81
22.3575	663.63
22.3719	603.00
22.3863	516.84
22.4008	543.27
22.4152	571.69
22.4297	652.91
22.4441	601.16
22.4585	637.18
22.4730	716.18
22.4874	687.90
22.5019	588.12
22.5163	599.98
22.5307	610.42
22.5452	579.32
22.5596	599.43
22.5741	654.96
22.5885	636.27
22.6029	643.78
22.6174	547.85
22.6318	552.09
22.6463	564.14
22.6607	616.14
22.6751	650.60
22.6896	611.34
22.7040	592.25
22.7185	508.64
22.7329	589.17
22.7473	563.59
22.7618	553.23
22.7762	539.58
22.7907	586.59
22.8051	586.59
22.8195	585.13
22.8340	573.54
22.8484	585.59
22.8629	645.16
22.8773	534.88
22.8917	549.20
22.9062	534.83
22.9206	513.28
22.9351	497.47
22.9495	505.91
22.9639	570.60
22.9784	592.65
22.9928	547.62
23.0073	593.17
23.0217	660.13
23.0361	611.93
23.0506	542.93
23.0650	547.98
23.0795	484.61
23.0939	664.66
23.1083	615.72
23.1228	641.05
23.1372	607.88
23.1517	603.42
23.1661	613.05
23.1806	602.07
23.1950	576.13
23.2094	520.27
23.2239	586.64
23.2383	530.52
23.2528	546.67
23.2672	594.89
23.2816	530.95
23.2961	526.70
23.3105	553.88
23.3250	515.47
23.3394	583.90
23.3538	595.22
23.3683	595.65
23.3827	537.53
23.3972	544.32
23.4116	584.59
23.4260	517.98
23.4405	547.82
23.4549	510.32
23.4694	525.48
23.4838	526.82
23.4982	478.93
23.5127	577.78
23.5271	575.47
23.5416	559.16
23.5560	609.92
23.5704	555.81
23.5849	526.60
23.5993	534.21
23.6138	563.44
23.6282	573.75
23.6426	564.92
23.6571	514.99
23.6715	509.78
23.6860	549.43
23.7004	599.98
23.7148	544.86
23.7293	590.13
23.7437	589.03
23.7582	574.09
23.7726	617.48
23.7870	563.37
23.8015	507.63
23.8159	535.32
23.8304	564.98
23.8448	618.33
23.8592	620.23
23.8737	564.37
23.8881	558.90
23.9026	588.44
23.9170	609.18
23.9314	566.40
23.9459	577.39
23.9603	570.87
23.9748	586.55
23.9892	651.99
24.0036	554.05
24.0181	581.72
24.0325	532.73
24.0470	499.30
24.0614	499.96
24.0758	494.08
24.0903	546.10
24.1047	547.00
24.1192	590.25
24.1336	587.71
24.1480	548.67
24.1625	592.59
24.1769	578.94
24.1914	567.50
24.2058	653.56
24.2202	608.33
24.2347	610.53
24.2491	581.55
24.2636	540.84
24.2780	569.71
24.2924	569.12
24.3069	564.20
24.3213	557.82
24.3358	542.51
24.3502	581.75
24.3646	544.26
24.3791	604.57
24.3935	555.11
24.4080	564.92
24.4224	565.48
24.4368	536.97
24.4513	560.45
24.4657	597.29
24.4802	509.81
24.4946	552.08
24.5090	527.12
24.5235	525.76
24.5379	534.89
24.5524	567.44
24.5668	525.03
24.5812	566.70
24.5957	596.44
24.6101	554.23
24.6246	538.67
24.6390	566.60
24.6534	511.81
24.6679	539.08
24.6823	523.74
24.6968	533.83
24.7112	547.63
24.7256	559.77
24.7401	514.95
24.7545	518.13
24.7690	487.15
24.7834	531.16
24.7978	572.15
24.8123	553.29
24.8267	509.79
24.8412	514.07
24.8556	515.72
24.8700	510.45
24.8845	567.16
24.8989	569.33
24.9134	555.69
24.9278	565.92
24.9422	557.76
24.9567	540.33
24.9711	508.51
24.9856	572.90
25.0000	535.88
25.0144	482.27
25.0289	543.62
25.0433	599.99
25.0578	546.45
25.0722	525.56
25.0866	566.94
25.1011	556.46
25.1155	585.72
25.1300	524.16
25.1444	523.11
25.1588	503.30
25.1733	513.76
25.1877	564.81
25.2022	532.66
25.2166	509.52
25.2310	532.31
25.2455	508.51
25.2599	534.74
25.2744	533.36
25.2888	538.45
25.3032	568.86
25.3177	513.53
25.3321	505.43
25.3466	495.69
25.3610	586.19
25.3754	515.75
25.3899	535.60
25.4043	553.84
25.4188	545.11
25.4332	527.09
25.4476	500.83
25.4621	572.07
25.4765	513.82
25.4910	519.31
25.5054	525.57
25.5198	537.98
25.5343	518.20
25.5487	513.92
25.5632	555.27
25.5776	542.85
25.5920	541.94
25.6065	594.91
25.6209	546.79
25.6354	518.23
25.6498	537.42
25.6642	543.77
25.6787	525.99
25.6931	518.68
25.7076	547.65
25.7220	549.18
25.7364	541.52
25.7509	540.97
25.7653	520.93
25.7798	521.76
25.7942	531.12
25.8086	519.06
25.8231	545.94
25.8375	561.03
25.8520	540.11
25.8664	567.13
25.8808	553.74
25.8953	552.16
25.9097	523.54
25.9242	529.95
25.9386	523.87
25.9530	550.26
25.9675	570.27
25.9819	533.72
25.9964	547.19
26.0108	548.86
26.0252	513.84
26.0397	530.44
26.0541	574.53
26.0686	532.12
26.0830	511.49
26.0974	553.25
26.1119	543.46
26.1263	575.42
26.1408	540.72
26.1552	502.23
26.1696	550.04
26.1841	519.65
26.1985	511.05
26.2130	503.13
26.2274	533.44
26.2418	536.03
26.2563	504.24
26.2707	498.94
26.2852	519.19
26.2996	516.67
26.3140	531.56
26.3285	530.40
26.3429	534.57
26.3574	539.54
26.3718	527.34
26.3862	510.48
26.4007	515.20
26.4151	528.88
26.4296	544.84
