2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	598.10
22.1264	598.10
22.1409	567.58
22.1553	498.35
22.1697	562.00
22.1842	593.55
22.1986	549.75
22.2131	626.09
22.2275	583.14
22.2419	582.40
22.2564	593.03
22.2708	478.56
22.2853	580.05
22.2997	570.94
22.3141	618.36
22.3286	558.98
22.3430	540.19
22.3575	541.78
22.3719	593.88
22.3863	587.34
22.4008	560.91
22.4152	596.98
22.4297	655.98
22.4441	595.80
22.4585	580.83
22.4730	611.95
22.4874	567.70
22.5019	671.77
22.5163	631.79
22.5307	614.08
22.5452	496.79
22.5596	556.13
22.5741	591.04
22.5885	550.64
22.6029	601.10
22.6174	538.16
22.6318	540.95
22.6463	486.37
22.6607	525.37
22.6751	568.09
22.6896	589.83
22.7040	609.37
22.7185	581.91
22.7329	531.26
22.7473	510.17
22.7618	598.89
22.7762	559.94
22.7907	642.91
22.8051	639.07
22.8195	564.03
22.8340	603.39
22.8484	532.15
22.8629	595.42
22.8773	657.05
22.8917	659.91
22.9062	632.60
22.9206	554.99
22.9351	534.80
22.9495	572.01
22.9639	642.53
22.9784	650.25
22.9928	568.18
23.0073	531.89
23.0217	540.59
23.0361	547.54
23.0506	563.80
23.0650	555.99
23.0795	594.83
23.0939	585.56
23.1083	503.87
23.1228	550.82
23.1372	598.22
23.1517	547.35
23.1661	602.08
23.1806	521.12
23.1950	456.21
23.2094	508.63
23.2239	507.91
23.2383	530.19
23.2528	589.67
23.2672	600.62
23.2816	515.64
23.2961	590.82
23.3105	537.79
23.3250	548.76
23.3394	515.20
23.3538	524.50
23.3683	532.45
23.3827	614.24
23.3972	587.43
23.4116	632.45
23.4260	582.21
23.4405	555.77
23.4549	532.90
23.4694	529.77
23.4838	528.45
23.4982	549.61
23.5127	535.42
23.5271	574.75
23.5416	650.35
23.5560	630.02
23.5704	594.68
23.5849	623.87
23.5993	536.59
23.6138	549.46
23.6282	553.66
23.6426	510.71
23.6571	539.85
23.6715	499.41
23.6860	509.67
23.7004	592.32
23.7148	522.80
23.7293	613.16
23.7437	536.04
23.7582	561.00
23.7726	522.04
23.7870	478.83
23.8015	611.26
23.8159	547.52
23.8304	631.14
23.8448	548.79
23.8592	623.09
23.8737	549.41
23.8881	574.80
23.9026	557.13
23.9170	564.65
23.9314	512.71
23.9459	545.37
23.9603	489.56
23.9748	523.92
23.9892	543.77
24.0036	619.04
24.0181	601.76
24.0325	612.01
24.0470	560.18
24.0614	621.64
24.0758	609.61
24.0903	566.29
24.1047	539.51
24.1192	544.85
24.1336	587.99
24.1480	548.02
24.1625	562.63
24.1769	548.75
24.1914	563.85
24.2058	586.93
24.2202	585.61
24.2347	596.33
24.2491	574.60
24.2636	559.94
24.2780	595.87
24.2924	557.01
24.3069	573.81
24.3213	546.49
24.3358	549.49
24.3502	564.24
24.3646	552.26
24.3791	586.99
24.3935	548.03
24.4080	502.81
24.4224	545.61
24.4368	462.78
24.4513	482.80
24.4657	539.12
24.4802	596.74
24.4946	558.29
24.5090	515.59
24.5235	552.68
24.5379	562.07
24.5524	567.23
24.5668	597.71
24.5812	574.47
24.5957	622.82
24.6101	571.34
24.6246	513.52
24.6390	590.99
24.6534	581.11
24.6679	530.05
24.6823	588.08
24.6968	537.87
24.7112	542.64
24.7256	558.09
24.7401	548.62
24.7545	519.64
24.7690	519.99
24.7834	552.90
24.7978	557.40
24.8123	555.38
24.8267	523.16
24.8412	587.10
24.8556	553.94
24.8700	579.41
24.8845	519.02
24.8989	532.07
24.9134	554.94
24.9278	564.46
24.9422	498.61
24.9567	496.75
24.9711	513.99
24.9856	516.02
25.0000	575.41
25.0144	560.24
25.0289	498.06
25.0433	590.85
25.0578	535.22
25.0722	509.36
25.0866	560.50
25.1011	552.46
25.1155	587.04
25.1300	553.04
25.1444	504.62
25.1588	501.26
25.1733	530.68
25.1877	548.22
25.2022	559.30
25.2166	552.20
25.2310	534.11
25.2455	546.85
25.2599	521.83
25.2744	568.28
25.2888	537.94
25.3032	572.76
25.3177	587.39
25.3321	587.24
25.3466	572.12
25.3610	549.76
25.3754	524.08
25.3899	526.95
25.4043	554.46
25.4188	604.74
25.4332	548.35
25.4476	533.92
25.4621	512.20
25.4765	556.44
25.4910	529.68
25.5054	547.72
25.5198	564.58
25.5343	561.54
25.5487	577.48
25.5632	577.43
25.5776	536.68
25.5920	534.82
25.6065	502.94
25.6209	534.84
25.6354	545.57
25.6498	546.36
25.6642	522.50
25.6787	512.10
25.6931	524.22
25.7076	527.00
25.7220	511.30
25.7364	514.44
25.7509	558.28
25.7653	491.32
25.7798	541.21
25.7942	547.35
25.8086	517.92
25.8231	551.25
25.8375	554.86
25.8520	580.79
25.8664	574.77
25.8808	554.55
25.8953	567.06
25.9097	542.78
25.9242	516.28
25.9386	551.99
25.9530	511.53
25.9675	531.25
25.9819	562.09
25.9964	557.00
26.0108	511.66
26.0252	559.82
26.0397	561.89
26.0541	514.46
26.0686	552.44
26.0830	575.32
26.0974	547.58
26.1119	543.43
26.1263	566.14
26.1408	546.31
26.1552	541.81
26.1696	522.68
26.1841	546.75
26.1985	525.69
26.2130	502.02
26.2274	497.06
26.2418	532.02
26.2563	512.85
26.2707	542.45
26.2852	553.60
26.2996	543.80
26.3140	534.77
26.3285	528.93
26.3429	522.20
26.3574	566.26
26.3718	543.03
26.3862	520.41
26.4007	486.12
26.4151	516.58
26.4296	527.65
