2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	491.54
22.1264	545.56
22.1409	644.10
22.1553	461.51
22.1697	532.14
22.1842	531.40
22.1986	527.53
22.2131	597.33
22.2275	553.21
22.2419	406.07
22.2564	539.41
22.2708	499.58
22.2853	536.77
22.2997	579.36
22.3141	606.06
22.3286	545.26
22.3430	601.11
22.3575	544.80
22.3719	532.90
22.3863	513.37
22.4008	517.58
22.4152	566.72
22.4297	655.58
22.4441	555.16
22.4585	603.86
22.4730	569.68
22.4874	629.97
22.5019	593.43
22.5163	630.36
22.5307	567.94
22.5452	535.36
22.5596	594.57
22.5741	516.17
22.5885	598.41
22.6029	606.26
22.6174	585.38
22.6318	576.96
22.6463	567.30
22.6607	656.23
22.6751	510.33
22.6896	530.05
22.7040	578.67
22.7185	514.39
22.7329	508.17
22.7473	584.37
22.7618	630.78
22.7762	599.73
22.7907	610.79
22.8051	570.56
22.8195	553.77
22.8340	596.73
22.8484	612.51
22.8629	586.25
22.8773	514.92
22.8917	609.60
22.9062	606.72
22.9206	563.70
22.9351	502.92
22.9495	628.33
22.9639	606.84
22.9784	576.61
22.9928	570.63
23.0073	581.13
23.0217	561.70
23.0361	601.25
23.0506	559.86
23.0650	520.11
23.0795	558.70
23.0939	589.89
23.1083	517.32
23.1228	600.91
23.1372	476.06
23.1517	553.92
23.1661	602.06
23.1806	517.08
23.1950	535.04
23.2094	539.03
23.2239	551.92
23.2383	619.57
23.2528	661.95
23.2672	560.46
23.2816	605.93
23.2961	544.30
23.3105	541.78
23.3250	627.17
23.3394	643.40
23.3538	594.45
23.3683	594.23
23.3827	561.78
23.3972	577.53
23.4116	573.78
23.4260	515.88
23.4405	554.05
23.4549	533.10
23.4694	533.58
23.4838	585.11
23.4982	618.67
23.5127	527.99
23.5271	540.94
23.5416	528.10
23.5560	565.11
23.5704	579.03
23.5849	550.40
23.5993	627.81
23.6138	499.36
23.6282	575.43
23.6426	515.93
23.6571	540.66
23.6715	501.90
23.6860	497.01
23.7004	584.22
23.7148	540.61
23.7293	538.01
23.7437	550.12
23.7582	495.09
23.7726	516.28
23.7870	612.73
23.8015	551.22
23.8159	582.14
23.8304	545.69
23.8448	474.59
23.8592	554.45
23.8737	611.69
23.8881	597.19
23.9026	551.14
23.9170	565.62
23.9314	515.91
23.9459	580.58
23.9603	564.87
23.9748	507.22
23.9892	527.71
24.0036	596.10
24.0181	474.03
24.0325	573.12
24.0470	553.69
24.0614	558.45
24.0758	595.59
24.0903	560.51
24.1047	541.77
24.1192	565.83
24.1336	645.45
24.1480	543.95
24.1625	618.18
24.1769	562.36
24.1914	531.00
24.2058	583.47
24.2202	659.85
24.2347	628.87
24.2491	591.79
24.2636	568.31
24.2780	613.98
24.2924	560.53
24.3069	530.56
24.3213	541.45
24.3358	568.91
24.3502	533.64
24.3646	575.22
24.3791	571.06
24.3935	508.81
24.4080	514.93
24.4224	490.45
24.4368	562.82
24.4513	506.42
24.4657	585.04
24.4802	534.12
24.4946	533.99
24.5090	587.43
24.5235	566.45
24.5379	562.44
24.5524	574.07
24.5668	529.09
24.5812	540.52
24.5957	532.20
24.6101	547.27
24.6246	543.86
24.6390	599.97
24.6534	613.86
24.6679	575.76
24.6823	509.72
24.6968	564.04
24.7112	576.93
24.7256	516.41
24.7401	514.32
24.7545	521.74
24.7690	576.71
24.7834	536.77
24.7978	533.62
24.8123	553.29
24.8267	563.77
24.8412	547.32
24.8556	563.82
24.8700	550.75
24.8845	521.00
24.8989	567.70
24.9134	554.80
24.9278	567.55
24.9422	463.64
24.9567	516.27
24.9711	542.53
24.9856	558.35
25.0000	549.93
25.0144	558.58
25.0289	510.34
25.0433	522.32
25.0578	568.70
25.0722	553.42
25.0866	628.79
25.1011	597.43
25.1155	561.18
25.1300	604.43
25.1444	541.98
25.1588	547.70
25.1733	531.16
25.1877	541.77
25.2022	544.95
25.2166	538.94
25.2310	549.67
25.2455	554.51
25.2599	516.77
25.2744	528.91
25.2888	582.37
25.3032	522.47
25.3177	505.76
25.3321	527.26
25.3466	585.87
25.3610	553.13
25.3754	542.72
25.3899	518.52
25.4043	514.06
25.4188	541.95
25.4332	495.66
25.4476	480.88
25.4621	550.63
25.4765	493.63
25.4910	519.79
25.5054	566.38
25.5198	568.79
25.5343	550.01
25.5487	566.14
25.5632	572.22
25.5776	530.37
25.5920	561.33
25.6065	504.53
25.6209	528.05
25.6354	554.56
25.6498	533.74
25.6642	538.32
25.6787	492.07
25.6931	506.37
25.7076	538.52
25.7220	534.67
25.7364	535.58
25.7509	541.31
25.7653	547.13
25.7798	549.71
25.7942	550.55
25.8086	494.24
25.8231	510.54
25.8375	562.23
25.8520	529.77
25.8664	529.94
25.8808	537.89
25.8953	532.13
25.9097	542.75
25.9242	556.31
25.9386	547.31
25.9530	507.68
25.9675	502.91
25.9819	549.47
25.9964	526.12
26.0108	527.70
26.0252	549.52
26.0397	563.16
26.0541	531.61
26.0686	531.60
26.0830	535.54
26.0974	523.80
26.1119	520.68
26.1263	544.04
26.1408	520.94
26.1552	535.30
26.1696	535.31
26.1841	549.04
26.1985	516.48
26.2130	527.25
26.2274	542.56
26.2418	526.67
26.2563	529.51
26.2707	554.72
26.2852	554.16
26.2996	531.54
26.3140	543.86
26.3285	530.85
26.3429	545.93
26.3574	534.95
26.3718	540.33
26.3862	545.76
26.4007	517.41
26.4151	491.09
26.4296	530.16
