2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	603.33
22.1264	611.76
22.1409	506.08
22.1553	498.44
22.1697	506.38
22.1842	569.76
22.1986	550.91
22.2131	619.19
22.2275	575.08
22.2419	510.30
22.2564	538.34
22.2708	617.63
22.2853	566.22
22.2997	545.31
22.3141	673.60
22.3286	596.44
22.3430	491.97
22.3575	560.52
22.3719	562.85
22.3863	595.42
22.4008	623.82
22.4152	657.11
22.4297	587.35
22.4441	597.71
22.4585	676.71
22.4730	581.63
22.4874	564.33
22.5019	585.87
22.5163	549.04
22.5307	537.54
22.5452	532.13
22.5596	548.19
22.5741	573.90
22.5885	579.01
22.6029	580.56
22.6174	607.82
22.6318	543.82
22.6463	655.88
22.6607	656.32
22.6751	605.10
22.6896	553.40
22.7040	468.23
22.7185	555.50
22.7329	575.78
22.7473	507.38
22.7618	516.79
22.7762	579.37
22.7907	603.08
22.8051	659.39
22.8195	563.15
22.8340	525.26
22.8484	594.96
22.8629	540.64
22.8773	552.05
22.8917	540.61
22.9062	576.54
22.9206	608.24
22.9351	527.69
22.9495	491.85
22.9639	461.33
22.9784	522.94
22.9928	568.42
23.0073	539.44
23.0217	656.27
23.0361	604.67
23.0506	633.66
23.0650	547.72
23.0795	556.21
23.0939	583.01
23.1083	611.20
23.1228	574.55
23.1372	546.47
23.1517	573.04
23.1661	589.67
23.1806	619.46
23.1950	543.83
23.2094	594.84
23.2239	600.84
23.2383	561.34
23.2528	519.81
23.2672	610.19
23.2816	511.28
23.2961	498.58
23.3105	492.18
23.3250	574.02
23.3394	508.54
23.3538	584.57
23.3683	541.06
23.3827	486.87
23.3972	479.77
23.4116	527.94
23.4260	529.17
23.4405	529.63
23.4549	500.83
23.4694	590.43
23.4838	541.66
23.4982	528.73
23.5127	527.66
23.5271	525.91
23.5416	543.01
23.5560	589.07
23.5704	514.29
23.5849	555.34
23.5993	600.82
23.6138	616.16
23.6282	591.53
23.6426	516.97
23.6571	500.32
23.6715	547.36
23.6860	504.75
23.7004	549.69
23.7148	506.28
23.7293	582.61
23.7437	587.66
23.7582	548.78
23.7726	551.82
23.7870	499.13
23.8015	564.97
23.8159	597.08
23.8304	519.73
23.8448	577.34
23.8592	587.60
23.8737	558.88
23.8881	546.61
23.9026	629.18
23.9170	587.28
23.9314	584.53
23.9459	537.29
23.9603	562.54
23.9748	574.26
23.9892	557.27
24.0036	515.82
24.0181	502.40
24.0325	491.21
24.0470	603.74
24.0614	544.58
24.0758	569.16
24.0903	581.97
24.1047	495.87
24.1192	548.67
24.1336	599.97
24.1480	567.47
24.1625	610.40
24.1769	523.05
24.1914	576.02
24.2058	567.39
24.2202	630.48
24.2347	627.73
24.2491	530.54
24.2636	572.52
24.2780	566.31
24.2924	554.05
24.3069	533.79
24.3213	614.58
24.3358	557.10
24.3502	565.23
24.3646	518.65
24.3791	565.79
24.3935	556.65
24.4080	585.51
24.4224	560.01
24.4368	525.36
24.4513	534.61
24.4657	550.80
24.4802	535.81
24.4946	558.94
24.5090	516.73
24.5235	544.05
24.5379	519.54
24.5524	565.50
24.5668	607.84
24.5812	615.34
24.5957	593.30
24.6101	562.35
24.6246	507.57
24.6390	571.06
24.6534	575.44
24.6679	533.12
24.6823	553.67
24.6968	523.94
24.7112	610.69
24.7256	534.10
24.7401	499.79
24.7545	574.84
24.7690	500.62
24.7834	549.33
24.7978	514.69
24.8123	536.07
24.8267	585.80
24.8412	531.69
24.8556	551.32
24.8700	574.97
24.8845	566.97
24.8989	544.51
24.9134	476.87
24.9278	532.99
24.9422	577.28
24.9567	530.63
24.9711	479.13
24.9856	535.23
25.0000	557.23
25.0144	516.23
25.0289	514.74
25.0433	567.79
25.0578	560.34
25.0722	559.86
25.0866	515.07
25.1011	530.48
25.1155	579.55
25.1300	616.36
25.1444	532.48
25.1588	538.20
25.1733	554.41
25.1877	524.20
25.2022	505.91
25.2166	534.97
25.2310	545.31
25.2455	532.75
25.2599	554.90
25.2744	579.29
25.2888	585.32
25.3032	559.09
25.3177	541.65
25.3321	558.67
25.3466	554.37
25.3610	544.58
25.3754	554.64
25.3899	535.87
25.4043	517.20
25.4188	554.75
25.4332	605.91
25.4476	532.34
25.4621	552.46
25.4765	556.31
25.4910	545.67
25.5054	520.33
25.5198	523.20
25.5343	550.92
25.5487	527.67
25.5632	530.77
25.5776	540.07
25.5920	553.87
25.6065	560.94
25.6209	534.07
25.6354	540.36
25.6498	527.98
25.6642	542.69
25.6787	535.91
25.6931	504.60
25.7076	516.73
25.7220	551.61
25.7364	554.43
25.7509	558.38
25.7653	508.07
25.7798	555.32
25.7942	563.26
25.8086	532.94
25.8231	539.12
25.8375	515.79
25.8520	548.16
25.8664	550.66
25.8808	545.35
25.8953	578.77
25.9097	538.83
25.9242	482.68
25.9386	532.01
25.9530	513.96
25.9675	524.05
25.9819	538.57
25.9964	528.06
26.0108	540.64
26.0252	526.84
26.0397	548.92
26.0541	551.84
26.0686	595.25
26.0830	561.89
26.0974	569.79
26.1119	542.17
26.1263	557.20
26.1408	544.60
26.1552	514.44
26.1696	534.41
26.1841	553.92
26.1985	499.80
26.2130	500.94
26.2274	521.03
26.2418	530.58
26.2563	537.66
26.2707	526.84
26.2852	541.97
26.2996	564.38
26.3140	542.10
26.3285	532.16
26.3429	533.43
26.3574	541.39
26.3718	538.33
26.3862	538.31
26.4007	531.28
26.4151	536.99
26.4296	552.54
