2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	501.34
22.1264	544.47
22.1409	505.03
22.1553	503.20
22.1697	597.07
22.1842	486.14
22.1986	539.01
22.2131	624.56
22.2275	515.66
22.2419	493.04
22.2564	516.47
22.2708	586.20
22.2853	580.10
22.2997	618.82
22.3141	639.49
22.3286	600.71
22.3430	526.01
22.3575	511.43
22.3719	511.49
22.3863	540.94
22.4008	526.84
22.4152	600.00
22.4297	570.12
22.4441	577.78
22.4585	565.85
22.4730	710.46
22.4874	631.13
22.5019	548.31
22.5163	515.24
22.5307	566.51
22.5452	641.40
22.5596	654.42
22.5741	650.40
22.5885	615.98
22.6029	619.57
22.6174	574.15
22.6318	663.23
22.6463	593.30
22.6607	538.03
22.6751	495.84
22.6896	588.33
22.7040	591.66
22.7185	527.17
22.7329	515.61
22.7473	574.53
22.7618	541.10
22.7762	579.05
22.7907	539.11
22.8051	565.69
22.8195	632.17
22.8340	565.05
22.8484	567.89
22.8629	540.36
22.8773	464.34
22.8917	493.32
22.9062	629.72
22.9206	567.96
22.9351	516.12
22.9495	543.32
22.9639	565.32
22.9784	538.48
22.9928	640.12
23.0073	589.54
23.0217	590.62
23.0361	615.54
23.0506	577.32
23.0650	529.76
23.0795	582.48
23.0939	546.10
23.1083	509.23
23.1228	602.04
23.1372	557.24
23.1517	563.90
23.1661	488.94
23.1806	492.46
23.1950	495.42
23.2094	567.98
23.2239	612.86
23.2383	578.53
23.2528	580.30
23.2672	549.93
23.2816	493.54
23.2961	537.11
23.3105	488.53
23.3250	548.32
23.3394	589.48
23.3538	615.15
23.3683	651.84
23.3827	507.76
23.3972	569.58
23.4116	582.99
23.4260	597.70
23.4405	532.28
23.4549	526.63
23.4694	514.19
23.4838	563.97
23.4982	564.48
23.5127	595.55
23.5271	572.93
23.5416	590.04
23.5560	548.72
23.5704	559.13
23.5849	572.08
23.5993	565.12
23.6138	530.37
23.6282	539.49
23.6426	513.46
23.6571	543.03
23.6715	586.50
23.6860	563.24
23.7004	554.50
23.7148	546.78
23.7293	563.64
23.7437	523.51
23.7582	542.23
23.7726	583.75
23.7870	569.18
23.8015	524.40
23.8159	577.06
23.8304	561.68
23.8448	494.91
23.8592	588.21
23.8737	582.61
23.8881	554.51
23.9026	572.90
23.9170	530.76
23.9314	486.41
23.9459	562.15
23.9603	542.27
23.9748	617.60
23.9892	600.65
24.0036	592.80
24.0181	631.86
24.0325	572.64
24.0470	519.74
24.0614	564.63
24.0758	486.84
24.0903	553.15
24.1047	586.49
24.1192	543.63
24.1336	610.10
24.1480	535.78
24.1625	565.59
24.1769	557.06
24.1914	575.82
24.2058	560.49
24.2202	523.17
24.2347	549.65
24.2491	607.07
24.2636	562.59
24.2780	563.23
24.2924	577.50
24.3069	528.84
24.3213	553.87
24.3358	631.49
24.3502	559.25
24.3646	546.87
24.3791	547.71
24.3935	524.77
24.4080	538.00
24.4224	573.26
24.4368	545.39
24.4513	562.30
24.4657	581.59
24.4802	515.50
24.4946	600.73
24.5090	557.97
24.5235	520.18
24.5379	546.20
24.5524	506.33
24.5668	547.32
24.5812	542.71
24.5957	569.84
24.6101	551.10
24.6246	520.41
24.6390	547.97
24.6534	595.26
24.6679	570.09
24.6823	530.95
24.6968	544.42
24.7112	573.25
24.7256	521.73
24.7401	537.82
24.7545	572.81
24.7690	516.58
24.7834	544.53
24.7978	528.38
24.8123	503.35
24.8267	584.63
24.8412	499.40
24.8556	635.28
24.8700	567.06
24.8845	548.65
24.8989	583.22
24.9134	582.23
24.9278	549.40
24.9422	539.42
24.9567	542.28
24.9711	539.13
24.9856	528.66
25.0000	560.61
25.0144	501.17
25.0289	570.67
25.0433	556.80
25.0578	492.09
25.0722	528.31
25.0866	552.70
25.1011	554.36
25.1155	582.76
25.1300	568.87
25.1444	521.87
25.1588	516.00
25.1733	521.97
25.1877	482.88
25.2022	510.26
25.2166	552.18
25.2310	534.18
25.2455	560.28
25.2599	529.28
25.2744	554.56
25.2888	538.83
25.3032	591.24
25.3177	580.30
25.3321	544.52
25.3466	553.05
25.3610	509.01
25.3754	498.95
25.3899	538.88
25.4043	542.50
25.4188	548.02
25.4332	486.96
25.4476	498.92
25.4621	499.32
25.4765	564.25
25.4910	545.44
25.5054	522.06
25.5198	499.51
25.5343	565.94
25.5487	577.91
25.5632	543.19
25.5776	525.32
25.5920	523.96
25.6065	509.96
25.6209	536.40
25.6354	537.94
25.6498	539.61
25.6642	532.83
25.6787	532.90
25.6931	533.89
25.7076	537.01
25.7220	510.58
25.7364	560.38
25.7509	554.98
25.7653	534.91
25.7798	524.17
25.7942	566.28
25.8086	535.42
25.8231	586.71
25.8375	589.78
25.8520	558.40
25.8664	569.40
25.8808	532.57
25.8953	536.63
25.9097	524.89
25.9242	531.14
25.9386	574.24
25.9530	547.94
25.9675	579.98
25.9819	570.70
25.9964	580.15
26.0108	580.31
26.0252	541.98
26.0397	564.09
26.0541	574.09
26.0686	545.68
26.0830	536.54
26.0974	538.98
26.1119	519.53
26.1263	522.36
26.1408	556.18
26.1552	535.55
26.1696	541.67
26.1841	509.58
26.1985	517.12
26.2130	517.29
26.2274	518.01
26.2418	537.50
26.2563	580.14
26.2707	519.53
26.2852	518.54
26.2996	546.06
26.3140	511.57
26.3285	524.65
26.3429	548.76
26.3574	575.88
26.3718	531.25
26.3862	524.29
26.4007	547.61
26.4151	550.19
26.4296	526.38
