2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	597.58
22.1264	590.77
22.1409	471.81
22.1553	559.73
22.1697	593.08
22.1842	629.91
22.1986	638.35
22.2131	632.22
22.2275	630.69
22.2419	645.23
22.2564	586.24
22.2708	620.31
22.2853	578.91
22.2997	570.14
22.3141	620.76
22.3286	637.89
22.3430	556.30
22.3575	545.94
22.3719	565.98
22.3863	644.06
22.4008	562.41
22.4152	550.22
22.4297	651.00
22.4441	630.69
22.4585	591.21
22.4730	554.37
22.4874	584.70
22.5019	566.65
22.5163	604.10
22.5307	658.43
22.5452	580.50
22.5596	575.76
22.5741	594.41
22.5885	593.04
22.6029	683.13
22.6174	589.65
22.6318	531.17
22.6463	591.94
22.6607	655.61
22.6751	633.09
22.6896	582.82
22.7040	597.19
22.7185	536.54
22.7329	584.62
22.7473	621.28
22.7618	517.93
22.7762	560.95
22.7907	564.50
22.8051	523.84
22.8195	576.23
22.8340	532.01
22.8484	547.87
22.8629	591.12
22.8773	616.52
22.8917	532.07
22.9062	606.72
22.9206	534.87
22.9351	496.05
22.9495	518.66
22.9639	589.98
22.9784	504.17
22.9928	566.89
23.0073	529.91
23.0217	602.45
23.0361	586.97
23.0506	539.63
23.0650	516.88
23.0795	585.82
23.0939	620.58
23.1083	473.56
23.1228	526.18
23.1372	579.88
23.1517	560.34
23.1661	555.39
23.1806	522.23
23.1950	541.72
23.2094	549.06
23.2239	551.10
23.2383	549.56
23.2528	629.12
23.2672	571.24
23.2816	531.86
23.2961	513.58
23.3105	571.84
23.3250	548.35
23.3394	580.14
23.3538	538.55
23.3683	551.84
23.3827	505.70
23.3972	517.24
23.4116	541.86
23.4260	573.55
23.4405	542.47
23.4549	577.34
23.4694	573.00
23.4838	559.30
23.4982	543.19
23.5127	542.15
23.5271	595.65
23.5416	566.16
23.5560	627.47
23.5704	603.36
23.5849	495.62
23.5993	670.44
23.6138	585.08
23.6282	545.33
23.6426	561.00
23.6571	612.41
23.6715	563.43
23.6860	539.75
23.7004	572.68
23.7148	680.08
23.7293	552.19
23.7437	551.92
23.7582	617.41
23.7726	584.74
23.7870	588.56
23.8015	500.30
23.8159	644.84
23.8304	554.71
23.8448	559.94
23.8592	533.76
23.8737	509.02
23.8881	530.78
23.9026	529.65
23.9170	584.40
23.9314	567.55
23.9459	613.32
23.9603	533.94
23.9748	588.47
23.9892	580.28
24.0036	593.74
24.0181	500.00
24.0325	599.24
24.0470	630.64
24.0614	609.09
24.0758	564.16
24.0903	508.86
24.1047	564.08
24.1192	541.87
24.1336	548.02
24.1480	497.07
24.1625	642.23
24.1769	596.02
24.1914	552.26
24.2058	518.30
24.2202	526.31
24.2347	547.06
24.2491	606.64
24.2636	587.66
24.2780	582.77
24.2924	528.55
24.3069	616.07
24.3213	598.31
24.3358	630.82
24.3502	561.66
24.3646	559.79
24.3791	531.94
24.3935	549.29
24.4080	534.18
24.4224	537.72
24.4368	489.61
24.4513	563.08
24.4657	550.65
24.4802	524.21
24.4946	560.66
24.5090	559.33
24.5235	567.42
24.5379	585.45
24.5524	539.02
24.5668	533.60
24.5812	640.93
24.5957	630.76
24.6101	622.64
24.6246	590.78
24.6390	546.40
24.6534	486.35
24.6679	549.87
24.6823	537.38
24.6968	549.75
24.7112	539.40
24.7256	510.20
24.7401	522.21
24.7545	524.38
24.7690	561.83
24.7834	505.67
24.7978	532.44
24.8123	582.95
24.8267	567.13
24.8412	542.25
24.8556	595.84
24.8700	568.52
24.8845	583.44
24.8989	577.32
24.9134	600.12
24.9278	608.83
24.9422	542.96
24.9567	534.57
24.9711	584.24
24.9856	554.82
25.0000	551.49
25.0144	564.59
25.0289	558.17
25.0433	561.69
25.0578	650.79
25.0722	585.69
25.0866	583.13
25.1011	550.96
25.1155	558.48
25.1300	515.56
25.1444	495.63
25.1588	520.75
25.1733	521.76
25.1877	544.10
25.2022	526.39
25.2166	530.06
25.2310	562.10
25.2455	559.27
25.2599	530.29
25.2744	600.88
25.2888	591.92
25.3032	552.41
25.3177	552.61
25.3321	551.39
25.3466	530.38
25.3610	567.92
25.3754	553.36
25.3899	546.94
25.4043	534.63
25.4188	562.89
25.4332	565.38
25.4476	539.14
25.4621	547.97
25.4765	560.79
25.4910	551.64
25.5054	581.01
25.5198	580.35
25.5343	588.70
25.5487	579.01
25.5632	558.72
25.5776	526.97
25.5920	509.10
25.6065	497.11
25.6209	544.67
25.6354	576.82
25.6498	570.73
25.6642	572.86
25.6787	585.95
25.6931	532.57
25.7076	515.92
25.7220	560.69
25.7364	520.54
25.7509	545.23
25.7653	513.01
25.7798	552.13
25.7942	573.47
25.8086	568.85
25.8231	571.12
25.8375	528.00
25.8520	558.49
25.8664	583.94
25.8808	575.35
25.8953	532.02
25.9097	519.84
25.9242	517.01
25.9386	517.27
25.9530	528.89
25.9675	535.18
25.9819	536.24
25.9964	533.60
26.0108	491.81
26.0252	533.93
26.0397	572.13
26.0541	576.43
26.0686	551.06
26.0830	530.09
26.0974	517.32
26.1119	544.32
26.1263	549.84
26.1408	494.66
26.1552	531.14
26.1696	502.77
26.1841	521.99
26.1985	519.99
26.2130	551.06
26.2274	535.98
26.2418	547.24
26.2563	514.42
26.2707	501.45
26.2852	515.50
26.2996	529.91
26.3140	533.71
26.3285	528.06
26.3429	510.26
26.3574	535.26
26.3718	504.10
26.3862	511.95
26.4007	518.80
26.4151	573.00
26.4296	568.95
