2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	565.11
22.1264	540.39
22.1409	493.64
22.1553	597.29
22.1697	597.80
22.1842	522.18
22.1986	539.43
22.2131	536.76
22.2275	517.59
22.2419	596.19
22.2564	626.07
22.2708	595.42
22.2853	565.42
22.2997	500.05
22.3141	588.07
22.3286	521.40
22.3430	518.78
22.3575	535.52
22.3719	459.73
22.3863	512.23
22.4008	529.09
22.4152	564.40
22.4297	633.73
22.4441	548.64
22.4585	515.67
22.4730	522.14
22.4874	604.22
22.5019	608.87
22.5163	558.30
22.5307	531.66
22.5452	575.93
22.5596	550.90
22.5741	565.11
22.5885	576.93
22.6029	579.92
22.6174	542.69
22.6318	579.33
22.6463	570.57
22.6607	533.78
22.6751	500.35
22.6896	559.15
22.7040	505.37
22.7185	662.63
22.7329	654.32
22.7473	615.16
22.7618	473.23
22.7762	534.46
22.7907	618.92
22.8051	551.12
22.8195	600.70
22.8340	552.00
22.8484	530.47
22.8629	517.58
22.8773	523.37
22.8917	540.59
22.9062	536.27
22.9206	536.23
22.9351	565.09
22.9495	514.91
22.9639	471.34
22.9784	553.00
22.9928	611.73
23.0073	502.02
23.0217	491.12
23.0361	536.79
23.0506	544.22
23.0650	681.63
23.0795	558.10
23.0939	528.28
23.1083	518.20
23.1228	614.91
23.1372	558.85
23.1517	577.36
23.1661	579.35
23.1806	538.33
23.1950	522.67
23.2094	583.99
23.2239	603.67
23.2383	616.03
23.2528	539.78
23.2672	556.50
23.2816	517.33
23.2961	560.56
23.3105	577.76
23.3250	525.22
23.3394	524.75
23.3538	583.01
23.3683	567.33
23.3827	544.48
23.3972	538.01
23.4116	525.73
23.4260	543.82
23.4405	602.23
23.4549	530.24
23.4694	586.76
23.4838	587.40
23.4982	580.19
23.5127	557.69
23.5271	484.60
23.5416	553.03
23.5560	632.22
23.5704	625.19
23.5849	608.58
23.5993	501.00
23.6138	532.98
23.6282	548.40
23.6426	551.48
23.6571	601.08
23.6715	503.92
23.6860	635.42
23.7004	538.85
23.7148	587.49
23.7293	574.48
23.7437	540.37
23.7582	546.36
23.7726	540.51
23.7870	535.27
23.8015	532.65
23.8159	577.42
23.8304	512.78
23.8448	610.86
23.8592	582.63
23.8737	534.84
23.8881	544.52
23.9026	538.93
23.9170	560.78
23.9314	610.41
23.9459	540.52
23.9603	551.17
23.9748	564.75
23.9892	564.32
24.0036	570.59
24.0181	558.04
24.0325	521.52
24.0470	518.13
24.0614	572.42
24.0758	546.09
24.0903	484.16
24.1047	541.28
24.1192	542.04
24.1336	588.32
24.1480	560.49
24.1625	600.76
24.1769	587.59
24.1914	565.71
24.2058	555.97
24.2202	601.72
24.2347	623.67
24.2491	547.80
24.2636	559.11
24.2780	569.19
24.2924	580.48
24.3069	604.67
24.3213	612.82
24.3358	576.78
24.3502	564.77
24.3646	525.08
24.3791	536.32
24.3935	570.18
24.4080	561.94
24.4224	573.59
24.4368	551.44
24.4513	588.85
24.4657	576.87
24.4802	546.73
24.4946	533.75
24.5090	558.29
24.5235	492.69
24.5379	574.66
24.5524	553.93
24.5668	551.78
24.5812	575.21
24.5957	562.37
24.6101	578.70
24.6246	581.43
24.6390	569.85
24.6534	606.38
24.6679	506.60
24.6823	566.43
24.6968	580.82
24.7112	546.96
24.7256	575.88
24.7401	537.56
24.7545	528.61
24.7690	542.82
24.7834	558.25
24.7978	528.78
24.8123	545.07
24.8267	476.27
24.8412	571.04
24.8556	580.68
24.8700	520.15
24.8845	534.53
24.8989	543.78
24.9134	543.99
24.9278	559.56
24.9422	496.91
24.9567	548.47
24.9711	541.20
24.9856	497.58
25.0000	581.04
25.0144	592.24
25.0289	567.29
25.0433	553.82
25.0578	492.23
25.0722	460.08
25.0866	540.46
25.1011	559.43
25.1155	531.69
25.1300	501.82
25.1444	530.95
25.1588	537.08
25.1733	524.15
25.1877	536.10
25.2022	564.16
25.2166	534.45
25.2310	530.63
25.2455	530.13
25.2599	526.41
25.2744	530.64
25.2888	562.33
25.3032	532.00
25.3177	546.30
25.3321	550.76
25.3466	545.12
25.3610	545.59
25.3754	542.53
25.3899	539.46
25.4043	551.96
25.4188	543.67
25.4332	538.13
25.4476	538.44
25.4621	516.57
25.4765	559.17
25.4910	580.54
25.5054	530.48
25.5198	521.10
25.5343	531.70
25.5487	510.67
25.5632	582.69
25.5776	506.99
25.5920	560.06
25.6065	570.47
25.6209	542.81
25.6354	533.77
25.6498	520.06
25.6642	532.67
25.6787	538.69
25.6931	533.71
25.7076	505.78
25.7220	528.97
25.7364	537.79
25.7509	548.33
25.7653	522.09
25.7798	509.18
25.7942	515.99
25.8086	541.43
25.8231	534.76
25.8375	553.01
25.8520	536.69
25.8664	546.48
25.8808	583.01
25.8953	556.76
25.9097	524.42
25.9242	538.10
25.9386	585.61
25.9530	537.99
25.9675	534.08
25.9819	533.61
25.9964	516.89
26.0108	531.73
26.0252	526.07
26.0397	523.46
26.0541	551.93
26.0686	590.42
26.0830	568.77
26.0974	558.62
26.1119	541.89
26.1263	561.02
26.1408	558.84
26.1552	500.77
26.1696	521.05
26.1841	525.38
26.1985	532.54
26.2130	548.77
26.2274	529.51
26.2418	524.30
26.2563	531.79
26.2707	539.44
26.2852	572.75
26.2996	546.72
26.3140	526.94
26.3285	544.30
26.3429	529.32
26.3574	563.01
26.3718	559.35
26.3862	536.13
26.4007	508.31
26.4151	507.57
26.4296	515.89
