2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	558.51
22.1264	603.01
22.1409	574.62
22.1553	429.34
22.1697	480.75
22.1842	513.73
22.1986	525.64
22.2131	526.39
22.2275	585.82
22.2419	576.65
22.2564	614.92
22.2708	551.74
22.2853	576.58
22.2997	526.81
22.3141	565.93
22.3286	608.46
22.3430	630.33
22.3575	643.31
22.3719	578.86
22.3863	497.65
22.4008	512.23
22.4152	547.51
22.4297	633.39
22.4441	701.23
22.4585	608.84
22.4730	584.28
22.4874	605.01
22.5019	581.65
22.5163	561.25
22.5307	580.49
22.5452	577.30
22.5596	613.83
22.5741	641.50
22.5885	687.90
22.6029	578.43
22.6174	587.22
22.6318	539.08
22.6463	534.84
22.6607	543.86
22.6751	530.32
22.6896	476.73
22.7040	650.31
22.7185	657.52
22.7329	574.89
22.7473	554.87
22.7618	564.11
22.7762	613.87
22.7907	599.29
22.8051	569.34
22.8195	557.62
22.8340	530.64
22.8484	565.20
22.8629	606.75
22.8773	596.53
22.8917	547.80
22.9062	542.02
22.9206	478.71
22.9351	553.40
22.9495	611.02
22.9639	604.00
22.9784	565.10
22.9928	561.94
23.0073	582.53
23.0217	557.67
23.0361	575.09
23.0506	558.47
23.0650	511.60
23.0795	518.10
23.0939	500.85
23.1083	569.02
23.1228	623.28
23.1372	584.71
23.1517	507.24
23.1661	582.00
23.1806	550.83
23.1950	538.86
23.2094	580.97
23.2239	584.72
23.2383	523.27
23.2528	591.96
23.2672	453.48
23.2816	486.15
23.2961	520.71
23.3105	626.45
23.3250	637.02
23.3394	560.94
23.3538	552.74
23.3683	527.17
23.3827	509.60
23.3972	566.71
23.4116	607.77
23.4260	520.59
23.4405	524.73
23.4549	515.12
23.4694	609.15
23.4838	565.08
23.4982	528.29
23.5127	554.76
23.5271	604.32
23.5416	598.82
23.5560	541.38
23.5704	529.23
23.5849	591.38
23.5993	572.10
23.6138	524.69
23.6282	510.23
23.6426	549.83
23.6571	583.94
23.6715	570.18
23.6860	513.66
23.7004	508.87
23.7148	558.80
23.7293	555.90
23.7437	550.72
23.7582	548.21
23.7726	482.75
23.7870	595.75
23.8015	614.31
23.8159	617.82
23.8304	585.59
23.8448	558.31
23.8592	567.37
23.8737	649.90
23.8881	532.54
23.9026	666.24
23.9170	526.33
23.9314	505.07
23.9459	605.10
23.9603	563.68
23.9748	550.98
23.9892	495.69
24.0036	539.88
24.0181	567.41
24.0325	569.85
24.0470	568.60
24.0614	542.67
24.0758	553.48
24.0903	570.77
24.1047	550.51
24.1192	550.52
24.1336	554.95
24.1480	570.43
24.1625	562.15
24.1769	565.66
24.1914	519.94
24.2058	540.99
24.2202	595.68
24.2347	611.84
24.2491	597.35
24.2636	574.84
24.2780	577.44
24.2924	591.41
24.3069	588.88
24.3213	590.94
24.3358	577.48
24.3502	588.58
24.3646	552.86
24.3791	582.53
24.3935	568.83
24.4080	572.11
24.4224	581.88
24.4368	564.80
24.4513	524.61
24.4657	563.89
24.4802	604.61
24.4946	508.10
24.5090	524.57
24.5235	551.04
24.5379	548.38
24.5524	665.00
24.5668	618.68
24.5812	517.03
24.5957	625.72
24.6101	532.59
24.6246	581.18
24.6390	594.09
24.6534	592.89
24.6679	519.02
24.6823	538.21
24.6968	522.28
24.7112	532.07
24.7256	554.30
24.7401	513.78
24.7545	505.30
24.7690	536.89
24.7834	562.18
24.7978	512.66
24.8123	529.25
24.8267	517.16
24.8412	511.94
24.8556	497.00
24.8700	550.21
24.8845	537.71
24.8989	616.52
24.9134	548.64
24.9278	568.26
24.9422	515.47
24.9567	584.48
24.9711	524.63
24.9856	516.13
25.0000	517.62
25.0144	546.03
25.0289	560.36
25.0433	514.36
25.0578	488.41
25.0722	565.13
25.0866	522.54
25.1011	537.39
25.1155	547.98
25.1300	547.60
25.1444	545.42
25.1588	535.63
25.1733	585.15
25.1877	535.58
25.2022	514.72
25.2166	547.13
25.2310	530.92
25.2455	553.78
25.2599	523.66
25.2744	519.43
25.2888	574.30
25.3032	530.19
25.3177	508.34
25.3321	533.59
25.3466	548.89
25.3610	539.55
25.3754	510.18
25.3899	500.26
25.4043	489.99
25.4188	514.75
25.4332	528.77
25.4476	508.34
25.4621	516.77
25.4765	564.00
25.4910	537.58
25.5054	512.36
25.5198	531.20
25.5343	538.27
25.5487	554.76
25.5632	527.23
25.5776	521.50
25.5920	518.51
25.6065	516.57
25.6209	549.97
25.6354	514.50
25.6498	567.43
25.6642	570.90
25.6787	539.42
25.6931	558.44
25.7076	543.35
25.7220	531.91
25.7364	532.54
25.7509	494.54
25.7653	555.29
25.7798	539.74
25.7942	538.30
25.8086	529.53
25.8231	564.71
25.8375	522.86
25.8520	553.02
25.8664	544.31
25.8808	508.22
25.8953	515.33
25.9097	566.07
25.9242	540.72
25.9386	545.68
25.9530	533.17
25.9675	511.04
25.9819	544.03
25.9964	560.89
26.0108	549.45
26.0252	535.61
26.0397	508.77
26.0541	527.09
26.0686	569.72
26.0830	546.50
26.0974	509.87
26.1119	510.08
26.1263	545.52
26.1408	519.26
26.1552	517.92
26.1696	528.23
26.1841	532.73
26.1985	510.33
26.2130	554.14
26.2274	525.17
26.2418	523.46
26.2563	529.72
26.2707	541.84
26.2852	540.18
26.2996	512.32
26.3140	517.19
26.3285	507.10
26.3429	485.45
26.3574	499.26
26.3718	534.75
26.3862	515.50
26.4007	538.70
26.4151	541.83
26.4296	542.62
