2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	540.59
22.1264	552.78
22.1409	565.23
22.1553	510.66
22.1697	570.74
22.1842	658.76
22.1986	537.52
22.2131	522.95
22.2275	519.89
22.2419	574.73
22.2564	604.21
22.2708	587.03
22.2853	656.35
22.2997	608.40
22.3141	553.23
22.3286	560.58
22.3430	613.81
22.3575	632.66
22.3719	637.45
22.3863	495.77
22.4008	555.55
22.4152	580.84
22.4297	577.77
22.4441	589.28
22.4585	641.04
22.4730	615.76
22.4874	570.87
22.5019	567.45
22.5163	564.66
22.5307	595.52
22.5452	546.68
22.5596	560.55
22.5741	544.49
22.5885	546.09
22.6029	614.14
22.6174	599.64
22.6318	530.88
22.6463	571.68
22.6607	608.80
22.6751	563.84
22.6896	604.81
22.7040	616.06
22.7185	454.32
22.7329	488.54
22.7473	573.24
22.7618	548.16
22.7762	595.46
22.7907	599.00
22.8051	536.31
22.8195	542.05
22.8340	553.64
22.8484	589.66
22.8629	641.31
22.8773	636.71
22.8917	570.87
22.9062	625.41
22.9206	569.34
22.9351	557.92
22.9495	524.76
22.9639	524.83
22.9784	506.18
22.9928	491.64
23.0073	539.58
23.0217	666.94
23.0361	639.86
23.0506	529.41
23.0650	619.72
23.0795	622.21
23.0939	626.33
23.1083	598.01
23.1228	542.33
23.1372	616.21
23.1517	599.89
23.1661	559.39
23.1806	569.66
23.1950	520.92
23.2094	611.98
23.2239	490.80
23.2383	521.41
23.2528	506.79
23.2672	543.63
23.2816	547.58
23.2961	526.26
23.3105	535.89
23.3250	554.92
23.3394	559.57
23.3538	482.12
23.3683	539.41
23.3827	564.53
23.3972	549.53
23.4116	575.34
23.4260	555.06
23.4405	584.89
23.4549	510.24
23.4694	536.86
23.4838	536.58
23.4982	538.36
23.5127	590.89
23.5271	587.00
23.5416	519.67
23.5560	525.72
23.5704	563.14
23.5849	574.61
23.5993	574.65
23.6138	514.87
23.6282	531.91
23.6426	559.58
23.6571	560.72
23.6715	556.50
23.6860	527.33
23.7004	494.73
23.7148	590.56
23.7293	554.56
23.7437	563.72
23.7582	562.39
23.7726	532.23
23.7870	584.96
23.8015	542.68
23.8159	590.39
23.8304	608.71
23.8448	547.91
23.8592	547.77
23.8737	582.99
23.8881	496.98
23.9026	529.81
23.9170	578.78
23.9314	528.18
23.9459	593.14
23.9603	574.11
23.9748	533.77
23.9892	589.51
24.0036	565.98
24.0181	573.33
24.0325	629.36
24.0470	534.69
24.0614	556.22
24.0758	510.45
24.0903	565.76
24.1047	507.06
24.1192	494.48
24.1336	596.32
24.1480	573.32
24.1625	580.81
24.1769	579.61
24.1914	508.48
24.2058	572.16
24.2202	598.04
24.2347	569.12
24.2491	555.04
24.2636	551.36
24.2780	557.53
24.2924	585.87
24.3069	568.42
24.3213	575.18
24.3358	575.72
24.3502	567.47
24.3646	585.86
24.3791	582.49
24.3935	527.82
24.4080	557.64
24.4224	565.68
24.4368	544.78
24.4513	555.14
24.4657	494.04
24.4802	552.92
24.4946	538.86
24.5090	560.57
24.5235	546.39
24.5379	565.77
24.5524	560.58
24.5668	549.22
24.5812	559.89
24.5957	558.49
24.6101	562.78
24.6246	636.02
24.6390	554.78
24.6534	533.47
24.6679	543.52
24.6823	539.98
24.6968	539.23
24.7112	581.43
24.7256	547.18
24.7401	573.74
24.7545	542.25
24.7690	559.61
24.7834	496.99
24.7978	558.92
24.8123	524.27
24.8267	535.01
24.8412	479.88
24.8556	557.61
24.8700	537.93
24.8845	490.81
24.8989	591.64
24.9134	643.09
24.9278	545.83
24.9422	537.31
24.9567	504.28
24.9711	571.84
24.9856	491.86
25.0000	498.95
25.0144	564.26
25.0289	517.30
25.0433	517.72
25.0578	566.34
25.0722	527.62
25.0866	562.38
25.1011	525.87
25.1155	553.34
25.1300	582.27
25.1444	525.58
25.1588	543.19
25.1733	556.43
25.1877	546.23
25.2022	579.88
25.2166	604.01
25.2310	560.16
25.2455	583.58
25.2599	556.30
25.2744	532.54
25.2888	563.62
25.3032	559.43
25.3177	550.09
25.3321	560.97
25.3466	509.60
25.3610	532.11
25.3754	520.76
25.3899	542.09
25.4043	563.09
25.4188	544.67
25.4332	520.90
25.4476	538.30
25.4621	542.81
25.4765	521.38
25.4910	574.89
25.5054	550.75
25.5198	522.97
25.5343	530.69
25.5487	546.44
25.5632	579.37
25.5776	588.20
25.5920	538.41
25.6065	569.90
25.6209	504.37
25.6354	541.62
25.6498	551.66
25.6642	526.18
25.6787	556.77
25.6931	537.57
25.7076	551.59
25.7220	529.13
25.7364	517.20
25.7509	540.31
25.7653	511.47
25.7798	518.83
25.7942	546.40
25.8086	544.89
25.8231	533.96
25.8375	521.12
25.8520	539.86
25.8664	576.22
25.8808	539.01
25.8953	591.47
25.9097	555.19
25.9242	546.02
25.9386	570.77
25.9530	543.18
25.9675	508.62
25.9819	541.52
25.9964	542.13
26.0108	555.48
26.0252	502.24
26.0397	514.89
26.0541	493.72
26.0686	519.74
26.0830	569.74
26.0974	581.42
26.1119	557.06
26.1263	521.24
26.1408	513.07
26.1552	497.77
26.1696	503.91
26.1841	508.36
26.1985	509.59
26.2130	516.67
26.2274	529.42
26.2418	524.28
26.2563	530.27
26.2707	529.05
26.2852	546.26
26.2996	528.23
26.3140	516.94
26.3285	517.99
26.3429	531.26
26.3574	540.33
26.3718	535.52
26.3862	519.48
26.4007	524.24
26.4151	528.62
26.4296	557.66
