2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	497.45
22.1264	544.96
22.1409	492.58
22.1553	562.33
22.1697	607.77
22.1842	529.46
22.1986	547.87
22.2131	568.95
22.2275	618.42
22.2419	608.43
22.2564	548.62
22.2708	549.46
22.2853	610.34
22.2997	570.08
22.3141	565.19
22.3286	620.30
22.3430	563.53
22.3575	552.60
22.3719	672.81
22.3863	621.89
22.4008	624.88
22.4152	569.76
22.4297	639.11
22.4441	634.14
22.4585	680.16
22.4730	605.79
22.4874	575.83
22.5019	611.13
22.5163	597.03
22.5307	524.99
22.5452	485.63
22.5596	551.24
22.5741	555.02
22.5885	514.93
22.6029	591.73
22.6174	542.72
22.6318	518.44
22.6463	573.86
22.6607	580.58
22.6751	575.60
22.6896	593.12
22.7040	561.28
22.7185	600.86
22.7329	550.68
22.7473	478.82
22.7618	600.54
22.7762	556.36
22.7907	566.82
22.8051	612.54
22.8195	612.31
22.8340	590.98
22.8484	608.22
22.8629	606.58
22.8773	550.56
22.8917	521.93
22.9062	559.28
22.9206	570.81
22.9351	539.16
22.9495	541.95
22.9639	559.34
22.9784	535.04
22.9928	521.44
23.0073	564.16
23.0217	540.66
23.0361	652.38
23.0506	571.48
23.0650	611.92
23.0795	558.70
23.0939	594.00
23.1083	564.56
23.1228	507.06
23.1372	583.74
23.1517	501.72
23.1661	578.54
23.1806	623.13
23.1950	611.60
23.2094	587.35
23.2239	523.55
23.2383	561.12
23.2528	551.30
23.2672	497.50
23.2816	509.21
23.2961	504.58
23.3105	574.37
23.3250	566.78
23.3394	570.52
23.3538	492.60
23.3683	520.89
23.3827	565.54
23.3972	501.20
23.4116	457.54
23.4260	624.43
23.4405	532.79
23.4549	516.96
23.4694	523.32
23.4838	549.89
23.4982	562.70
23.5127	532.70
23.5271	577.81
23.5416	638.70
23.5560	533.76
23.5704	557.35
23.5849	554.62
23.5993	497.56
23.6138	551.38
23.6282	534.45
23.6426	545.72
23.6571	577.59
23.6715	528.79
23.6860	575.45
23.7004	605.71
23.7148	569.53
23.7293	556.19
23.7437	549.09
23.7582	459.77
23.7726	486.20
23.7870	533.53
23.8015	560.60
23.8159	533.29
23.8304	554.07
23.8448	536.04
23.8592	587.98
23.8737	587.17
23.8881	534.09
23.9026	619.41
23.9170	504.53
23.9314	514.25
23.9459	561.90
23.9603	559.61
23.9748	572.05
23.9892	491.00
24.0036	508.05
24.0181	485.74
24.0325	570.45
24.0470	544.52
24.0614	519.04
24.0758	523.22
24.0903	635.01
24.1047	549.57
24.1192	594.93
24.1336	612.68
24.1480	515.41
24.1625	583.34
24.1769	583.61
24.1914	552.21
24.2058	568.65
24.2202	611.13
24.2347	613.89
24.2491	583.98
24.2636	588.96
24.2780	575.79
24.2924	591.54
24.3069	585.35
24.3213	608.84
24.3358	543.90
24.3502	521.12
24.3646	574.34
24.3791	512.21
24.3935	529.27
24.4080	534.87
24.4224	573.32
24.4368	526.07
24.4513	538.89
24.4657	584.80
24.4802	497.07
24.4946	527.34
24.5090	519.73
24.5235	540.74
24.5379	584.61
24.5524	544.90
24.5668	546.12
24.5812	585.89
24.5957	571.98
24.6101	586.31
24.6246	517.03
24.6390	522.14
24.6534	574.78
24.6679	568.90
24.6823	508.85
24.6968	533.66
24.7112	573.67
24.7256	536.42
24.7401	553.82
24.7545	557.31
24.7690	560.92
24.7834	487.77
24.7978	466.48
24.8123	461.86
24.8267	537.33
24.8412	519.70
24.8556	540.63
24.8700	555.84
24.8845	547.12
24.8989	504.91
24.9134	592.06
24.9278	537.43
24.9422	551.18
24.9567	515.03
24.9711	525.61
24.9856	482.54
25.0000	573.54
25.0144	571.62
25.0289	525.56
25.0433	539.20
25.0578	537.29
25.0722	563.42
25.0866	556.70
25.1011	524.67
25.1155	571.64
25.1300	567.34
25.1444	491.85
25.1588	494.24
25.1733	529.23
25.1877	536.38
25.2022	506.10
25.2166	600.08
25.2310	555.75
25.2455	527.08
25.2599	547.72
25.2744	559.85
25.2888	542.13
25.3032	543.46
25.3177	508.31
25.3321	494.35
25.3466	504.93
25.3610	520.81
25.3754	531.57
25.3899	529.86
25.4043	550.51
25.4188	550.05
25.4332	546.26
25.4476	535.47
25.4621	554.24
25.4765	481.45
25.4910	495.30
25.5054	520.04
25.5198	492.06
25.5343	539.60
25.5487	528.94
25.5632	517.43
25.5776	562.20
25.5920	564.78
25.6065	531.47
25.6209	576.28
25.6354	569.96
25.6498	498.24
25.6642	543.27
25.6787	520.06
25.6931	542.79
25.7076	567.31
25.7220	533.48
25.7364	548.13
25.7509	575.53
25.7653	578.38
25.7798	551.82
25.7942	555.88
25.8086	553.07
25.8231	543.23
25.8375	509.77
25.8520	519.66
25.8664	543.42
25.8808	548.19
25.8953	526.05
25.9097	548.99
25.9242	539.24
25.9386	516.00
25.9530	541.17
25.9675	534.82
25.9819	513.52
25.9964	550.08
26.0108	550.90
26.0252	543.45
26.0397	520.45
26.0541	545.72
26.0686	525.97
26.0830	542.29
26.0974	545.45
26.1119	546.01
26.1263	515.19
26.1408	508.16
26.1552	490.21
26.1696	527.89
26.1841	542.91
26.1985	516.71
26.2130	555.56
26.2274	547.89
26.2418	494.02
26.2563	510.75
26.2707	543.85
26.2852	525.21
26.2996	488.45
26.3140	512.58
26.3285	554.06
26.3429	545.55
26.3574	532.44
26.3718	513.62
26.3862	478.46
26.4007	482.60
26.4151	533.97
26.4296	548.34
