2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	505.21
22.1264	678.61
22.1409	637.41
22.1553	544.72
22.1697	622.20
22.1842	648.37
22.1986	570.12
22.2131	565.12
22.2275	617.26
22.2419	565.88
22.2564	539.05
22.2708	540.98
22.2853	525.56
22.2997	473.97
22.3141	575.09
22.3286	567.40
22.3430	560.18
22.3575	576.57
22.3719	523.73
22.3863	520.61
22.4008	467.36
22.4152	525.32
22.4297	648.31
22.4441	583.91
22.4585	595.41
22.4730	596.19
22.4874	575.09
22.5019	549.11
22.5163	523.13
22.5307	625.45
22.5452	563.93
22.5596	589.97
22.5741	603.20
22.5885	582.99
22.6029	619.59
22.6174	595.69
22.6318	537.57
22.6463	521.55
22.6607	527.40
22.6751	594.84
22.6896	563.35
22.7040	574.74
22.7185	595.95
22.7329	468.72
22.7473	586.41
22.7618	547.13
22.7762	533.29
22.7907	674.19
22.8051	634.91
22.8195	566.63
22.8340	576.28
22.8484	549.48
22.8629	629.93
22.8773	651.03
22.8917	533.39
22.9062	539.15
22.9206	580.81
22.9351	596.78
22.9495	526.36
22.9639	518.53
22.9784	597.18
22.9928	489.19
23.0073	493.15
23.0217	630.80
23.0361	523.15
23.0506	557.21
23.0650	577.88
23.0795	503.41
23.0939	559.26
23.1083	502.49
23.1228	497.23
23.1372	587.52
23.1517	520.98
23.1661	579.33
23.1806	602.87
23.1950	528.20
23.2094	604.43
23.2239	583.72
23.2383	547.23
23.2528	545.24
23.2672	537.73
23.2816	578.85
23.2961	560.29
23.3105	544.58
23.3250	445.56
23.3394	536.96
23.3538	552.26
23.3683	532.43
23.3827	520.93
23.3972	522.41
23.4116	528.08
23.4260	538.44
23.4405	544.17
23.4549	510.96
23.4694	551.15
23.4838	558.11
23.4982	520.80
23.5127	547.94
23.5271	584.91
23.5416	494.81
23.5560	533.60
23.5704	538.99
23.5849	565.19
23.5993	563.75
23.6138	541.83
23.6282	538.34
23.6426	544.28
23.6571	551.05
23.6715	513.78
23.6860	577.88
23.7004	497.74
23.7148	532.39
23.7293	583.64
23.7437	515.09
23.7582	584.18
23.7726	636.48
23.7870	544.72
23.8015	501.23
23.8159	519.67
23.8304	587.27
23.8448	530.63
23.8592	510.56
23.8737	505.63
23.8881	556.90
23.9026	559.25
23.9170	558.81
23.9314	480.23
23.9459	516.85
23.9603	502.10
23.9748	570.67
23.9892	525.26
24.0036	540.63
24.0181	542.53
24.0325	525.57
24.0470	649.71
24.0614	512.84
24.0758	521.12
24.0903	548.14
24.1047	564.45
24.1192	530.52
24.1336	554.22
24.1480	554.66
24.1625	606.88
24.1769	598.84
24.1914	533.25
24.2058	570.46
24.2202	593.13
24.2347	645.43
24.2491	583.62
24.2636	522.09
24.2780	562.22
24.2924	573.67
24.3069	605.64
24.3213	538.08
24.3358	559.11
24.3502	549.11
24.3646	524.20
24.3791	505.18
24.3935	560.04
24.4080	542.01
24.4224	575.06
24.4368	604.14
24.4513	578.23
24.4657	493.51
24.4802	540.25
24.4946	530.04
24.5090	595.39
24.5235	570.62
24.5379	584.60
24.5524	561.60
24.5668	541.86
24.5812	579.98
24.5957	550.67
24.6101	563.00
24.6246	618.73
24.6390	595.38
24.6534	620.26
24.6679	560.10
24.6823	532.80
24.6968	554.76
24.7112	546.92
24.7256	535.42
24.7401	550.28
24.7545	504.78
24.7690	527.25
24.7834	576.34
24.7978	527.03
24.8123	545.55
24.8267	591.57
24.8412	572.66
24.8556	489.82
24.8700	489.65
24.8845	507.46
24.8989	524.89
24.9134	562.62
24.9278	545.04
24.9422	515.83
24.9567	545.02
24.9711	572.18
24.9856	567.14
25.0000	526.33
25.0144	492.20
25.0289	547.86
25.0433	569.57
25.0578	566.76
25.0722	538.43
25.0866	603.01
25.1011	531.99
25.1155	567.50
25.1300	531.98
25.1444	473.09
25.1588	526.34
25.1733	540.22
25.1877	554.94
25.2022	525.92
25.2166	534.45
25.2310	555.59
25.2455	554.15
25.2599	527.87
25.2744	545.44
25.2888	519.83
25.3032	531.21
25.3177	561.21
25.3321	538.35
25.3466	556.33
25.3610	543.23
25.3754	569.72
25.3899	507.17
25.4043	524.15
25.4188	581.33
25.4332	564.73
25.4476	528.57
25.4621	487.28
25.4765	515.41
25.4910	531.94
25.5054	527.85
25.5198	542.04
25.5343	544.73
25.5487	521.25
25.5632	512.79
25.5776	558.05
25.5920	553.11
25.6065	556.12
25.6209	487.24
25.6354	518.54
25.6498	554.64
25.6642	552.10
25.6787	543.48
25.6931	538.48
25.7076	554.73
25.7220	562.57
25.7364	526.14
25.7509	557.08
25.7653	553.77
25.7798	536.60
25.7942	516.78
25.8086	543.26
25.8231	548.40
25.8375	503.41
25.8520	513.90
25.8664	565.28
25.8808	565.21
25.8953	547.22
25.9097	539.22
25.9242	533.63
25.9386	542.83
25.9530	519.03
25.9675	551.30
25.9819	540.65
25.9964	530.47
26.0108	531.17
26.0252	517.83
26.0397	568.06
26.0541	581.38
26.0686	549.79
26.0830	541.02
26.0974	544.43
26.1119	540.13
26.1263	514.74
26.1408	533.69
26.1552	541.90
26.1696	547.16
26.1841	525.47
26.1985	505.67
26.2130	553.72
26.2274	565.48
26.2418	518.94
26.2563	550.12
26.2707	504.88
26.2852	524.97
26.2996	542.22
26.3140	536.73
26.3285	523.55
26.3429	531.02
26.3574	517.21
26.3718	498.27
26.3862	558.46
26.4007	561.95
26.4151	508.79
26.4296	490.79
