2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	511.34
22.1264	452.16
22.1409	591.41
22.1553	650.76
22.1697	533.37
22.1842	491.85
22.1986	522.23
22.2131	419.05
22.2275	479.26
22.2419	571.27
22.2564	580.06
22.2708	550.95
22.2853	551.29
22.2997	525.27
22.3141	561.71
22.3286	583.86
22.3430	518.32
22.3575	539.57
22.3719	664.78
22.3863	608.41
22.4008	548.62
22.4152	564.79
22.4297	657.13
22.4441	604.23
22.4585	610.37
22.4730	580.84
22.4874	573.19
22.5019	544.45
22.5163	535.55
22.5307	560.19
22.5452	542.45
22.5596	562.07
22.5741	565.44
22.5885	604.80
22.6029	619.26
22.6174	544.80
22.6318	625.63
22.6463	603.70
22.6607	515.10
22.6751	549.59
22.6896	542.14
22.7040	490.42
22.7185	618.55
22.7329	632.20
22.7473	572.86
22.7618	512.18
22.7762	553.72
22.7907	566.25
22.8051	539.12
22.8195	546.56
22.8340	570.62
22.8484	565.35
22.8629	631.09
22.8773	582.10
22.8917	517.64
22.9062	556.40
22.9206	523.32
22.9351	539.16
22.9495	543.38
22.9639	583.52
22.9784	616.96
22.9928	579.56
23.0073	552.23
23.0217	557.18
23.0361	608.77
23.0506	563.17
23.0650	565.00
23.0795	488.91
23.0939	591.78
23.1083	583.58
23.1228	566.41
23.1372	580.21
23.1517	555.50
23.1661	564.53
23.1806	578.24
23.1950	544.18
23.2094	543.79
23.2239	609.48
23.2383	548.29
23.2528	593.44
23.2672	560.39
23.2816	601.20
23.2961	566.66
23.3105	587.79
23.3250	530.97
23.3394	573.72
23.3538	587.88
23.3683	594.51
23.3827	512.64
23.3972	591.85
23.4116	502.85
23.4260	540.55
23.4405	524.86
23.4549	571.64
23.4694	581.13
23.4838	538.47
23.4982	574.35
23.5127	573.55
23.5271	564.78
23.5416	604.60
23.5560	638.08
23.5704	549.15
23.5849	526.13
23.5993	481.30
23.6138	541.41
23.6282	483.19
23.6426	572.56
23.6571	537.33
23.6715	570.18
23.6860	577.84
23.7004	513.55
23.7148	592.92
23.7293	587.17
23.7437	572.36
23.7582	541.03
23.7726	544.46
23.7870	625.10
23.8015	550.02
23.8159	529.76
23.8304	573.12
23.8448	527.80
23.8592	589.43
23.8737	544.04
23.8881	512.57
23.9026	646.03
23.9170	507.11
23.9314	560.85
23.9459	556.35
23.9603	505.39
23.9748	573.65
23.9892	623.48
24.0036	572.20
24.0181	540.02
24.0325	629.54
24.0470	604.02
24.0614	503.89
24.0758	606.58
24.0903	570.18
24.1047	561.53
24.1192	530.15
24.1336	525.46
24.1480	543.97
24.1625	630.46
24.1769	569.94
24.1914	574.92
24.2058	551.69
24.2202	639.94
24.2347	597.97
24.2491	627.05
24.2636	555.04
24.2780	571.08
24.2924	592.95
24.3069	542.65
24.3213	561.86
24.3358	580.69
24.3502	561.36
24.3646	517.91
24.3791	562.82
24.3935	517.85
24.4080	537.68
24.4224	566.46
24.4368	560.52
24.4513	563.59
24.4657	565.62
24.4802	578.55
24.4946	532.09
24.5090	565.18
24.5235	512.32
24.5379	506.85
24.5524	586.11
24.5668	600.59
24.5812	566.08
24.5957	630.14
24.6101	577.31
24.6246	523.56
24.6390	597.21
24.6534	554.29
24.6679	560.10
24.6823	527.23
24.6968	508.61
24.7112	577.03
24.7256	538.55
24.7401	561.42
24.7545	544.01
24.7690	538.50
24.7834	544.97
24.7978	545.68
24.8123	573.29
24.8267	548.11
24.8412	545.58
24.8556	565.89
24.8700	562.86
24.8845	518.30
24.8989	609.13
24.9134	577.97
24.9278	498.41
24.9422	536.62
24.9567	547.81
24.9711	519.04
24.9856	537.01
25.0000	506.64
25.0144	578.38
25.0289	607.39
25.0433	534.96
25.0578	524.31
25.0722	523.05
25.0866	538.83
25.1011	539.60
25.1155	560.69
25.1300	562.86
25.1444	508.14
25.1588	509.28
25.1733	525.90
25.1877	561.41
25.2022	530.69
25.2166	547.92
25.2310	522.25
25.2455	556.68
25.2599	521.94
25.2744	554.92
25.2888	549.96
25.3032	564.65
25.3177	546.61
25.3321	553.42
25.3466	532.12
25.3610	555.42
25.3754	532.86
25.3899	525.56
25.4043	526.87
25.4188	559.48
25.4332	582.15
25.4476	545.94
25.4621	538.84
25.4765	530.47
25.4910	534.65
25.5054	530.64
25.5198	518.28
25.5343	569.90
25.5487	529.13
25.5632	558.56
25.5776	499.21
25.5920	537.65
25.6065	548.96
25.6209	539.61
25.6354	540.92
25.6498	527.17
25.6642	513.82
25.6787	546.20
25.6931	535.81
25.7076	580.68
25.7220	532.74
25.7364	536.30
25.7509	548.49
25.7653	585.83
25.7798	560.40
25.7942	505.55
25.8086	536.15
25.8231	567.46
25.8375	557.22
25.8520	540.82
25.8664	533.46
25.8808	520.79
25.8953	520.96
25.9097	551.75
25.9242	537.29
25.9386	530.77
25.9530	570.34
25.9675	517.77
25.9819	535.68
25.9964	538.16
26.0108	520.71
26.0252	522.65
26.0397	565.32
26.0541	578.31
26.0686	586.15
26.0830	561.92
26.0974	544.00
26.1119	524.90
26.1263	541.24
26.1408	543.39
26.1552	528.57
26.1696	555.49
26.1841	526.22
26.1985	525.89
26.2130	533.54
26.2274	518.83
26.2418	514.58
26.2563	493.89
26.2707	505.67
26.2852	525.11
26.2996	512.51
26.3140	521.22
26.3285	506.42
26.3429	543.30
26.3574	546.61
26.3718	547.13
26.3862	530.22
26.4007	497.70
26.4151	529.90
26.4296	538.89
