2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	582.70
22.1264	584.04
22.1409	526.03
22.1553	549.66
22.1697	627.65
22.1842	572.08
22.1986	504.93
22.2131	539.05
22.2275	602.70
22.2419	638.38
22.2564	640.18
22.2708	502.31
22.2853	575.84
22.2997	578.62
22.3141	637.89
22.3286	537.85
22.3430	504.60
22.3575	560.52
22.3719	570.53
22.3863	604.20
22.4008	580.88
22.4152	656.39
22.4297	660.95
22.4441	606.91
22.4585	677.08
22.4730	668.26
22.4874	631.13
22.5019	572.76
22.5163	596.57
22.5307	593.87
22.5452	595.05
22.5596	594.20
22.5741	597.12
22.5885	570.61
22.6029	615.64
22.6174	556.63
22.6318	563.30
22.6463	582.50
22.6607	652.78
22.6751	563.59
22.6896	574.08
22.7040	579.93
22.7185	513.32
22.7329	508.66
22.7473	477.14
22.7618	482.28
22.7762	544.86
22.7907	586.25
22.8051	696.83
22.8195	590.12
22.8340	500.88
22.8484	609.67
22.8629	619.59
22.8773	602.44
22.8917	632.66
22.9062	658.47
22.9206	560.78
22.9351	528.90
22.9495	603.96
22.9639	563.67
22.9784	563.29
22.9928	612.53
23.0073	612.26
23.0217	627.18
23.0361	586.78
23.0506	584.58
23.0650	621.57
23.0795	594.83
23.0939	595.13
23.1083	511.61
23.1228	622.71
23.1372	542.68
23.1517	512.15
23.1661	591.87
23.1806	580.13
23.1950	593.91
23.2094	529.89
23.2239	589.47
23.2383	562.08
23.2528	583.19
23.2672	554.21
23.2816	598.84
23.2961	545.31
23.3105	568.75
23.3250	513.37
23.3394	581.09
23.3538	600.41
23.3683	584.32
23.3827	553.20
23.3972	519.61
23.4116	606.20
23.4260	580.03
23.4405	597.68
23.4549	544.93
23.4694	494.39
23.4838	582.34
23.4982	561.90
23.5127	516.55
23.5271	590.61
23.5416	533.59
23.5560	540.38
23.5704	600.89
23.5849	541.55
23.5993	607.44
23.6138	599.93
23.6282	504.57
23.6426	469.70
23.6571	504.56
23.6715	519.31
23.6860	569.80
23.7004	551.99
23.7148	529.18
23.7293	491.31
23.7437	565.97
23.7582	573.39
23.7726	578.06
23.7870	589.83
23.8015	563.15
23.8159	596.28
23.8304	618.00
23.8448	550.90
23.8592	555.95
23.8737	502.30
23.8881	514.56
23.9026	545.83
23.9170	623.36
23.9314	536.46
23.9459	524.90
23.9603	518.11
23.9748	541.46
23.9892	573.77
24.0036	569.85
24.0181	623.10
24.0325	586.48
24.0470	611.34
24.0614	557.83
24.0758	528.28
24.0903	541.04
24.1047	640.96
24.1192	590.78
24.1336	525.40
24.1480	505.20
24.1625	587.78
24.1769	581.22
24.1914	573.42
24.2058	548.27
24.2202	542.01
24.2347	575.12
24.2491	633.87
24.2636	611.39
24.2780	595.65
24.2924	570.94
24.3069	623.17
24.3213	602.37
24.3358	609.48
24.3502	547.47
24.3646	521.66
24.3791	536.27
24.3935	536.96
24.4080	585.24
24.4224	558.44
24.4368	527.25
24.4513	569.03
24.4657	515.85
24.4802	513.74
24.4946	575.61
24.5090	572.20
24.5235	509.18
24.5379	519.36
24.5524	539.69
24.5668	555.89
24.5812	571.06
24.5957	588.57
24.6101	601.03
24.6246	554.71
24.6390	528.99
24.6534	546.17
24.6679	559.97
24.6823	535.62
24.6968	536.88
24.7112	559.76
24.7256	525.00
24.7401	574.87
24.7545	552.64
24.7690	540.28
24.7834	520.38
24.7978	558.35
24.8123	536.50
24.8267	597.96
24.8412	527.33
24.8556	598.60
24.8700	598.72
24.8845	559.27
24.8989	529.18
24.9134	517.21
24.9278	533.19
24.9422	481.84
24.9567	523.53
24.9711	514.96
24.9856	543.39
25.0000	582.30
25.0144	538.15
25.0289	529.30
25.0433	518.70
25.0578	561.32
25.0722	559.96
25.0866	536.94
25.1011	502.25
25.1155	606.08
25.1300	507.11
25.1444	543.78
25.1588	597.13
25.1733	571.40
25.1877	519.82
25.2022	535.20
25.2166	512.40
25.2310	550.89
25.2455	516.06
25.2599	521.66
25.2744	532.78
25.2888	501.05
25.3032	565.01
25.3177	532.45
25.3321	541.95
25.3466	536.31
25.3610	543.12
25.3754	542.28
25.3899	527.25
25.4043	538.82
25.4188	582.50
25.4332	562.42
25.4476	542.69
25.4621	520.49
25.4765	523.33
25.4910	493.98
25.5054	536.53
25.5198	550.80
25.5343	560.06
25.5487	557.48
25.5632	510.20
25.5776	548.46
25.5920	525.14
25.6065	535.70
25.6209	551.23
25.6354	575.14
25.6498	522.79
25.6642	528.45
25.6787	501.90
25.6931	504.48
25.7076	563.36
25.7220	558.90
25.7364	545.40
25.7509	550.05
25.7653	497.80
25.7798	520.39
25.7942	509.11
25.8086	519.58
25.8231	557.92
25.8375	562.57
25.8520	550.42
25.8664	547.78
25.8808	539.66
25.8953	542.61
25.9097	569.76
25.9242	566.32
25.9386	587.59
25.9530	560.87
25.9675	512.33
25.9819	545.66
25.9964	537.89
26.0108	544.55
26.0252	490.79
26.0397	492.08
26.0541	512.40
26.0686	509.40
26.0830	519.80
26.0974	517.46
26.1119	498.84
26.1263	533.28
26.1408	516.81
26.1552	525.13
26.1696	536.61
26.1841	500.87
26.1985	522.48
26.2130	533.08
26.2274	532.93
26.2418	542.25
26.2563	533.84
26.2707	510.46
26.2852	528.88
26.2996	543.76
26.3140	502.52
26.3285	521.73
26.3429	548.67
26.3574	541.61
26.3718	534.03
26.3862	559.43
26.4007	512.94
26.4151	501.81
26.4296	540.24
