2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	614.16
22.1264	596.37
22.1409	519.46
22.1553	555.86
22.1697	582.81
22.1842	546.71
22.1986	555.93
22.2131	539.44
22.2275	573.57
22.2419	617.25
22.2564	567.41
22.2708	547.87
22.2853	538.26
22.2997	512.63
22.3141	555.56
22.3286	576.23
22.3430	535.91
22.3575	490.82
22.3719	567.41
22.3863	530.97
22.4008	511.87
22.4152	584.31
22.4297	626.48
22.4441	645.25
22.4585	603.06
22.4730	674.42
22.4874	644.42
22.5019	687.94
22.5163	577.43
22.5307	539.89
22.5452	531.98
22.5596	608.41
22.5741	596.80
22.5885	539.70
22.6029	586.00
22.6174	631.09
22.6318	620.81
22.6463	605.35
22.6607	603.58
22.6751	580.59
22.6896	584.56
22.7040	629.16
22.7185	600.02
22.7329	641.33
22.7473	629.07
22.7618	578.23
22.7762	617.14
22.7907	618.78
22.8051	520.65
22.8195	547.80
22.8340	550.63
22.8484	572.55
22.8629	620.81
22.8773	524.70
22.8917	513.34
22.9062	567.90
22.9206	582.22
22.9351	618.36
22.9495	577.76
22.9639	631.26
22.9784	608.19
22.9928	585.55
23.0073	550.11
23.0217	602.78
23.0361	555.25
23.0506	533.24
23.0650	543.58
23.0795	545.82
23.0939	558.97
23.1083	531.15
23.1228	591.67
23.1372	560.33
23.1517	496.44
23.1661	547.48
23.1806	553.46
23.1950	553.58
23.2094	573.56
23.2239	559.27
23.2383	566.79
23.2528	602.68
23.2672	552.81
23.2816	608.93
23.2961	565.65
23.3105	551.00
23.3250	565.20
23.3394	576.25
23.3538	575.23
23.3683	484.37
23.3827	534.51
23.3972	545.82
23.4116	565.64
23.4260	624.70
23.4405	585.89
23.4549	578.91
23.4694	598.74
23.4838	497.22
23.4982	542.72
23.5127	520.80
23.5271	528.33
23.5416	601.99
23.5560	675.79
23.5704	572.95
23.5849	575.20
23.5993	575.77
23.6138	597.63
23.6282	535.54
23.6426	607.04
23.6571	548.85
23.6715	541.91
23.6860	499.34
23.7004	512.98
23.7148	586.92
23.7293	478.31
23.7437	510.39
23.7582	545.87
23.7726	566.13
23.7870	581.24
23.8015	558.47
23.8159	608.53
23.8304	579.93
23.8448	529.07
23.8592	523.74
23.8737	579.59
23.8881	487.04
23.9026	523.15
23.9170	499.53
23.9314	590.29
23.9459	615.33
23.9603	481.14
23.9748	570.88
23.9892	643.98
24.0036	529.10
24.0181	499.69
24.0325	525.90
24.0470	582.74
24.0614	584.83
24.0758	559.60
24.0903	540.32
24.1047	505.80
24.1192	553.00
24.1336	560.28
24.1480	534.58
24.1625	556.65
24.1769	558.10
24.1914	566.91
24.2058	548.07
24.2202	581.43
24.2347	614.41
24.2491	653.12
24.2636	589.27
24.2780	646.12
24.2924	581.21
24.3069	562.90
24.3213	529.68
24.3358	631.66
24.3502	555.25
24.3646	499.24
24.3791	504.79
24.3935	596.85
24.4080	557.21
24.4224	547.99
24.4368	578.90
24.4513	558.61
24.4657	595.06
24.4802	566.23
24.4946	554.97
24.5090	536.00
24.5235	611.74
24.5379	597.61
24.5524	606.47
24.5668	577.70
24.5812	530.91
24.5957	560.12
24.6101	583.44
24.6246	504.75
24.6390	532.67
24.6534	632.75
24.6679	523.48
24.6823	534.10
24.6968	603.67
24.7112	534.81
24.7256	560.85
24.7401	541.52
24.7545	563.34
24.7690	492.11
24.7834	538.08
24.7978	552.12
24.8123	511.91
24.8267	556.33
24.8412	549.57
24.8556	568.30
24.8700	524.08
24.8845	535.92
24.8989	573.15
24.9134	568.86
24.9278	531.92
24.9422	512.84
24.9567	536.56
24.9711	542.76
24.9856	578.95
25.0000	516.93
25.0144	569.34
25.0289	571.56
25.0433	540.61
25.0578	554.27
25.0722	535.96
25.0866	586.18
25.1011	610.92
25.1155	557.06
25.1300	555.19
25.1444	533.49
25.1588	578.14
25.1733	557.67
25.1877	514.75
25.2022	537.68
25.2166	522.61
25.2310	562.15
25.2455	578.35
25.2599	533.43
25.2744	544.31
25.2888	535.80
25.3032	523.11
25.3177	593.04
25.3321	557.36
25.3466	532.32
25.3610	544.78
25.3754	520.37
25.3899	567.78
25.4043	547.87
25.4188	549.00
25.4332	577.19
25.4476	523.97
25.4621	543.57
25.4765	541.85
25.4910	507.01
25.5054	530.81
25.5198	576.53
25.5343	526.43
25.5487	578.42
25.5632	549.01
25.5776	489.35
25.5920	553.07
25.6065	539.71
25.6209	539.76
25.6354	559.43
25.6498	539.99
25.6642	552.06
25.6787	530.63
25.6931	551.99
25.7076	563.01
25.7220	547.27
25.7364	534.59
25.7509	590.59
25.7653	551.89
25.7798	520.52
25.7942	563.55
25.8086	554.81
25.8231	556.04
25.8375	547.82
25.8520	544.56
25.8664	588.02
25.8808	548.94
25.8953	540.78
25.9097	547.08
25.9242	518.72
25.9386	527.23
25.9530	568.63
25.9675	514.61
25.9819	458.88
25.9964	511.83
26.0108	540.65
26.0252	545.16
26.0397	523.10
26.0541	558.74
26.0686	558.17
26.0830	564.54
26.0974	535.50
26.1119	535.93
26.1263	542.00
26.1408	530.39
26.1552	525.58
26.1696	508.35
26.1841	532.20
26.1985	524.74
26.2130	506.44
26.2274	518.62
26.2418	538.56
26.2563	542.28
26.2707	525.77
26.2852	525.58
26.2996	521.92
26.3140	508.11
26.3285	537.30
26.3429	533.51
26.3574	524.62
26.3718	511.88
26.3862	518.98
26.4007	546.13
26.4151	537.24
26.4296	563.44
