2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	664.06
22.1264	646.46
22.1409	567.70
22.1553	456.48
22.1697	560.90
22.1842	580.06
22.1986	588.15
22.2131	522.95
22.2275	536.77
22.2419	598.07
22.2564	565.55
22.2708	654.46
22.2853	647.13
22.2997	583.12
22.3141	562.45
22.3286	596.62
22.3430	683.28
22.3575	706.85
22.3719	574.35
22.3863	576.19
22.4008	547.95
22.4152	669.40
22.4297	625.69
22.4441	550.56
22.4585	532.12
22.4730	657.92
22.4874	611.18
22.5019	565.84
22.5163	614.53
22.5307	619.70
22.5452	546.00
22.5596	553.42
22.5741	598.31
22.5885	553.04
22.6029	579.62
22.6174	543.58
22.6318	629.58
22.6463	604.53
22.6607	544.31
22.6751	527.09
22.6896	607.56
22.7040	659.63
22.7185	620.46
22.7329	561.90
22.7473	555.43
22.7618	580.33
22.7762	554.19
22.7907	603.28
22.8051	540.71
22.8195	551.98
22.8340	514.39
22.8484	452.87
22.8629	492.13
22.8773	584.91
22.8917	529.27
22.9062	672.86
22.9206	639.79
22.9351	619.82
22.9495	540.65
22.9639	526.17
22.9784	536.25
22.9928	530.74
23.0073	524.16
23.0217	605.08
23.0361	607.38
23.0506	562.96
23.0650	596.04
23.0795	558.18
23.0939	618.93
23.1083	562.54
23.1228	520.71
23.1372	508.20
23.1517	536.75
23.1661	534.29
23.1806	659.44
23.1950	552.51
23.2094	573.25
23.2239	564.07
23.2383	528.35
23.2528	551.69
23.2672	496.06
23.2816	589.94
23.2961	569.76
23.3105	605.84
23.3250	577.70
23.3394	568.70
23.3538	587.59
23.3683	551.85
23.3827	495.59
23.3972	452.50
23.4116	485.48
23.4260	569.67
23.4405	524.35
23.4549	599.88
23.4694	566.05
23.4838	518.79
23.4982	567.06
23.5127	616.81
23.5271	560.56
23.5416	581.38
23.5560	645.17
23.5704	604.51
23.5849	560.27
23.5993	575.00
23.6138	538.62
23.6282	544.03
23.6426	549.30
23.6571	553.51
23.6715	523.08
23.6860	514.20
23.7004	564.46
23.7148	639.48
23.7293	606.07
23.7437	507.25
23.7582	523.04
23.7726	492.18
23.7870	571.57
23.8015	524.19
23.8159	490.53
23.8304	615.25
23.8448	571.30
23.8592	530.22
23.8737	507.00
23.8881	539.03
23.9026	682.81
23.9170	579.66
23.9314	558.51
23.9459	582.52
23.9603	566.60
23.9748	607.78
23.9892	584.48
24.0036	567.35
24.0181	554.86
24.0325	531.76
24.0470	513.37
24.0614	549.13
24.0758	536.62
24.0903	576.12
24.1047	564.79
24.1192	574.42
24.1336	588.02
24.1480	551.39
24.1625	545.38
24.1769	582.08
24.1914	523.54
24.2058	555.47
24.2202	594.40
24.2347	675.66
24.2491	605.00
24.2636	541.42
24.2780	599.19
24.2924	575.31
24.3069	585.18
24.3213	550.32
24.3358	588.24
24.3502	530.40
24.3646	530.38
24.3791	569.47
24.3935	570.51
24.4080	551.88
24.4224	592.75
24.4368	594.83
24.4513	564.61
24.4657	568.76
24.4802	626.22
24.4946	567.87
24.5090	540.17
24.5235	523.01
24.5379	492.23
24.5524	530.41
24.5668	541.10
24.5812	572.85
24.5957	592.11
24.6101	592.08
24.6246	524.50
24.6390	550.41
24.6534	563.78
24.6679	543.37
24.6823	533.04
24.6968	546.01
24.7112	537.20
24.7256	518.96
24.7401	536.17
24.7545	507.52
24.7690	573.05
24.7834	528.59
24.7978	525.36
24.8123	581.90
24.8267	493.91
24.8412	501.65
24.8556	588.13
24.8700	521.16
24.8845	550.56
24.8989	560.05
24.9134	592.02
24.9278	524.70
24.9422	495.13
24.9567	550.07
24.9711	557.24
24.9856	603.25
25.0000	548.52
25.0144	582.54
25.0289	556.46
25.0433	538.95
25.0578	549.76
25.0722	564.93
25.0866	549.11
25.1011	533.54
25.1155	561.60
25.1300	593.42
25.1444	514.16
25.1588	567.85
25.1733	530.85
25.1877	516.40
25.2022	536.03
25.2166	543.50
25.2310	545.66
25.2455	560.79
25.2599	560.27
25.2744	565.64
25.2888	519.86
25.3032	563.55
25.3177	561.95
25.3321	551.67
25.3466	519.26
25.3610	538.01
25.3754	516.59
25.3899	507.37
25.4043	498.94
25.4188	596.09
25.4332	576.90
25.4476	518.22
25.4621	567.91
25.4765	565.25
25.4910	506.97
25.5054	529.90
25.5198	546.60
25.5343	565.17
25.5487	531.06
25.5632	560.08
25.5776	520.73
25.5920	556.45
25.6065	509.65
25.6209	501.84
25.6354	524.48
25.6498	560.60
25.6642	522.16
25.6787	535.21
25.6931	554.57
25.7076	572.33
25.7220	514.92
25.7364	517.19
25.7509	522.60
25.7653	546.84
25.7798	570.09
25.7942	556.61
25.8086	544.22
25.8231	545.25
25.8375	605.47
25.8520	563.60
25.8664	555.81
25.8808	526.88
25.8953	537.25
25.9097	579.87
25.9242	555.87
25.9386	530.62
25.9530	530.38
25.9675	553.13
25.9819	529.67
25.9964	528.00
26.0108	537.56
26.0252	530.77
26.0397	524.93
26.0541	524.63
26.0686	559.78
26.0830	566.99
26.0974	545.21
26.1119	549.86
26.1263	526.21
26.1408	514.65
26.1552	524.24
26.1696	546.30
26.1841	532.65
26.1985	503.32
26.2130	510.90
26.2274	550.05
26.2418	515.91
26.2563	532.05
26.2707	520.05
26.2852	533.58
26.2996	541.44
26.3140	532.04
26.3285	574.06
26.3429	564.35
26.3574	536.49
26.3718	528.04
26.3862	531.23
26.4007	503.08
26.4151	508.44
26.4296	538.80
