2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	590.82
22.1264	597.26
22.1409	608.54
22.1553	551.73
22.1697	542.48
22.1842	563.59
22.1986	568.19
22.2131	562.45
22.2275	531.78
22.2419	595.81
22.2564	628.78
22.2708	634.49
22.2853	567.75
22.2997	523.39
22.3141	608.12
22.3286	634.82
22.3430	560.18
22.3575	602.71
22.3719	618.42
22.3863	600.73
22.4008	565.95
22.4152	645.61
22.4297	583.53
22.4441	568.96
22.4585	562.82
22.4730	575.50
22.4874	541.32
22.5019	591.91
22.5163	626.14
22.5307	632.00
22.5452	731.21
22.5596	665.10
22.5741	563.59
22.5885	548.42
22.6029	527.28
22.6174	548.79
22.6318	497.16
22.6463	622.73
22.6607	535.81
22.6751	518.09
22.6896	550.59
22.7040	559.79
22.7185	584.67
22.7329	550.80
22.7473	554.68
22.7618	554.26
22.7762	634.24
22.7907	634.98
22.8051	608.88
22.8195	672.20
22.8340	547.43
22.8484	504.92
22.8629	560.63
22.8773	523.26
22.8917	501.81
22.9062	530.52
22.9206	523.26
22.9351	576.63
22.9495	534.78
22.9639	567.69
22.9784	580.03
22.9928	472.98
23.0073	496.95
23.0217	570.41
23.0361	616.55
23.0506	639.74
23.0650	611.01
23.0795	533.54
23.0939	592.39
23.1083	520.88
23.1228	631.90
23.1372	565.37
23.1517	589.42
23.1661	562.56
23.1806	626.97
23.1950	578.66
23.2094	564.84
23.2239	476.99
23.2383	548.58
23.2528	602.72
23.2672	563.45
23.2816	642.38
23.2961	553.22
23.3105	583.89
23.3250	530.03
23.3394	549.30
23.3538	651.67
23.3683	561.63
23.3827	587.33
23.3972	623.32
23.4116	537.80
23.4260	495.14
23.4405	490.72
23.4549	491.74
23.4694	592.85
23.4838	538.48
23.4982	447.76
23.5127	541.39
23.5271	610.43
23.5416	468.71
23.5560	625.17
23.5704	659.56
23.5849	613.78
23.5993	585.88
23.6138	635.88
23.6282	574.99
23.6426	549.36
23.6571	526.17
23.6715	589.06
23.6860	555.39
23.7004	615.53
23.7148	573.54
23.7293	575.35
23.7437	545.40
23.7582	543.14
23.7726	575.32
23.7870	599.05
23.8015	492.15
23.8159	641.61
23.8304	565.40
23.8448	549.02
23.8592	589.31
23.8737	546.60
23.8881	544.49
23.9026	564.25
23.9170	573.50
23.9314	558.35
23.9459	561.15
23.9603	593.24
23.9748	544.44
23.9892	608.41
24.0036	553.83
24.0181	546.28
24.0325	576.35
24.0470	563.33
24.0614	581.83
24.0758	584.85
24.0903	645.70
24.1047	584.91
24.1192	521.04
24.1336	563.07
24.1480	545.83
24.1625	565.87
24.1769	586.81
24.1914	547.25
24.2058	596.29
24.2202	591.89
24.2347	612.26
24.2491	618.26
24.2636	552.18
24.2780	589.77
24.2924	651.78
24.3069	577.53
24.3213	582.35
24.3358	598.12
24.3502	530.41
24.3646	527.51
24.3791	557.84
24.3935	516.11
24.4080	521.73
24.4224	569.54
24.4368	550.28
24.4513	552.12
24.4657	550.82
24.4802	548.22
24.4946	557.24
24.5090	530.89
24.5235	571.66
24.5379	561.71
24.5524	528.37
24.5668	543.60
24.5812	566.82
24.5957	594.69
24.6101	567.29
24.6246	563.74
24.6390	545.68
24.6534	533.01
24.6679	523.24
24.6823	571.36
24.6968	545.71
24.7112	542.16
24.7256	513.53
24.7401	589.82
24.7545	524.62
24.7690	530.00
24.7834	567.88
24.7978	538.95
24.8123	553.35
24.8267	549.52
24.8412	516.15
24.8556	527.54
24.8700	530.14
24.8845	559.06
24.8989	569.15
24.9134	557.60
24.9278	514.21
24.9422	553.86
24.9567	488.90
24.9711	522.63
24.9856	494.40
25.0000	484.48
25.0144	566.46
25.0289	605.53
25.0433	548.06
25.0578	563.53
25.0722	545.96
25.0866	545.31
25.1011	515.89
25.1155	524.77
25.1300	534.52
25.1444	551.14
25.1588	530.34
25.1733	554.70
25.1877	537.39
25.2022	516.30
25.2166	560.77
25.2310	538.66
25.2455	565.20
25.2599	519.06
25.2744	543.70
25.2888	545.91
25.3032	518.92
25.3177	522.91
25.3321	554.57
25.3466	545.24
25.3610	541.18
25.3754	522.88
25.3899	523.73
25.4043	533.24
25.4188	532.70
25.4332	552.69
25.4476	519.24
25.4621	508.22
25.4765	504.62
25.4910	540.66
25.5054	543.96
25.5198	492.05
25.5343	536.23
25.5487	536.21
25.5632	543.76
25.5776	547.25
25.5920	551.34
25.6065	587.94
25.6209	515.15
25.6354	496.38
25.6498	513.38
25.6642	539.12
25.6787	527.75
25.6931	550.05
25.7076	578.07
25.7220	566.92
25.7364	577.04
25.7509	576.73
25.7653	540.58
25.7798	542.04
25.7942	551.19
25.8086	544.84
25.8231	516.78
25.8375	485.68
25.8520	512.97
25.8664	528.29
25.8808	522.41
25.8953	503.06
25.9097	552.70
25.9242	522.53
25.9386	520.29
25.9530	507.52
25.9675	544.48
25.9819	555.62
25.9964	565.23
26.0108	518.11
26.0252	554.57
26.0397	583.15
26.0541	557.11
26.0686	507.81
26.0830	529.13
26.0974	565.37
26.1119	549.94
26.1263	560.90
26.1408	552.33
26.1552	481.17
26.1696	533.05
26.1841	560.77
26.1985	514.70
26.2130	567.19
26.2274	533.51
26.2418	547.40
26.2563	570.11
26.2707	540.04
26.2852	532.18
26.2996	502.87
26.3140	489.47
26.3285	519.49
26.3429	530.73
26.3574	536.06
26.3718	534.29
26.3862	502.94
26.4007	494.28
26.4151	513.80
26.4296	546.48
