2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	528.06
22.1264	596.72
22.1409	547.39
22.1553	590.46
22.1697	572.40
22.1842	580.84
22.1986	570.12
22.2131	540.59
22.2275	537.52
22.2419	550.58
22.2564	591.17
22.2708	549.81
22.2853	607.37
22.2997	668.19
22.3141	593.88
22.3286	582.72
22.3430	554.43
22.3575	572.36
22.3719	543.72
22.3863	601.52
22.4008	592.78
22.4152	668.25
22.4297	661.74
22.4441	654.07
22.4585	586.59
22.4730	598.84
22.4874	605.06
22.5019	538.26
22.5163	565.12
22.5307	578.49
22.5452	590.14
22.5596	584.03
22.5741	660.71
22.5885	645.05
22.6029	668.60
22.6174	577.23
22.6318	543.89
22.6463	552.77
22.6607	525.63
22.6751	579.34
22.6896	572.10
22.7040	562.10
22.7185	559.33
22.7329	559.13
22.7473	583.45
22.7618	667.90
22.7762	611.23
22.7907	625.24
22.8051	614.13
22.8195	627.99
22.8340	554.55
22.8484	490.44
22.8629	571.19
22.8773	665.47
22.8917	569.32
22.9062	547.77
22.9206	530.54
22.9351	524.72
22.9495	554.88
22.9639	595.02
22.9784	621.40
22.9928	582.01
23.0073	614.09
23.0217	586.76
23.0361	541.53
23.0506	469.56
23.0650	527.24
23.0795	566.08
23.0939	599.18
23.1083	573.42
23.1228	498.74
23.1372	540.33
23.1517	492.30
23.1661	610.52
23.1806	603.76
23.1950	591.59
23.2094	505.61
23.2239	635.04
23.2383	583.12
23.2528	530.13
23.2672	541.29
23.2816	550.47
23.2961	556.49
23.3105	589.32
23.3250	515.64
23.3394	556.82
23.3538	523.19
23.3683	571.56
23.3827	499.16
23.3972	494.90
23.4116	526.86
23.4260	567.58
23.4405	558.57
23.4549	583.44
23.4694	578.17
23.4838	630.56
23.4982	564.36
23.5127	526.48
23.5271	544.84
23.5416	653.83
23.5560	635.07
23.5704	609.14
23.5849	550.71
23.5993	595.96
23.6138	619.12
23.6282	580.78
23.6426	560.61
23.6571	599.62
23.6715	630.36
23.6860	605.68
23.7004	597.58
23.7148	548.75
23.7293	549.53
23.7437	538.88
23.7582	563.68
23.7726	572.41
23.7870	604.02
23.8015	534.34
23.8159	534.35
23.8304	518.25
23.8448	655.98
23.8592	600.22
23.8737	533.13
23.8881	496.69
23.9026	469.67
23.9170	543.53
23.9314	530.93
23.9459	527.68
23.9603	521.35
23.9748	577.26
23.9892	521.49
24.0036	510.60
24.0181	533.09
24.0325	566.80
24.0470	578.40
24.0614	587.99
24.0758	479.58
24.0903	560.57
24.1047	561.76
24.1192	552.27
24.1336	526.58
24.1480	558.95
24.1625	596.64
24.1769	519.62
24.1914	510.35
24.2058	552.58
24.2202	549.18
24.2347	592.87
24.2491	625.64
24.2636	560.49
24.2780	644.51
24.2924	578.38
24.3069	674.96
24.3213	564.65
24.3358	573.12
24.3502	550.92
24.3646	577.19
24.3791	544.89
24.3935	538.77
24.4080	583.32
24.4224	654.40
24.4368	565.13
24.4513	547.10
24.4657	579.53
24.4802	584.21
24.4946	533.06
24.5090	550.67
24.5235	583.04
24.5379	569.89
24.5524	524.79
24.5668	569.50
24.5812	635.55
24.5957	578.93
24.6101	598.34
24.6246	547.73
24.6390	479.01
24.6534	560.02
24.6679	546.64
24.6823	542.99
24.6968	544.92
24.7112	502.16
24.7256	506.96
24.7401	573.37
24.7545	574.38
24.7690	528.40
24.7834	552.03
24.7978	548.00
24.8123	546.17
24.8267	545.00
24.8412	539.91
24.8556	542.48
24.8700	523.67
24.8845	489.22
24.8989	581.60
24.9134	524.92
24.9278	550.57
24.9422	521.24
24.9567	511.62
24.9711	482.67
24.9856	582.32
25.0000	585.19
25.0144	565.35
25.0289	561.55
25.0433	506.20
25.0578	609.27
25.0722	555.10
25.0866	591.98
25.1011	531.16
25.1155	528.32
25.1300	542.58
25.1444	557.64
25.1588	549.37
25.1733	527.23
25.1877	542.83
25.2022	510.74
25.2166	522.21
25.2310	551.23
25.2455	534.32
25.2599	535.47
25.2744	547.51
25.2888	569.23
25.3032	521.00
25.3177	569.53
25.3321	528.43
25.3466	551.20
25.3610	585.45
25.3754	532.73
25.3899	545.42
25.4043	556.50
25.4188	546.74
25.4332	514.14
25.4476	486.77
25.4621	523.41
25.4765	566.92
25.4910	541.45
25.5054	517.94
25.5198	552.60
25.5343	522.50
25.5487	503.51
25.5632	533.15
25.5776	555.25
25.5920	553.00
25.6065	518.00
25.6209	544.11
25.6354	566.88
25.6498	497.86
25.6642	484.70
25.6787	558.96
25.6931	535.96
25.7076	537.52
25.7220	497.65
25.7364	554.30
25.7509	570.43
25.7653	549.52
25.7798	569.45
25.7942	513.24
25.8086	523.22
25.8231	541.30
25.8375	519.61
25.8520	532.94
25.8664	527.23
25.8808	495.03
25.8953	520.58
25.9097	523.89
25.9242	523.27
25.9386	552.17
25.9530	550.84
25.9675	537.31
25.9819	549.47
25.9964	547.32
26.0108	515.82
26.0252	551.80
26.0397	538.41
26.0541	565.36
26.0686	553.88
26.0830	555.16
26.0974	528.26
26.1119	545.95
26.1263	543.71
26.1408	521.17
26.1552	507.92
26.1696	533.36
26.1841	514.22
26.1985	542.99
26.2130	569.31
26.2274	515.17
26.2418	544.63
26.2563	563.50
26.2707	546.67
26.2852	522.17
26.2996	565.23
26.3140	572.43
26.3285	557.27
26.3429	530.40
26.3574	524.69
26.3718	516.09
26.3862	527.77
26.4007	528.77
26.4151	494.18
26.4296	525.16
