2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	441.46
22.1264	499.30
22.1409	495.87
22.1553	582.55
22.1697	504.42
22.1842	593.18
22.1986	517.18
22.2131	562.06
22.2275	594.66
22.2419	666.70
22.2564	574.31
22.2708	549.81
22.2853	562.80
22.2997	558.30
22.3141	618.36
22.3286	578.97
22.3430	613.41
22.3575	567.75
22.3719	541.83
22.3863	612.58
22.4008	542.20
22.4152	663.65
22.4297	644.49
22.4441	638.35
22.4585	576.63
22.4730	599.22
22.4874	617.73
22.5019	571.88
22.5163	648.89
22.5307	550.09
22.5452	557.31
22.5596	484.41
22.5741	587.03
22.5885	635.82
22.6029	538.19
22.6174	641.08
22.6318	622.04
22.6463	614.95
22.6607	660.56
22.6751	621.61
22.6896	624.15
22.7040	536.33
22.7185	534.62
22.7329	530.97
22.7473	563.40
22.7618	552.26
22.7762	569.34
22.7907	559.03
22.8051	564.34
22.8195	642.20
22.8340	559.12
22.8484	559.67
22.8629	628.07
22.8773	562.14
22.8917	598.24
22.9062	669.97
22.9206	524.77
22.9351	527.66
22.9495	537.57
22.9639	595.02
22.9784	651.07
22.9928	643.67
23.0073	522.76
23.0217	600.72
23.0361	631.02
23.0506	638.56
23.0650	596.28
23.0795	516.21
23.0939	522.77
23.1083	574.83
23.1228	577.46
23.1372	549.66
23.1517	497.27
23.1661	557.59
23.1806	589.84
23.1950	555.00
23.2094	616.80
23.2239	557.88
23.2383	590.11
23.2528	603.29
23.2672	519.16
23.2816	538.93
23.2961	514.41
23.3105	603.02
23.3250	548.00
23.3394	498.38
23.3538	542.94
23.3683	576.44
23.3827	521.03
23.3972	527.03
23.4116	540.62
23.4260	586.65
23.4405	622.38
23.4549	553.04
23.4694	597.18
23.4838	550.34
23.4982	544.54
23.5127	543.60
23.5271	588.27
23.5416	564.65
23.5560	525.69
23.5704	608.55
23.5849	568.92
23.5993	589.41
23.6138	581.50
23.6282	524.20
23.6426	516.16
23.6571	556.57
23.6715	509.17
23.6860	565.49
23.7004	558.77
23.7148	543.72
23.7293	553.67
23.7437	583.91
23.7582	591.59
23.7726	550.98
23.7870	524.44
23.8015	552.95
23.8159	512.30
23.8304	505.03
23.8448	582.55
23.8592	600.27
23.8737	591.43
23.8881	590.08
23.9026	508.61
23.9170	521.31
23.9314	585.29
23.9459	578.04
23.9603	550.33
23.9748	584.74
23.9892	550.52
24.0036	564.35
24.0181	579.78
24.0325	584.44
24.0470	538.35
24.0614	601.83
24.0758	513.89
24.0903	525.89
24.1047	544.98
24.1192	589.84
24.1336	564.05
24.1480	572.96
24.1625	611.23
24.1769	609.48
24.1914	623.86
24.2058	600.60
24.2202	526.97
24.2347	553.60
24.2491	597.98
24.2636	504.60
24.2780	608.00
24.2924	537.87
24.3069	506.99
24.3213	533.06
24.3358	548.16
24.3502	559.47
24.3646	564.68
24.3791	545.01
24.3935	519.29
24.4080	510.20
24.4224	560.55
24.4368	534.45
24.4513	528.94
24.4657	572.91
24.4802	527.84
24.4946	545.90
24.5090	570.96
24.5235	596.65
24.5379	585.07
24.5524	581.18
24.5668	560.09
24.5812	628.01
24.5957	601.54
24.6101	590.70
24.6246	558.33
24.6390	552.02
24.6534	585.87
24.6679	546.73
24.6823	509.06
24.6968	551.76
24.7112	542.43
24.7256	535.15
24.7401	507.62
24.7545	554.88
24.7690	541.66
24.7834	637.52
24.7978	537.60
24.8123	591.37
24.8267	557.67
24.8412	570.48
24.8556	590.25
24.8700	555.49
24.8845	550.02
24.8989	569.35
24.9134	535.24
24.9278	557.52
24.9422	535.47
24.9567	574.96
24.9711	558.26
24.9856	541.89
25.0000	573.07
25.0144	526.57
25.0289	520.46
25.0433	567.53
25.0578	629.42
25.0722	582.25
25.0866	573.46
25.1011	558.06
25.1155	577.83
25.1300	578.42
25.1444	553.55
25.1588	536.41
25.1733	583.52
25.1877	499.04
25.2022	543.17
25.2166	543.04
25.2310	552.51
25.2455	519.77
25.2599	549.41
25.2744	555.71
25.2888	581.23
25.3032	535.74
25.3177	549.08
25.3321	521.74
25.3466	527.64
25.3610	538.55
25.3754	524.22
25.3899	511.71
25.4043	524.46
25.4188	564.98
25.4332	569.92
25.4476	546.31
25.4621	529.39
25.4765	528.76
25.4910	529.95
25.5054	543.75
25.5198	516.87
25.5343	537.26
25.5487	500.28
25.5632	561.55
25.5776	563.30
25.5920	519.90
25.6065	541.74
25.6209	531.96
25.6354	530.53
25.6498	537.44
25.6642	540.06
25.6787	559.23
25.6931	590.62
25.7076	559.60
25.7220	562.52
25.7364	558.14
25.7509	549.54
25.7653	534.64
25.7798	517.27
25.7942	512.34
25.8086	501.71
25.8231	503.95
25.8375	530.77
25.8520	570.57
25.8664	568.28
25.8808	518.38
25.8953	545.07
25.9097	568.81
25.9242	557.84
25.9386	549.84
25.9530	512.14
25.9675	519.14
25.9819	505.44
25.9964	525.21
26.0108	525.49
26.0252	543.28
26.0397	522.96
26.0541	543.29
26.0686	529.18
26.0830	607.02
26.0974	533.50
26.1119	544.92
26.1263	566.43
26.1408	541.74
26.1552	525.25
26.1696	526.36
26.1841	550.28
26.1985	552.77
26.2130	555.28
26.2274	556.87
26.2418	551.27
26.2563	518.19
26.2707	517.92
26.2852	551.63
26.2996	522.27
26.3140	501.50
26.3285	540.40
26.3429	548.59
26.3574	564.75
26.3718	553.29
26.3862	506.20
26.4007	522.39
26.4151	520.80
26.4296	540.59
