2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	530.78
22.1264	470.05
22.1409	470.40
22.1553	487.66
22.1697	507.98
22.1842	544.39
22.1986	572.81
22.2131	560.90
22.2275	632.60
22.2419	649.49
22.2564	657.46
22.2708	576.67
22.2853	617.97
22.2997	564.79
22.3141	603.05
22.3286	578.57
22.3430	590.01
22.3575	573.61
22.3719	591.10
22.3863	508.06
22.4008	589.27
22.4152	623.83
22.4297	715.78
22.4441	630.30
22.4585	590.81
22.4730	632.53
22.4874	720.88
22.5019	609.24
22.5163	592.35
22.5307	590.82
22.5452	592.69
22.5596	585.26
22.5741	508.47
22.5885	507.35
22.6029	576.61
22.6174	594.45
22.6318	620.53
22.6463	585.09
22.6607	576.33
22.6751	574.10
22.6896	605.35
22.7040	600.63
22.7185	575.09
22.7329	566.17
22.7473	568.79
22.7618	646.89
22.7762	610.29
22.7907	539.40
22.8051	562.00
22.8195	581.61
22.8340	660.71
22.8484	542.04
22.8629	544.89
22.8773	563.75
22.8917	596.53
22.9062	516.15
22.9206	608.13
22.9351	628.36
22.9495	613.75
22.9639	630.16
22.9784	543.31
22.9928	539.79
23.0073	494.84
23.0217	628.58
23.0361	596.71
23.0506	608.96
23.0650	635.16
23.0795	552.09
23.0939	546.62
23.1083	562.64
23.1228	567.58
23.1372	525.75
23.1517	561.15
23.1661	601.55
23.1806	575.60
23.1950	542.49
23.2094	594.28
23.2239	584.77
23.2383	549.03
23.2528	508.13
23.2672	607.44
23.2816	676.59
23.2961	548.53
23.3105	506.34
23.3250	592.44
23.3394	540.94
23.3538	513.08
23.3683	480.48
23.3827	553.02
23.3972	535.24
23.4116	528.62
23.4260	579.99
23.4405	595.95
23.4549	520.25
23.4694	542.50
23.4838	561.11
23.4982	609.04
23.5127	555.51
23.5271	577.13
23.5416	584.67
23.5560	639.00
23.5704	639.97
23.5849	576.62
23.5993	571.98
23.6138	546.01
23.6282	557.88
23.6426	509.14
23.6571	481.60
23.6715	570.68
23.6860	552.65
23.7004	549.15
23.7148	520.28
23.7293	496.84
23.7437	488.01
23.7582	574.01
23.7726	602.99
23.7870	539.31
23.8015	569.98
23.8159	604.90
23.8304	544.61
23.8448	627.30
23.8592	567.31
23.8737	598.35
23.8881	559.20
23.9026	575.27
23.9170	508.42
23.9314	550.19
23.9459	584.22
23.9603	551.92
23.9748	578.25
23.9892	569.30
24.0036	542.68
24.0181	521.63
24.0325	607.79
24.0470	569.28
24.0614	602.25
24.0758	566.14
24.0903	641.58
24.1047	597.22
24.1192	617.37
24.1336	640.35
24.1480	571.16
24.1625	563.27
24.1769	534.74
24.1914	535.22
24.2058	567.37
24.2202	664.21
24.2347	588.39
24.2491	622.37
24.2636	609.49
24.2780	562.00
24.2924	579.71
24.3069	570.60
24.3213	483.38
24.3358	538.39
24.3502	553.47
24.3646	552.98
24.3791	551.14
24.3935	507.27
24.4080	565.35
24.4224	572.33
24.4368	502.98
24.4513	541.71
24.4657	578.89
24.4802	551.05
24.4946	550.53
24.5090	500.23
24.5235	488.13
24.5379	544.24
24.5524	555.40
24.5668	529.75
24.5812	561.11
24.5957	574.13
24.6101	505.33
24.6246	481.43
24.6390	519.16
24.6534	585.92
24.6679	562.09
24.6823	499.16
24.6968	520.74
24.7112	534.46
24.7256	530.20
24.7401	538.89
24.7545	535.56
24.7690	537.14
24.7834	492.99
24.7978	561.44
24.8123	516.92
24.8267	549.70
24.8412	562.17
24.8556	540.28
24.8700	585.60
24.8845	548.21
24.8989	547.44
24.9134	571.37
24.9278	522.38
24.9422	548.16
24.9567	556.95
24.9711	539.14
24.9856	498.82
25.0000	512.61
25.0144	517.34
25.0289	542.51
25.0433	575.52
25.0578	540.77
25.0722	542.44
25.0866	537.95
25.1011	596.02
25.1155	600.90
25.1300	539.19
25.1444	486.23
25.1588	524.02
25.1733	547.31
25.1877	507.11
25.2022	506.00
25.2166	529.70
25.2310	525.94
25.2455	535.42
25.2599	553.63
25.2744	544.64
25.2888	551.18
25.3032	572.36
25.3177	563.97
25.3321	541.76
25.3466	501.10
25.3610	526.66
25.3754	537.89
25.3899	538.27
25.4043	501.21
25.4188	533.91
25.4332	558.48
25.4476	544.73
25.4621	521.90
25.4765	580.11
25.4910	572.93
25.5054	547.71
25.5198	522.56
25.5343	539.14
25.5487	532.09
25.5632	520.43
25.5776	511.29
25.5920	532.26
25.6065	524.30
25.6209	534.27
25.6354	522.72
25.6498	533.21
25.6642	525.70
25.6787	540.79
25.6931	524.91
25.7076	548.37
25.7220	506.03
25.7364	535.17
25.7509	510.60
25.7653	508.29
25.7798	520.53
25.7942	554.64
25.8086	557.91
25.8231	564.28
25.8375	548.32
25.8520	491.70
25.8664	539.53
25.8808	539.04
25.8953	512.00
25.9097	523.17
25.9242	523.96
25.9386	546.15
25.9530	533.79
25.9675	544.54
25.9819	562.75
25.9964	497.60
26.0108	516.37
26.0252	526.78
26.0397	528.79
26.0541	527.99
26.0686	532.04
26.0830	535.97
26.0974	539.25
26.1119	538.64
26.1263	524.33
26.1408	542.46
26.1552	533.55
26.1696	515.04
26.1841	507.40
26.1985	527.47
26.2130	537.04
26.2274	542.67
26.2418	538.74
26.2563	546.22
26.2707	516.65
26.2852	504.75
26.2996	526.10
26.3140	513.68
26.3285	518.02
26.3429	533.87
26.3574	504.51
26.3718	550.71
26.3862	549.17
26.4007	504.99
26.4151	528.79
26.4296	550.83
