2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	564.94
22.1264	623.46
22.1409	553.85
22.1553	471.03
22.1697	564.02
22.1842	503.81
22.1986	498.00
22.2131	589.66
22.2275	584.29
22.2419	552.48
22.2564	564.73
22.2708	565.92
22.2853	594.63
22.2997	606.24
22.3141	673.54
22.3286	576.23
22.3430	592.81
22.3575	660.56
22.3719	640.69
22.3863	647.88
22.4008	529.80
22.4152	492.34
22.4297	619.55
22.4441	559.76
22.4585	562.45
22.4730	565.43
22.4874	690.17
22.5019	573.36
22.5163	465.27
22.5307	585.77
22.5452	604.69
22.5596	585.74
22.5741	641.17
22.5885	699.46
22.6029	641.67
22.6174	592.64
22.6318	588.47
22.6463	542.65
22.6607	556.78
22.6751	512.84
22.6896	585.34
22.7040	587.63
22.7185	547.40
22.7329	556.27
22.7473	622.58
22.7618	513.83
22.7762	564.91
22.7907	555.04
22.8051	550.37
22.8195	522.09
22.8340	557.93
22.8484	573.64
22.8629	575.15
22.8773	602.48
22.8917	619.62
22.9062	588.03
22.9206	595.27
22.9351	544.95
22.9495	516.22
22.9639	513.01
22.9784	548.15
22.9928	502.78
23.0073	579.01
23.0217	605.91
23.0361	555.88
23.0506	612.16
23.0650	596.98
23.0795	486.42
23.0939	541.15
23.1083	514.08
23.1228	594.23
23.1372	576.12
23.1517	492.50
23.1661	547.55
23.1806	520.54
23.1950	571.64
23.2094	519.46
23.2239	572.17
23.2383	488.53
23.2528	550.08
23.2672	574.90
23.2816	641.56
23.2961	564.84
23.3105	540.20
23.3250	552.18
23.3394	652.94
23.3538	564.47
23.3683	544.40
23.3827	522.15
23.3972	491.76
23.4116	566.79
23.4260	550.92
23.4405	516.29
23.4549	553.67
23.4694	593.58
23.4838	634.82
23.4982	626.25
23.5127	552.50
23.5271	538.28
23.5416	530.94
23.5560	554.73
23.5704	565.54
23.5849	564.35
23.5993	573.61
23.6138	497.86
23.6282	538.05
23.6426	621.72
23.6571	590.26
23.6715	502.64
23.6860	576.73
23.7004	538.18
23.7148	537.28
23.7293	474.97
23.7437	553.53
23.7582	579.58
23.7726	544.05
23.7870	559.67
23.8015	537.84
23.8159	568.94
23.8304	587.84
23.8448	492.33
23.8592	548.14
23.8737	598.88
23.8881	551.32
23.9026	536.88
23.9170	526.74
23.9314	548.28
23.9459	587.83
23.9603	549.41
23.9748	545.95
23.9892	514.89
24.0036	525.16
24.0181	567.68
24.0325	535.73
24.0470	569.28
24.0614	571.80
24.0758	556.77
24.0903	606.31
24.1047	539.54
24.1192	612.81
24.1336	565.49
24.1480	563.70
24.1625	602.41
24.1769	619.50
24.1914	590.06
24.2058	620.32
24.2202	571.60
24.2347	603.55
24.2491	614.48
24.2636	571.86
24.2780	554.19
24.2924	525.03
24.3069	547.49
24.3213	635.80
24.3358	593.34
24.3502	549.24
24.3646	562.28
24.3791	542.80
24.3935	445.28
24.4080	536.53
24.4224	547.26
24.4368	520.91
24.4513	572.31
24.4657	567.64
24.4802	492.31
24.4946	583.32
24.5090	532.60
24.5235	547.14
24.5379	504.61
24.5524	488.86
24.5668	556.52
24.5812	551.77
24.5957	561.55
24.6101	530.43
24.6246	579.95
24.6390	565.32
24.6534	566.34
24.6679	553.85
24.6823	549.08
24.6968	586.52
24.7112	583.01
24.7256	526.90
24.7401	535.70
24.7545	528.53
24.7690	517.76
24.7834	562.44
24.7978	557.79
24.8123	568.65
24.8267	519.42
24.8412	508.40
24.8556	560.89
24.8700	548.66
24.8845	521.31
24.8989	552.17
24.9134	551.33
24.9278	535.99
24.9422	519.45
24.9567	479.52
24.9711	539.81
24.9856	508.18
25.0000	519.44
25.0144	492.69
25.0289	586.66
25.0433	494.17
25.0578	489.01
25.0722	511.59
25.0866	559.46
25.1011	563.62
25.1155	602.67
25.1300	570.35
25.1444	548.80
25.1588	536.53
25.1733	560.02
25.1877	526.20
25.2022	503.24
25.2166	555.52
25.2310	580.90
25.2455	556.52
25.2599	515.00
25.2744	544.05
25.2888	558.81
25.3032	516.43
25.3177	578.03
25.3321	567.04
25.3466	508.95
25.3610	528.62
25.3754	523.17
25.3899	529.09
25.4043	512.17
25.4188	480.64
25.4332	542.19
25.4476	553.77
25.4621	527.86
25.4765	553.56
25.4910	539.58
25.5054	504.04
25.5198	504.52
25.5343	513.06
25.5487	529.25
25.5632	549.77
25.5776	502.34
25.5920	507.19
25.6065	558.81
25.6209	539.26
25.6354	520.20
25.6498	537.64
25.6642	515.99
25.6787	482.59
25.6931	520.05
25.7076	518.43
25.7220	531.96
25.7364	530.62
25.7509	543.50
25.7653	558.57
25.7798	526.77
25.7942	526.52
25.8086	517.03
25.8231	568.46
25.8375	536.13
25.8520	522.71
25.8664	548.69
25.8808	538.04
25.8953	539.43
25.9097	535.22
25.9242	548.54
25.9386	539.26
25.9530	498.10
25.9675	483.28
25.9819	509.40
25.9964	542.74
26.0108	537.90
26.0252	534.21
26.0397	538.50
26.0541	535.05
26.0686	532.36
26.0830	494.64
26.0974	490.03
26.1119	514.33
26.1263	568.30
26.1408	540.22
26.1552	510.36
26.1696	522.87
26.1841	541.52
26.1985	549.11
26.2130	543.17
26.2274	521.67
26.2418	538.04
26.2563	556.07
26.2707	567.90
26.2852	549.47
26.2996	527.65
26.3140	561.47
26.3285	565.30
26.3429	561.46
26.3574	551.73
26.3718	545.53
26.3862	526.51
26.4007	530.05
26.4151	523.23
26.4296	506.07
