2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	536.69
22.1264	541.08
22.1409	500.68
22.1553	537.44
22.1697	578.58
22.1842	557.42
22.1986	626.83
22.2131	665.58
22.2275	598.10
22.2419	595.03
22.2564	592.74
22.2708	595.77
22.2853	562.45
22.2997	575.09
22.3141	568.94
22.3286	555.16
22.3430	549.75
22.3575	519.52
22.3719	525.22
22.3863	490.76
22.4008	504.15
22.4152	480.01
22.4297	523.75
22.4441	654.84
22.4585	616.50
22.4730	590.07
22.4874	585.75
22.5019	667.91
22.5163	620.03
22.5307	590.69
22.5452	623.96
22.5596	552.09
22.5741	546.01
22.5885	553.35
22.6029	592.33
22.6174	511.83
22.6318	523.91
22.6463	569.89
22.6607	594.82
22.6751	579.85
22.6896	603.61
22.7040	585.10
22.7185	573.39
22.7329	568.46
22.7473	600.51
22.7618	574.13
22.7762	604.85
22.7907	543.11
22.8051	525.31
22.8195	595.17
22.8340	561.76
22.8484	529.61
22.8629	657.11
22.8773	645.32
22.8917	557.88
22.9062	602.41
22.9206	628.30
22.9351	608.21
22.9495	588.02
22.9639	593.76
22.9784	581.14
22.9928	534.71
23.0073	545.08
23.0217	526.13
23.0361	552.91
23.0506	616.52
23.0650	623.18
23.0795	562.74
23.0939	534.27
23.1083	552.39
23.1228	554.17
23.1372	537.43
23.1517	525.83
23.1661	529.22
23.1806	520.93
23.1950	508.43
23.2094	590.05
23.2239	573.48
23.2383	565.85
23.2528	593.49
23.2672	548.42
23.2816	571.95
23.2961	528.29
23.3105	575.23
23.3250	536.23
23.3394	584.46
23.3538	569.00
23.3683	520.28
23.3827	480.94
23.3972	526.08
23.4116	527.57
23.4260	568.65
23.4405	510.53
23.4549	514.94
23.4694	618.48
23.4838	536.87
23.4982	509.54
23.5127	516.21
23.5271	593.14
23.5416	529.95
23.5560	588.75
23.5704	575.02
23.5849	621.75
23.5993	563.40
23.6138	546.44
23.6282	563.14
23.6426	548.26
23.6571	562.17
23.6715	557.21
23.6860	585.77
23.7004	620.70
23.7148	507.04
23.7293	566.46
23.7437	505.69
23.7582	573.33
23.7726	592.85
23.7870	509.96
23.8015	521.21
23.8159	594.09
23.8304	554.01
23.8448	570.49
23.8592	578.32
23.8737	489.23
23.8881	575.08
23.9026	549.70
23.9170	536.20
23.9314	609.25
23.9459	498.73
23.9603	550.35
23.9748	519.59
23.9892	582.53
24.0036	508.83
24.0181	553.44
24.0325	585.39
24.0470	512.35
24.0614	548.78
24.0758	573.08
24.0903	508.81
24.1047	539.76
24.1192	545.06
24.1336	545.67
24.1480	532.28
24.1625	552.26
24.1769	597.14
24.1914	589.57
24.2058	565.97
24.2202	603.58
24.2347	605.84
24.2491	560.61
24.2636	585.26
24.2780	592.12
24.2924	557.39
24.3069	558.45
24.3213	556.30
24.3358	545.75
24.3502	599.78
24.3646	568.14
24.3791	565.85
24.3935	485.29
24.4080	520.32
24.4224	568.26
24.4368	542.27
24.4513	553.07
24.4657	560.70
24.4802	558.00
24.4946	530.82
24.5090	522.50
24.5235	575.20
24.5379	609.79
24.5524	493.04
24.5668	543.87
24.5812	528.39
24.5957	544.94
24.6101	571.47
24.6246	513.80
24.6390	578.97
24.6534	537.86
24.6679	513.06
24.6823	579.30
24.6968	539.70
24.7112	606.31
24.7256	542.42
24.7401	531.14
24.7545	527.23
24.7690	536.43
24.7834	547.96
24.7978	570.95
24.8123	531.37
24.8267	501.28
24.8412	556.73
24.8556	584.47
24.8700	541.83
24.8845	521.23
24.8989	516.97
24.9134	558.62
24.9278	535.04
24.9422	552.68
24.9567	574.11
24.9711	542.85
24.9856	530.12
25.0000	520.50
25.0144	534.33
25.0289	543.10
25.0433	522.84
25.0578	550.53
25.0722	548.01
25.0866	567.89
25.1011	573.81
25.1155	593.14
25.1300	587.59
25.1444	547.95
25.1588	534.69
25.1733	556.46
25.1877	527.74
25.2022	529.51
25.2166	555.52
25.2310	566.14
25.2455	570.47
25.2599	537.22
25.2744	560.59
25.2888	567.07
25.3032	502.51
25.3177	527.89
25.3321	549.50
25.3466	564.62
25.3610	543.91
25.3754	493.73
25.3899	534.57
25.4043	536.58
25.4188	528.51
25.4332	542.55
25.4476	549.45
25.4621	522.26
25.4765	522.20
25.4910	555.45
25.5054	566.76
25.5198	535.70
25.5343	519.54
25.5487	531.59
25.5632	514.26
25.5776	539.69
25.5920	559.25
25.6065	545.97
25.6209	515.29
25.6354	545.74
25.6498	532.89
25.6642	540.26
25.6787	532.53
25.6931	483.93
25.7076	524.36
25.7220	519.94
25.7364	534.90
25.7509	529.46
25.7653	535.75
25.7798	554.33
25.7942	566.29
25.8086	529.90
25.8231	554.36
25.8375	580.73
25.8520	527.06
25.8664	546.91
25.8808	526.42
25.8953	523.08
25.9097	544.08
25.9242	517.30
25.9386	542.14
25.9530	519.48
25.9675	526.53
25.9819	521.74
25.9964	573.47
26.0108	576.10
26.0252	553.49
26.0397	546.65
26.0541	539.49
26.0686	563.22
26.0830	552.22
26.0974	551.58
26.1119	541.86
26.1263	532.26
26.1408	520.17
26.1552	509.64
26.1696	544.40
26.1841	544.94
26.1985	522.66
26.2130	525.17
26.2274	546.61
26.2418	581.74
26.2563	557.99
26.2707	541.60
26.2852	544.44
26.2996	550.20
26.3140	515.67
26.3285	535.60
26.3429	517.78
26.3574	502.12
26.3718	489.11
26.3862	508.45
26.4007	525.53
26.4151	536.44
26.4296	551.11
