2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	530.77
22.1264	616.87
22.1409	576.85
22.1553	498.62
22.1697	596.63
22.1842	516.84
22.1986	501.46
22.2131	568.95
22.2275	603.08
22.2419	560.13
22.2564	544.05
22.2708	555.51
22.2853	528.34
22.2997	563.99
22.3141	606.98
22.3286	666.31
22.3430	626.45
22.3575	589.61
22.3719	534.84
22.3863	547.13
22.4008	574.70
22.4152	579.34
22.4297	635.28
22.4441	643.72
22.4585	642.60
22.4730	521.02
22.4874	575.41
22.5019	644.91
22.5163	609.24
22.5307	561.84
22.5452	487.99
22.5596	570.83
22.5741	691.52
22.5885	591.08
22.6029	529.39
22.6174	540.29
22.6318	521.83
22.6463	523.61
22.6607	564.65
22.6751	617.59
22.6896	572.10
22.7040	569.57
22.7185	547.82
22.7329	469.80
22.7473	562.11
22.7618	551.92
22.7762	552.56
22.7907	606.79
22.8051	593.31
22.8195	540.81
22.8340	582.40
22.8484	603.85
22.8629	609.66
22.8773	599.35
22.8917	550.77
22.9062	651.29
22.9206	625.51
22.9351	559.12
22.9495	618.37
22.9639	568.00
22.9784	557.64
22.9928	592.35
23.0073	579.73
23.0217	537.79
23.0361	540.21
23.0506	587.56
23.0650	607.55
23.0795	583.41
23.0939	661.97
23.1083	533.16
23.1228	576.03
23.1372	539.39
23.1517	486.01
23.1661	530.85
23.1806	567.37
23.1950	537.23
23.2094	610.29
23.2239	560.82
23.2383	572.10
23.2528	572.92
23.2672	564.63
23.2816	600.07
23.2961	616.10
23.3105	550.64
23.3250	536.90
23.3394	535.74
23.3538	550.56
23.3683	552.76
23.3827	575.44
23.3972	504.73
23.4116	607.82
23.4260	593.02
23.4405	513.88
23.4549	554.74
23.4694	596.90
23.4838	596.59
23.4982	556.87
23.5127	524.89
23.5271	582.13
23.5416	556.44
23.5560	563.14
23.5704	521.40
23.5849	518.07
23.5993	596.31
23.6138	584.24
23.6282	535.76
23.6426	529.97
23.6571	479.26
23.6715	514.75
23.6860	617.08
23.7004	584.62
23.7148	581.63
23.7293	575.13
23.7437	460.79
23.7582	551.77
23.7726	510.77
23.7870	568.74
23.8015	530.89
23.8159	514.74
23.8304	593.58
23.8448	540.00
23.8592	574.13
23.8737	530.79
23.8881	584.61
23.9026	585.89
23.9170	566.01
23.9314	509.17
23.9459	584.01
23.9603	495.04
23.9748	533.54
23.9892	515.20
24.0036	557.96
24.0181	611.75
24.0325	637.04
24.0470	578.47
24.0614	571.33
24.0758	503.45
24.0903	611.84
24.1047	585.23
24.1192	553.95
24.1336	612.68
24.1480	546.12
24.1625	562.08
24.1769	601.25
24.1914	539.79
24.2058	550.39
24.2202	606.90
24.2347	575.63
24.2491	526.29
24.2636	580.98
24.2780	584.77
24.2924	593.05
24.3069	600.21
24.3213	627.28
24.3358	624.84
24.3502	532.60
24.3646	578.02
24.3791	520.03
24.3935	538.85
24.4080	585.39
24.4224	564.72
24.4368	586.83
24.4513	525.93
24.4657	591.99
24.4802	618.45
24.4946	536.08
24.5090	555.30
24.5235	591.02
24.5379	561.52
24.5524	544.02
24.5668	509.99
24.5812	543.43
24.5957	596.01
24.6101	569.95
24.6246	567.60
24.6390	530.33
24.6534	575.78
24.6679	515.61
24.6823	549.11
24.6968	533.15
24.7112	551.99
24.7256	553.85
24.7401	550.95
24.7545	513.89
24.7690	526.98
24.7834	538.29
24.7978	591.23
24.8123	538.44
24.8267	565.46
24.8412	557.44
24.8556	519.24
24.8700	570.70
24.8845	597.14
24.8989	539.33
24.9134	539.00
24.9278	530.72
24.9422	554.27
24.9567	502.96
24.9711	534.67
24.9856	572.76
25.0000	571.33
25.0144	504.71
25.0289	540.08
25.0433	550.33
25.0578	541.32
25.0722	526.84
25.0866	527.98
25.1011	539.41
25.1155	570.94
25.1300	577.54
25.1444	550.60
25.1588	569.58
25.1733	584.80
25.1877	548.35
25.2022	524.36
25.2166	556.35
25.2310	575.37
25.2455	581.63
25.2599	482.80
25.2744	522.55
25.2888	568.27
25.3032	544.81
25.3177	535.61
25.3321	562.96
25.3466	544.37
25.3610	527.05
25.3754	531.21
25.3899	471.65
25.4043	515.82
25.4188	538.46
25.4332	531.07
25.4476	539.95
25.4621	559.22
25.4765	559.43
25.4910	547.36
25.5054	552.21
25.5198	522.95
25.5343	544.52
25.5487	522.41
25.5632	514.98
25.5776	508.74
25.5920	540.09
25.6065	535.64
25.6209	532.67
25.6354	524.02
25.6498	546.52
25.6642	510.74
25.6787	517.70
25.6931	501.99
25.7076	518.49
25.7220	536.48
25.7364	524.97
25.7509	523.85
25.7653	541.55
25.7798	553.91
25.7942	527.35
25.8086	569.35
25.8231	530.62
25.8375	507.60
25.8520	517.88
25.8664	513.20
25.8808	492.96
25.8953	539.77
25.9097	544.36
25.9242	527.98
25.9386	563.00
25.9530	523.17
25.9675	519.49
25.9819	582.02
25.9964	538.27
26.0108	518.56
26.0252	522.20
26.0397	522.70
26.0541	518.83
26.0686	534.48
26.0830	581.03
26.0974	568.83
26.1119	516.75
26.1263	526.88
26.1408	508.85
26.1552	496.79
26.1696	555.12
26.1841	532.07
26.1985	497.46
26.2130	536.03
26.2274	506.39
26.2418	537.10
26.2563	547.34
26.2707	496.25
26.2852	497.35
26.2996	509.48
26.3140	545.11
26.3285	534.56
26.3429	528.25
26.3574	487.97
26.3718	496.52
26.3862	505.85
26.4007	540.55
26.4151	549.04
26.4296	518.43
