2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	584.72
22.1264	675.36
22.1409	562.18
22.1553	523.60
22.1697	606.91
22.1842	606.17
22.1986	588.50
22.2131	600.40
22.2275	556.68
22.2419	519.90
22.2564	568.59
22.2708	578.12
22.2853	517.19
22.2997	500.33
22.3141	498.79
22.3286	546.86
22.3430	651.67
22.3575	581.70
22.3719	658.63
22.3863	637.65
22.4008	710.40
22.4152	661.75
22.4297	650.99
22.4441	575.09
22.4585	588.89
22.4730	623.79
22.4874	595.46
22.5019	555.87
22.5163	621.00
22.5307	661.48
22.5452	602.67
22.5596	606.22
22.5741	573.25
22.5885	564.22
22.6029	635.96
22.6174	719.19
22.6318	616.36
22.6463	507.59
22.6607	537.40
22.6751	594.59
22.6896	561.08
22.7040	597.06
22.7185	598.52
22.7329	535.44
22.7473	588.08
22.7618	549.40
22.7762	477.26
22.7907	626.85
22.8051	631.26
22.8195	617.73
22.8340	559.58
22.8484	584.76
22.8629	517.81
22.8773	582.25
22.8917	567.90
22.9062	556.40
22.9206	553.47
22.9351	606.74
22.9495	576.75
22.9639	526.01
22.9784	543.91
22.9928	464.42
23.0073	495.12
23.0217	605.24
23.0361	609.60
23.0506	601.29
23.0650	558.54
23.0795	540.41
23.0939	604.74
23.1083	507.48
23.1228	526.37
23.1372	583.32
23.1517	533.66
23.1661	533.47
23.1806	605.53
23.1950	528.72
23.2094	507.51
23.2239	605.60
23.2383	626.11
23.2528	622.62
23.2672	615.99
23.2816	567.58
23.2961	584.76
23.3105	513.02
23.3250	522.03
23.3394	630.83
23.3538	581.53
23.3683	561.61
23.3827	619.73
23.3972	527.09
23.4116	499.67
23.4260	508.24
23.4405	575.59
23.4549	558.66
23.4694	584.77
23.4838	517.52
23.4982	539.36
23.5127	571.85
23.5271	607.88
23.5416	552.36
23.5560	532.46
23.5704	588.85
23.5849	552.85
23.5993	543.39
23.6138	612.99
23.6282	490.03
23.6426	511.38
23.6571	575.86
23.6715	516.42
23.6860	501.11
23.7004	538.59
23.7148	547.84
23.7293	530.10
23.7437	555.84
23.7582	578.67
23.7726	555.07
23.7870	563.13
23.8015	550.98
23.8159	508.47
23.8304	595.25
23.8448	515.29
23.8592	534.61
23.8737	527.85
23.8881	540.07
23.9026	588.75
23.9170	579.19
23.9314	517.02
23.9459	555.84
23.9603	549.48
23.9748	556.41
23.9892	562.17
24.0036	541.35
24.0181	567.61
24.0325	512.42
24.0470	559.98
24.0614	553.59
24.0758	588.59
24.0903	635.90
24.1047	617.26
24.1192	548.11
24.1336	585.22
24.1480	551.24
24.1625	558.01
24.1769	567.91
24.1914	563.16
24.2058	572.87
24.2202	586.08
24.2347	555.51
24.2491	579.65
24.2636	557.18
24.2780	575.23
24.2924	594.12
24.3069	605.32
24.3213	541.56
24.3358	489.59
24.3502	512.53
24.3646	576.26
24.3791	547.79
24.3935	536.45
24.4080	584.97
24.4224	569.64
24.4368	509.18
24.4513	499.85
24.4657	543.93
24.4802	551.44
24.4946	602.72
24.5090	617.08
24.5235	553.94
24.5379	556.28
24.5524	594.70
24.5668	577.33
24.5812	556.09
24.5957	554.49
24.6101	581.78
24.6246	582.27
24.6390	547.26
24.6534	592.44
24.6679	525.22
24.6823	481.31
24.6968	543.28
24.7112	545.21
24.7256	517.73
24.7401	556.62
24.7545	543.57
24.7690	532.34
24.7834	546.75
24.7978	508.36
24.8123	498.88
24.8267	499.94
24.8412	572.32
24.8556	573.66
24.8700	551.82
24.8845	546.72
24.8989	554.63
24.9134	590.40
24.9278	534.59
24.9422	543.97
24.9567	515.61
24.9711	542.18
24.9856	605.20
25.0000	489.59
25.0144	493.80
25.0289	521.52
25.0433	565.44
25.0578	516.18
25.0722	526.94
25.0866	570.57
25.1011	543.16
25.1155	554.76
25.1300	565.38
25.1444	559.21
25.1588	524.58
25.1733	563.46
25.1877	569.60
25.2022	533.84
25.2166	572.78
25.2310	542.91
25.2455	526.22
25.2599	513.80
25.2744	561.38
25.2888	558.93
25.3032	541.00
25.3177	543.79
25.3321	560.81
25.3466	553.31
25.3610	558.47
25.3754	564.55
25.3899	541.32
25.4043	495.66
25.4188	527.89
25.4332	545.10
25.4476	534.85
25.4621	523.64
25.4765	541.23
25.4910	521.45
25.5054	516.60
25.5198	543.08
25.5343	547.64
25.5487	586.77
25.5632	544.44
25.5776	579.40
25.5920	555.51
25.6065	516.74
25.6209	532.32
25.6354	546.48
25.6498	560.22
25.6642	540.67
25.6787	535.69
25.6931	548.13
25.7076	556.49
25.7220	548.86
25.7364	554.78
25.7509	543.26
25.7653	561.03
25.7798	575.25
25.7942	563.23
25.8086	545.99
25.8231	528.90
25.8375	535.04
25.8520	550.70
25.8664	547.56
25.8808	522.63
25.8953	574.60
25.9097	520.05
25.9242	544.81
25.9386	591.22
25.9530	547.99
25.9675	534.57
25.9819	533.39
25.9964	464.57
26.0108	516.45
26.0252	568.03
26.0397	520.32
26.0541	541.79
26.0686	546.88
26.0830	531.42
26.0974	544.97
26.1119	533.50
26.1263	552.30
26.1408	555.69
26.1552	522.37
26.1696	530.92
26.1841	532.27
26.1985	557.27
26.2130	546.48
26.2274	522.17
26.2418	521.74
26.2563	545.24
26.2707	548.59
26.2852	558.74
26.2996	527.50
26.3140	505.55
26.3285	530.80
26.3429	531.16
26.3574	552.77
26.3718	532.50
26.3862	543.37
26.4007	532.71
26.4151	540.36
26.4296	539.95
