2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	542.78
22.1264	567.13
22.1409	501.62
22.1553	472.92
22.1697	597.73
22.1842	557.88
22.1986	506.84
22.2131	555.92
22.2275	578.15
22.2419	535.62
22.2564	534.02
22.2708	526.19
22.2853	710.68
22.2997	558.64
22.3141	569.28
22.3286	519.92
22.3430	613.20
22.3575	711.06
22.3719	572.81
22.3863	591.95
22.4008	576.63
22.4152	603.87
22.4297	641.02
22.4441	570.88
22.4585	588.89
22.4730	596.23
22.4874	521.01
22.5019	576.91
22.5163	668.99
22.5307	659.61
22.5452	575.09
22.5596	575.09
22.5741	582.69
22.5885	606.88
22.6029	583.55
22.6174	517.26
22.6318	562.73
22.6463	537.45
22.6607	608.09
22.6751	587.34
22.6896	548.08
22.7040	591.76
22.7185	648.15
22.7329	614.95
22.7473	563.03
22.7618	502.95
22.7762	515.73
22.7907	592.97
22.8051	515.15
22.8195	583.88
22.8340	594.99
22.8484	553.55
22.8629	575.26
22.8773	610.93
22.8917	563.59
22.9062	533.39
22.9206	477.22
22.9351	573.70
22.9495	563.47
22.9639	589.59
22.9784	560.77
22.9928	543.64
23.0073	556.84
23.0217	653.48
23.0361	559.80
23.0506	540.92
23.0650	624.33
23.0795	595.35
23.0939	598.90
23.1083	617.07
23.1228	561.01
23.1372	546.58
23.1517	565.21
23.1661	580.45
23.1806	595.87
23.1950	549.47
23.2094	574.17
23.2239	575.36
23.2383	529.86
23.2528	570.51
23.2672	558.43
23.2816	611.02
23.2961	532.76
23.3105	577.81
23.3250	619.03
23.3394	567.12
23.3538	533.01
23.3683	600.61
23.3827	591.92
23.3972	524.99
23.4116	489.39
23.4260	535.27
23.4405	554.08
23.4549	521.91
23.4694	531.11
23.4838	640.31
23.4982	597.26
23.5127	468.04
23.5271	549.61
23.5416	633.48
23.5560	605.04
23.5704	519.03
23.5849	604.96
23.5993	600.29
23.6138	565.61
23.6282	556.53
23.6426	511.04
23.6571	621.89
23.6715	518.80
23.6860	567.81
23.7004	551.52
23.7148	546.49
23.7293	552.69
23.7437	527.18
23.7582	620.11
23.7726	548.76
23.7870	553.98
23.8015	553.27
23.8159	628.25
23.8304	605.20
23.8448	557.90
23.8592	585.74
23.8737	545.04
23.8881	617.14
23.9026	569.09
23.9170	526.63
23.9314	509.11
23.9459	560.46
23.9603	576.40
23.9748	622.08
23.9892	501.93
24.0036	577.27
24.0181	531.59
24.0325	601.90
24.0470	549.50
24.0614	535.68
24.0758	524.18
24.0903	661.23
24.1047	547.12
24.1192	576.12
24.1336	550.74
24.1480	554.83
24.1625	544.88
24.1769	547.28
24.1914	560.75
24.2058	611.48
24.2202	622.65
24.2347	635.23
24.2491	525.41
24.2636	641.45
24.2780	579.28
24.2924	555.87
24.3069	569.11
24.3213	540.00
24.3358	560.28
24.3502	551.07
24.3646	586.70
24.3791	533.18
24.3935	546.43
24.4080	574.90
24.4224	558.70
24.4368	542.04
24.4513	523.42
24.4657	549.68
24.4802	546.19
24.4946	563.28
24.5090	519.11
24.5235	537.36
24.5379	558.80
24.5524	562.41
24.5668	573.84
24.5812	595.18
24.5957	577.74
24.6101	556.81
24.6246	510.16
24.6390	499.18
24.6534	516.86
24.6679	556.05
24.6823	519.70
24.6968	521.37
24.7112	558.57
24.7256	543.56
24.7401	579.19
24.7545	552.77
24.7690	534.67
24.7834	511.99
24.7978	572.44
24.8123	563.72
24.8267	608.45
24.8412	541.84
24.8556	559.63
24.8700	623.49
24.8845	581.24
24.8989	540.67
24.9134	561.28
24.9278	533.05
24.9422	515.58
24.9567	561.51
24.9711	508.78
24.9856	540.06
25.0000	554.50
25.0144	641.54
25.0289	601.70
25.0433	562.78
25.0578	561.13
25.0722	548.06
25.0866	573.98
25.1011	540.21
25.1155	538.15
25.1300	575.54
25.1444	527.17
25.1588	580.49
25.1733	560.70
25.1877	519.88
25.2022	532.08
25.2166	545.32
25.2310	528.44
25.2455	532.44
25.2599	525.24
25.2744	507.20
25.2888	544.65
25.3032	537.06
25.3177	540.23
25.3321	554.20
25.3466	533.30
25.3610	517.26
25.3754	560.42
25.3899	535.87
25.4043	513.28
25.4188	509.69
25.4332	525.88
25.4476	551.88
25.4621	566.47
25.4765	546.53
25.4910	544.42
25.5054	539.35
25.5198	576.24
25.5343	574.82
25.5487	593.02
25.5632	544.52
25.5776	540.24
25.5920	492.04
25.6065	537.15
25.6209	563.53
25.6354	552.26
25.6498	545.66
25.6642	543.21
25.6787	527.95
25.6931	516.30
25.7076	552.85
25.7220	581.07
25.7364	579.41
25.7509	582.58
25.7653	576.62
25.7798	559.96
25.7942	576.16
25.8086	522.41
25.8231	504.25
25.8375	537.57
25.8520	508.96
25.8664	527.53
25.8808	541.07
25.8953	572.05
25.9097	539.32
25.9242	541.40
25.9386	533.15
25.9530	534.73
25.9675	524.00
25.9819	513.35
25.9964	497.31
26.0108	524.72
26.0252	537.30
26.0397	552.20
26.0541	562.09
26.0686	572.61
26.0830	532.65
26.0974	508.48
26.1119	529.34
26.1263	516.29
26.1408	522.87
26.1552	514.37
26.1696	545.27
26.1841	505.28
26.1985	528.79
26.2130	528.47
26.2274	482.97
26.2418	527.39
26.2563	536.28
26.2707	520.01
26.2852	517.94
26.2996	530.85
26.3140	531.95
26.3285	537.68
26.3429	562.44
26.3574	516.32
26.3718	518.57
26.3862	525.09
26.4007	533.13
26.4151	529.93
26.4296	572.86
