2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	628.89
22.1264	604.88
22.1409	635.77
22.1553	551.82
22.1697	480.75
22.1842	521.39
22.1986	557.46
22.2131	551.32
22.2275	583.91
22.2419	555.50
22.2564	472.75
22.2708	529.48
22.2853	564.78
22.2997	606.13
22.3141	597.76
22.3286	637.95
22.3430	618.02
22.3575	606.52
22.3719	585.80
22.3863	555.16
22.4008	578.95
22.4152	648.74
22.4297	673.98
22.4441	553.24
22.4585	619.17
22.4730	629.20
22.4874	607.90
22.5019	730.96
22.5163	554.79
22.5307	541.76
22.5452	538.22
22.5596	560.55
22.5741	573.36
22.5885	637.15
22.6029	618.05
22.6174	557.81
22.6318	612.69
22.6463	546.61
22.6607	550.06
22.6751	528.34
22.6896	581.08
22.7040	580.16
22.7185	535.05
22.7329	540.19
22.7473	544.68
22.7618	664.49
22.7762	667.96
22.7907	593.54
22.8051	562.12
22.8195	557.84
22.8340	553.46
22.8484	534.76
22.8629	532.10
22.8773	576.54
22.8917	573.63
22.9062	569.35
22.9206	601.03
22.9351	542.02
22.9495	542.07
22.9639	526.25
22.9784	523.23
22.9928	550.44
23.0073	617.29
23.0217	730.37
23.0361	674.74
23.0506	500.33
23.0650	500.33
23.0795	504.45
23.0939	549.02
23.1083	562.11
23.1228	589.90
23.1372	540.98
23.1517	539.27
23.1661	592.68
23.1806	516.94
23.1950	559.42
23.2094	564.69
23.2239	554.88
23.2383	560.09
23.2528	541.40
23.2672	570.47
23.2816	634.51
23.2961	524.98
23.3105	483.59
23.3250	526.84
23.3394	567.57
23.3538	522.75
23.3683	525.16
23.3827	533.49
23.3972	515.55
23.4116	531.44
23.4260	540.11
23.4405	512.41
23.4549	506.46
23.4694	492.49
23.4838	522.30
23.4982	586.11
23.5127	569.86
23.5271	533.69
23.5416	547.59
23.5560	577.23
23.5704	550.79
23.5849	576.73
23.5993	576.85
23.6138	521.63
23.6282	536.08
23.6426	558.47
23.6571	559.52
23.6715	574.93
23.6860	559.19
23.7004	605.75
23.7148	563.75
23.7293	544.34
23.7437	606.99
23.7582	628.57
23.7726	581.04
23.7870	539.14
23.8015	636.65
23.8159	541.53
23.8304	554.38
23.8448	483.04
23.8592	566.05
23.8737	617.04
23.8881	581.65
23.9026	590.13
23.9170	498.80
23.9314	584.58
23.9459	632.37
23.9603	551.00
23.9748	524.06
23.9892	543.35
24.0036	499.63
24.0181	539.83
24.0325	563.96
24.0470	618.51
24.0614	522.16
24.0758	566.06
24.0903	607.07
24.1047	528.09
24.1192	576.59
24.1336	595.22
24.1480	518.72
24.1625	578.52
24.1769	540.91
24.1914	529.72
24.2058	560.52
24.2202	576.36
24.2347	612.38
24.2491	629.11
24.2636	563.70
24.2780	569.18
24.2924	610.52
24.3069	594.27
24.3213	569.38
24.3358	561.17
24.3502	540.00
24.3646	504.48
24.3791	537.62
24.3935	557.22
24.4080	564.37
24.4224	486.90
24.4368	522.46
24.4513	555.66
24.4657	568.40
24.4802	604.42
24.4946	553.44
24.5090	553.93
24.5235	528.65
24.5379	554.69
24.5524	578.65
24.5668	558.14
24.5812	563.88
24.5957	581.19
24.6101	575.94
24.6246	517.52
24.6390	532.26
24.6534	544.13
24.6679	555.94
24.6823	499.10
24.6968	541.36
24.7112	589.81
24.7256	545.72
24.7401	543.43
24.7545	557.42
24.7690	503.83
24.7834	551.48
24.7978	510.14
24.8123	536.14
24.8267	542.35
24.8412	550.30
24.8556	528.52
24.8700	570.22
24.8845	581.99
24.8989	545.01
24.9134	552.36
24.9278	577.95
24.9422	609.12
24.9567	551.91
24.9711	525.42
24.9856	559.69
25.0000	526.78
25.0144	561.54
25.0289	553.34
25.0433	502.62
25.0578	505.67
25.0722	537.23
25.0866	544.61
25.1011	512.97
25.1155	573.56
25.1300	569.16
25.1444	482.90
25.1588	588.72
25.1733	574.74
25.1877	531.18
25.2022	523.35
25.2166	542.45
25.2310	529.44
25.2455	531.04
25.2599	553.36
25.2744	582.92
25.2888	553.27
25.3032	496.18
25.3177	526.14
25.3321	535.84
25.3466	548.21
25.3610	549.42
25.3754	549.84
25.3899	505.43
25.4043	484.27
25.4188	556.14
25.4332	555.88
25.4476	504.30
25.4621	557.53
25.4765	527.33
25.4910	524.36
25.5054	479.87
25.5198	532.75
25.5343	543.58
25.5487	542.84
25.5632	507.46
25.5776	554.95
25.5920	550.42
25.6065	548.87
25.6209	540.08
25.6354	557.00
25.6498	512.23
25.6642	520.40
25.6787	578.25
25.6931	544.95
25.7076	526.85
25.7220	513.14
25.7364	502.43
25.7509	502.32
25.7653	488.46
25.7798	529.75
25.7942	510.49
25.8086	537.69
25.8231	597.69
25.8375	557.04
25.8520	522.53
25.8664	542.37
25.8808	553.45
25.8953	547.69
25.9097	537.77
25.9242	526.51
25.9386	577.93
25.9530	553.29
25.9675	506.82
25.9819	528.75
25.9964	545.57
26.0108	509.98
26.0252	515.18
26.0397	528.25
26.0541	528.66
26.0686	536.10
26.0830	514.39
26.0974	552.15
26.1119	538.02
26.1263	543.09
26.1408	535.90
26.1552	531.14
26.1696	546.16
26.1841	529.33
26.1985	530.78
26.2130	548.11
26.2274	544.99
26.2418	530.50
26.2563	515.65
26.2707	493.75
26.2852	511.77
26.2996	530.76
26.3140	525.56
26.3285	530.53
26.3429	567.36
26.3574	525.17
26.3718	507.70
26.3862	519.59
26.4007	504.96
26.4151	504.99
26.4296	545.58
