2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	620.76
22.1264	574.89
22.1409	506.79
22.1553	546.70
22.1697	562.06
22.1842	570.08
22.1986	603.85
22.2131	567.05
22.2275	499.58
22.2419	590.81
22.2564	577.38
22.2708	555.16
22.2853	554.37
22.2997	546.00
22.3141	583.12
22.3286	587.06
22.3430	636.35
22.3575	553.63
22.3719	556.30
22.3863	550.55
22.4008	557.09
22.4152	588.13
22.4297	607.69
22.4441	642.19
22.4585	601.18
22.4730	564.71
22.4874	612.29
22.5019	597.73
22.5163	580.84
22.5307	593.04
22.5452	623.80
22.5596	657.94
22.5741	729.28
22.5885	599.61
22.6029	591.73
22.6174	572.96
22.6318	618.37
22.6463	620.82
22.6607	612.87
22.6751	624.84
22.6896	595.58
22.7040	606.15
22.7185	581.49
22.7329	631.11
22.7473	603.10
22.7618	551.12
22.7762	615.82
22.7907	664.16
22.8051	621.82
22.8195	527.73
22.8340	521.60
22.8484	502.24
22.8629	605.24
22.8773	563.40
22.8917	487.43
22.9062	533.40
22.9206	577.98
22.9351	552.20
22.9495	540.18
22.9639	647.18
22.9784	596.78
22.9928	555.39
23.0073	536.64
23.0217	640.58
23.0361	568.97
23.0506	606.62
23.0650	602.94
23.0795	552.61
23.0939	538.09
23.1083	595.82
23.1228	618.73
23.1372	595.89
23.1517	555.97
23.1661	563.10
23.1806	563.63
23.1950	570.06
23.2094	564.98
23.2239	603.42
23.2383	550.56
23.2528	591.45
23.2672	574.72
23.2816	594.03
23.2961	557.87
23.3105	627.36
23.3250	598.44
23.3394	612.50
23.3538	553.49
23.3683	534.13
23.3827	497.49
23.3972	537.67
23.4116	562.68
23.4260	578.78
23.4405	561.20
23.4549	519.33
23.4694	564.91
23.4838	564.83
23.4982	512.53
23.5127	531.82
23.5271	546.62
23.5416	544.55
23.5560	560.67
23.5704	503.79
23.5849	603.01
23.5993	542.42
23.6138	546.47
23.6282	535.39
23.6426	555.01
23.6571	535.54
23.6715	572.55
23.6860	553.67
23.7004	520.16
23.7148	548.67
23.7293	582.90
23.7437	533.82
23.7582	540.43
23.7726	580.92
23.7870	502.21
23.8015	490.82
23.8159	518.51
23.8304	530.47
23.8448	502.14
23.8592	573.56
23.8737	544.25
23.8881	555.58
23.9026	557.63
23.9170	580.81
23.9314	525.35
23.9459	549.93
23.9603	580.51
23.9748	529.29
23.9892	476.48
24.0036	536.55
24.0181	631.35
24.0325	581.66
24.0470	546.11
24.0614	593.59
24.0758	494.92
24.0903	575.79
24.1047	541.71
24.1192	543.96
24.1336	561.16
24.1480	530.31
24.1625	588.37
24.1769	529.38
24.1914	566.69
24.2058	628.06
24.2202	554.59
24.2347	667.43
24.2491	650.63
24.2636	632.62
24.2780	549.26
24.2924	587.71
24.3069	597.94
24.3213	583.58
24.3358	526.03
24.3502	553.94
24.3646	561.80
24.3791	549.11
24.3935	533.04
24.4080	532.36
24.4224	567.32
24.4368	544.38
24.4513	534.90
24.4657	517.03
24.4802	576.28
24.4946	626.93
24.5090	554.49
24.5235	497.20
24.5379	536.53
24.5524	582.30
24.5668	541.75
24.5812	594.46
24.5957	562.61
24.6101	636.84
24.6246	564.79
24.6390	552.98
24.6534	608.86
24.6679	502.49
24.6823	529.37
24.6968	477.65
24.7112	557.45
24.7256	541.92
24.7401	545.87
24.7545	584.58
24.7690	544.61
24.7834	508.92
24.7978	549.27
24.8123	530.15
24.8267	522.76
24.8412	558.27
24.8556	544.43
24.8700	546.41
24.8845	519.72
24.8989	512.30
24.9134	537.57
24.9278	583.85
24.9422	574.37
24.9567	510.69
24.9711	579.69
24.9856	577.17
25.0000	568.06
25.0144	556.33
25.0289	571.14
25.0433	576.45
25.0578	540.19
25.0722	560.88
25.0866	607.59
25.1011	537.97
25.1155	551.95
25.1300	594.51
25.1444	539.68
25.1588	540.01
25.1733	531.80
25.1877	518.10
25.2022	471.75
25.2166	543.97
25.2310	531.38
25.2455	521.65
25.2599	502.33
25.2744	546.72
25.2888	573.95
25.3032	544.73
25.3177	538.71
25.3321	527.30
25.3466	547.93
25.3610	524.61
25.3754	544.30
25.3899	549.26
25.4043	517.10
25.4188	572.43
25.4332	561.64
25.4476	534.28
25.4621	544.47
25.4765	527.78
25.4910	503.13
25.5054	515.44
25.5198	540.78
25.5343	573.62
25.5487	561.71
25.5632	544.79
25.5776	555.09
25.5920	498.51
25.6065	493.46
25.6209	512.77
25.6354	507.22
25.6498	504.72
25.6642	525.13
25.6787	526.95
25.6931	504.33
25.7076	548.49
25.7220	533.75
25.7364	512.80
25.7509	547.60
25.7653	525.65
25.7798	562.62
25.7942	585.55
25.8086	548.00
25.8231	588.62
25.8375	567.05
25.8520	527.20
25.8664	558.02
25.8808	558.86
25.8953	582.25
25.9097	532.73
25.9242	531.56
25.9386	534.90
25.9530	555.13
25.9675	500.22
25.9819	527.01
25.9964	547.93
26.0108	557.05
26.0252	543.08
26.0397	554.98
26.0541	534.05
26.0686	539.04
26.0830	531.19
26.0974	546.65
26.1119	548.42
26.1263	520.76
26.1408	487.07
26.1552	497.73
26.1696	504.59
26.1841	483.77
26.1985	507.02
26.2130	529.74
26.2274	527.24
26.2418	544.22
26.2563	546.09
26.2707	519.28
26.2852	505.26
26.2996	541.57
26.3140	553.64
26.3285	514.32
26.3429	533.42
26.3574	558.81
26.3718	528.65
26.3862	533.57
26.4007	533.04
26.4151	533.19
26.4296	526.18
