2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	572.39
22.1264	571.70
22.1409	561.60
22.1553	597.74
22.1697	612.96
22.1842	671.00
22.1986	582.00
22.2131	561.68
22.2275	551.33
22.2419	576.24
22.2564	558.98
22.2708	563.24
22.2853	595.77
22.2997	570.14
22.3141	583.86
22.3286	562.91
22.3430	638.69
22.3575	590.81
22.3719	588.13
22.3863	612.32
22.4008	659.43
22.4152	652.17
22.4297	660.95
22.4441	567.04
22.4585	561.27
22.4730	642.20
22.4874	608.86
22.5019	581.21
22.5163	578.25
22.5307	543.16
22.5452	610.28
22.5596	648.67
22.5741	661.36
22.5885	685.63
22.6029	698.85
22.6174	537.27
22.6318	519.38
22.6463	572.23
22.6607	604.21
22.6751	451.83
22.6896	481.82
22.7040	524.47
22.7185	608.11
22.7329	593.43
22.7473	572.50
22.7618	590.69
22.7762	559.00
22.7907	517.30
22.8051	509.52
22.8195	574.87
22.8340	549.35
22.8484	570.72
22.8629	586.88
22.8773	649.70
22.8917	572.19
22.9062	539.15
22.9206	519.02
22.9351	541.90
22.9495	569.63
22.9639	521.37
22.9784	601.62
22.9928	477.57
23.0073	449.83
23.0217	472.97
23.0361	496.80
23.0506	573.07
23.0650	607.31
23.0795	563.59
23.0939	569.06
23.1083	591.28
23.1228	594.71
23.1372	531.12
23.1517	563.00
23.1661	550.16
23.1806	603.78
23.1950	568.37
23.2094	563.78
23.2239	537.54
23.2383	582.49
23.2528	611.07
23.2672	505.30
23.2816	550.72
23.2961	586.93
23.3105	572.59
23.3250	578.59
23.3394	574.51
23.3538	563.19
23.3683	587.62
23.3827	600.87
23.3972	518.80
23.4116	592.62
23.4260	571.87
23.4405	554.85
23.4549	587.30
23.4694	554.64
23.4838	608.75
23.4982	516.76
23.5127	504.61
23.5271	543.77
23.5416	538.36
23.5560	540.14
23.5704	595.96
23.5849	538.05
23.5993	573.96
23.6138	532.15
23.6282	503.16
23.6426	534.03
23.6571	565.62
23.6715	600.31
23.6860	513.13
23.7004	608.81
23.7148	546.89
23.7293	594.87
23.7437	543.12
23.7582	566.92
23.7726	493.54
23.7870	563.84
23.8015	519.66
23.8159	574.59
23.8304	517.54
23.8448	536.14
23.8592	584.10
23.8737	524.38
23.8881	571.82
23.9026	554.66
23.9170	473.94
23.9314	530.31
23.9459	521.42
23.9603	584.62
23.9748	568.82
23.9892	600.50
24.0036	503.47
24.0181	577.65
24.0325	468.92
24.0470	543.54
24.0614	589.97
24.0758	576.31
24.0903	611.31
24.1047	577.18
24.1192	554.64
24.1336	627.89
24.1480	548.94
24.1625	578.05
24.1769	583.85
24.1914	563.91
24.2058	554.76
24.2202	541.09
24.2347	554.03
24.2491	577.92
24.2636	577.78
24.2780	595.81
24.2924	642.40
24.3069	557.93
24.3213	530.23
24.3358	535.11
24.3502	556.68
24.3646	568.81
24.3791	530.88
24.3935	521.13
24.4080	541.06
24.4224	569.99
24.4368	533.38
24.4513	558.46
24.4657	564.22
24.4802	500.75
24.4946	539.41
24.5090	582.03
24.5235	543.73
24.5379	545.48
24.5524	521.36
24.5668	567.23
24.5812	567.31
24.5957	547.90
24.6101	482.32
24.6246	542.33
24.6390	590.25
24.6534	563.12
24.6679	549.61
24.6823	523.65
24.6968	513.06
24.7112	536.53
24.7256	497.96
24.7401	578.98
24.7545	589.78
24.7690	566.04
24.7834	583.23
24.7978	458.89
24.8123	511.24
24.8267	550.39
24.8412	563.34
24.8556	585.38
24.8700	621.66
24.8845	595.41
24.8989	539.50
24.9134	560.92
24.9278	534.92
24.9422	528.29
24.9567	533.29
24.9711	567.12
24.9856	505.11
25.0000	514.07
25.0144	568.81
25.0289	505.42
25.0433	550.22
25.0578	548.04
25.0722	554.64
25.0866	520.94
25.1011	588.09
25.1155	554.62
25.1300	566.73
25.1444	517.84
25.1588	507.74
25.1733	557.87
25.1877	496.79
25.2022	516.82
25.2166	541.40
25.2310	566.24
25.2455	553.68
25.2599	510.89
25.2744	543.77
25.2888	548.13
25.3032	545.48
25.3177	527.57
25.3321	530.77
25.3466	554.61
25.3610	549.89
25.3754	533.32
25.3899	516.73
25.4043	541.27
25.4188	566.25
25.4332	520.22
25.4476	483.99
25.4621	514.02
25.4765	487.77
25.4910	547.38
25.5054	526.69
25.5198	534.08
25.5343	536.93
25.5487	556.43
25.5632	545.13
25.5776	550.73
25.5920	579.56
25.6065	513.26
25.6209	525.98
25.6354	545.56
25.6498	517.11
25.6642	515.13
25.6787	528.60
25.6931	517.24
25.7076	551.71
25.7220	550.88
25.7364	544.52
25.7509	512.12
25.7653	499.62
25.7798	517.97
25.7942	519.45
25.8086	508.72
25.8231	551.23
25.8375	543.63
25.8520	537.78
25.8664	537.16
25.8808	552.52
25.8953	516.41
25.9097	500.92
25.9242	521.25
25.9386	517.86
25.9530	515.07
25.9675	536.13
25.9819	540.13
25.9964	545.66
26.0108	548.53
26.0252	563.80
26.0397	537.20
26.0541	492.08
26.0686	525.38
26.0830	536.62
26.0974	504.41
26.1119	556.14
26.1263	570.14
26.1408	506.78
26.1552	538.80
26.1696	551.29
26.1841	542.64
26.1985	554.17
26.2130	558.04
26.2274	560.30
26.2418	536.28
26.2563	486.00
26.2707	516.31
26.2852	548.67
26.2996	529.21
26.3140	513.88
26.3285	496.27
26.3429	509.13
26.3574	519.95
26.3718	561.61
26.3862	518.26
26.4007	509.88
26.4151	551.35
26.4296	575.29
