2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	662.37
22.1264	708.54
22.1409	647.04
22.1553	553.08
22.1697	645.70
22.1842	591.19
22.1986	603.85
22.2131	588.52
22.2275	540.20
22.2419	521.80
22.2564	526.80
22.2708	562.84
22.2853	576.98
22.2997	560.97
22.3141	629.53
22.3286	611.87
22.3430	589.67
22.3575	587.33
22.3719	547.08
22.3863	529.88
22.4008	537.48
22.4152	502.67
22.4297	579.29
22.4441	525.63
22.4585	558.99
22.4730	584.62
22.4874	679.40
22.5019	640.68
22.5163	606.19
22.5307	577.79
22.5452	554.11
22.5596	565.07
22.5741	667.54
22.5885	534.52
22.6029	510.01
22.6174	506.97
22.6318	577.46
22.6463	603.98
22.6607	542.88
22.6751	605.60
22.6896	611.87
22.7040	564.86
22.7185	561.04
22.7329	555.35
22.7473	476.22
22.7618	514.97
22.7762	547.97
22.7907	545.77
22.8051	509.65
22.8195	609.71
22.8340	618.09
22.8484	595.26
22.8629	611.11
22.8773	603.65
22.8917	529.13
22.9062	557.84
22.9206	521.96
22.9351	465.83
22.9495	481.48
22.9639	523.41
22.9784	506.08
22.9928	503.27
23.0073	507.20
23.0217	561.70
23.0361	566.49
23.0506	471.48
23.0650	580.17
23.0795	528.83
23.0939	557.27
23.1083	572.64
23.1228	583.20
23.1372	685.83
23.1517	578.03
23.1661	553.86
23.1806	562.64
23.1950	531.28
23.2094	464.70
23.2239	538.51
23.2383	517.95
23.2528	582.52
23.2672	478.76
23.2816	530.52
23.2961	552.19
23.3105	562.94
23.3250	622.75
23.3394	618.27
23.3538	600.73
23.3683	504.60
23.3827	556.56
23.3972	568.63
23.4116	581.66
23.4260	667.99
23.4405	559.51
23.4549	510.81
23.4694	475.39
23.4838	518.63
23.4982	516.61
23.5127	511.94
23.5271	573.89
23.5416	515.61
23.5560	605.82
23.5704	566.44
23.5849	555.13
23.5993	576.95
23.6138	517.61
23.6282	570.05
23.6426	534.16
23.6571	550.12
23.6715	479.08
23.6860	524.35
23.7004	546.51
23.7148	597.19
23.7293	556.33
23.7437	614.06
23.7582	543.90
23.7726	556.79
23.7870	615.92
23.8015	539.25
23.8159	610.24
23.8304	597.84
23.8448	517.44
23.8592	598.91
23.8737	603.50
23.8881	490.25
23.9026	601.34
23.9170	609.64
23.9314	501.49
23.9459	549.63
23.9603	514.35
23.9748	580.45
23.9892	528.85
24.0036	505.69
24.0181	557.32
24.0325	544.40
24.0470	559.75
24.0614	565.37
24.0758	537.91
24.0903	530.94
24.1047	595.37
24.1192	621.11
24.1336	588.23
24.1480	525.12
24.1625	578.74
24.1769	535.98
24.1914	602.35
24.2058	576.33
24.2202	577.93
24.2347	577.00
24.2491	646.27
24.2636	545.25
24.2780	576.17
24.2924	569.52
24.3069	581.30
24.3213	509.66
24.3358	610.69
24.3502	566.89
24.3646	567.26
24.3791	554.65
24.3935	475.60
24.4080	514.78
24.4224	593.82
24.4368	532.98
24.4513	538.81
24.4657	560.65
24.4802	559.40
24.4946	543.75
24.5090	572.34
24.5235	516.58
24.5379	503.70
24.5524	518.81
24.5668	559.61
24.5812	532.39
24.5957	554.85
24.6101	543.43
24.6246	544.28
24.6390	579.08
24.6534	530.61
24.6679	552.93
24.6823	523.32
24.6968	548.28
24.7112	582.24
24.7256	543.05
24.7401	516.65
24.7545	567.62
24.7690	561.63
24.7834	571.21
24.7978	511.24
24.8123	561.90
24.8267	530.70
24.8412	530.13
24.8556	525.24
24.8700	554.16
24.8845	561.55
24.8989	536.18
24.9134	558.09
24.9278	538.34
24.9422	600.72
24.9567	545.58
24.9711	504.98
24.9856	536.53
25.0000	494.52
25.0144	521.69
25.0289	557.38
25.0433	504.83
25.0578	569.60
25.0722	506.91
25.0866	572.90
25.1011	564.82
25.1155	540.94
25.1300	532.21
25.1444	481.38
25.1588	561.65
25.1733	591.10
25.1877	562.69
25.2022	541.26
25.2166	543.42
25.2310	558.60
25.2455	560.72
25.2599	518.49
25.2744	550.47
25.2888	553.24
25.3032	555.50
25.3177	539.96
25.3321	524.91
25.3466	539.19
25.3610	558.21
25.3754	560.26
25.3899	523.82
25.4043	508.09
25.4188	532.79
25.4332	556.76
25.4476	535.34
25.4621	552.27
25.4765	537.03
25.4910	542.73
25.5054	512.14
25.5198	499.60
25.5343	536.95
25.5487	513.87
25.5632	534.64
25.5776	563.27
25.5920	581.09
25.6065	547.95
25.6209	541.91
25.6354	523.62
25.6498	560.41
25.6642	562.79
25.6787	530.93
25.6931	535.64
25.7076	579.69
25.7220	583.44
25.7364	527.57
25.7509	513.83
25.7653	499.36
25.7798	514.53
25.7942	515.32
25.8086	501.55
25.8231	556.46
25.8375	515.12
25.8520	549.24
25.8664	556.30
25.8808	517.01
25.8953	548.32
25.9097	524.74
25.9242	528.71
25.9386	522.31
25.9530	523.99
25.9675	527.20
25.9819	542.46
25.9964	549.66
26.0108	562.68
26.0252	517.64
26.0397	512.63
26.0541	549.28
26.0686	542.81
26.0830	560.51
26.0974	549.10
26.1119	550.59
26.1263	548.13
26.1408	513.82
26.1552	531.50
26.1696	526.42
26.1841	520.97
26.1985	534.91
26.2130	524.13
26.2274	546.55
26.2418	552.57
26.2563	533.15
26.2707	519.52
26.2852	519.48
26.2996	504.90
26.3140	539.64
26.3285	516.30
26.3429	534.84
26.3574	544.12
26.3718	526.56
26.3862	482.09
26.4007	502.11
26.4151	538.72
26.4296	559.66
