2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	566.81
22.1264	527.07
22.1409	558.66
22.1553	545.89
22.1697	596.93
22.1842	605.01
22.1986	584.69
22.2131	557.46
22.2275	539.05
22.2419	544.05
22.2564	573.95
22.2708	589.67
22.2853	576.58
22.2997	526.81
22.3141	558.24
22.3286	584.32
22.3430	606.52
22.3575	611.93
22.3719	596.05
22.3863	471.62
22.4008	540.98
22.4152	577.80
22.4297	632.60
22.4441	606.53
22.4585	574.68
22.4730	667.52
22.4874	630.28
22.5019	638.79
22.5163	590.82
22.5307	609.47
22.5452	628.69
22.5596	541.07
22.5741	626.20
22.5885	575.66
22.6029	520.00
22.6174	533.89
22.6318	636.56
22.6463	618.36
22.6607	602.79
22.6751	539.34
22.6896	558.08
22.7040	552.67
22.7185	491.81
22.7329	525.63
22.7473	621.85
22.7618	654.57
22.7762	565.38
22.7907	596.48
22.8051	582.44
22.8195	587.73
22.8340	534.74
22.8484	549.63
22.8629	660.08
22.8773	679.86
22.8917	570.68
22.9062	508.96
22.9206	565.04
22.9351	544.95
22.9495	553.22
22.9639	675.30
22.9784	711.29
22.9928	550.20
23.0073	618.15
23.0217	604.51
23.0361	543.18
23.0506	579.04
23.0650	617.87
23.0795	639.98
23.0939	624.12
23.1083	564.74
23.1228	530.06
23.1372	604.79
23.1517	533.21
23.1661	587.05
23.1806	522.89
23.1950	558.80
23.2094	563.55
23.2239	563.25
23.2383	560.57
23.2528	588.20
23.2672	536.54
23.2816	563.30
23.2961	526.88
23.3105	611.94
23.3250	537.71
23.3394	509.88
23.3538	525.53
23.3683	627.29
23.3827	575.91
23.3972	531.51
23.4116	582.99
23.4260	603.66
23.4405	512.63
23.4549	569.47
23.4694	534.07
23.4838	504.20
23.4982	525.60
23.5127	487.83
23.5271	549.52
23.5416	552.24
23.5560	586.38
23.5704	542.74
23.5849	567.95
23.5993	581.82
23.6138	520.59
23.6282	530.30
23.6426	565.98
23.6571	633.98
23.6715	566.79
23.6860	556.72
23.7004	576.96
23.7148	560.97
23.7293	596.40
23.7437	540.92
23.7582	461.71
23.7726	556.25
23.7870	526.62
23.8015	517.55
23.8159	532.02
23.8304	537.70
23.8448	554.20
23.8592	537.81
23.8737	524.12
23.8881	569.17
23.9026	578.50
23.9170	604.07
23.9314	606.13
23.9459	563.75
23.9603	569.19
23.9748	567.40
23.9892	550.74
24.0036	485.05
24.0181	561.94
24.0325	548.60
24.0470	562.68
24.0614	581.48
24.0758	514.49
24.0903	600.11
24.1047	639.40
24.1192	573.23
24.1336	574.87
24.1480	559.44
24.1625	553.03
24.1769	617.09
24.1914	561.89
24.2058	540.17
24.2202	558.75
24.2347	610.21
24.2491	546.49
24.2636	546.96
24.2780	622.18
24.2924	594.85
24.3069	546.17
24.3213	557.38
24.3358	560.57
24.3502	624.73
24.3646	542.51
24.3791	560.77
24.3935	525.80
24.4080	578.81
24.4224	537.48
24.4368	584.65
24.4513	541.97
24.4657	588.05
24.4802	563.44
24.4946	529.92
24.5090	518.63
24.5235	583.11
24.5379	549.59
24.5524	570.76
24.5668	574.17
24.5812	543.27
24.5957	597.86
24.6101	585.33
24.6246	564.06
24.6390	560.72
24.6534	570.42
24.6679	554.20
24.6823	530.60
24.6968	540.91
24.7112	578.08
24.7256	493.54
24.7401	529.38
24.7545	537.94
24.7690	507.13
24.7834	580.78
24.7978	535.64
24.8123	567.78
24.8267	562.88
24.8412	567.49
24.8556	521.13
24.8700	525.26
24.8845	503.22
24.8989	524.42
24.9134	551.03
24.9278	492.83
24.9422	519.76
24.9567	532.45
24.9711	533.67
24.9856	541.48
25.0000	536.89
25.0144	546.63
25.0289	530.06
25.0433	541.05
25.0578	538.67
25.0722	497.81
25.0866	503.47
25.1011	571.26
25.1155	522.22
25.1300	559.52
25.1444	510.12
25.1588	524.32
25.1733	530.23
25.1877	544.25
25.2022	526.61
25.2166	543.57
25.2310	527.67
25.2455	519.82
25.2599	593.95
25.2744	524.79
25.2888	550.71
25.3032	576.15
25.3177	569.35
25.3321	512.74
25.3466	525.28
25.3610	567.15
25.3754	505.49
25.3899	541.19
25.4043	553.00
25.4188	551.75
25.4332	534.10
25.4476	542.10
25.4621	549.79
25.4765	548.51
25.4910	555.03
25.5054	536.54
25.5198	554.37
25.5343	570.18
25.5487	573.94
25.5632	576.07
25.5776	508.42
25.5920	520.28
25.6065	546.74
25.6209	573.08
25.6354	569.12
25.6498	574.83
25.6642	477.23
25.6787	489.25
25.6931	542.79
25.7076	537.68
25.7220	566.98
25.7364	550.95
25.7509	583.46
25.7653	560.34
25.7798	552.47
25.7942	554.65
25.8086	545.84
25.8231	553.98
25.8375	555.22
25.8520	534.13
25.8664	544.83
25.8808	565.77
25.8953	572.68
25.9097	555.91
25.9242	534.22
25.9386	508.30
25.9530	521.89
25.9675	515.75
25.9819	524.94
25.9964	505.80
26.0108	514.51
26.0252	546.81
26.0397	532.05
26.0541	524.85
26.0686	543.84
26.0830	541.30
26.0974	532.00
26.1119	558.77
26.1263	564.89
26.1408	523.53
26.1552	504.26
26.1696	538.11
26.1841	550.44
26.1985	544.46
26.2130	531.51
26.2274	518.79
26.2418	509.25
26.2563	523.28
26.2707	534.54
26.2852	523.50
26.2996	527.13
26.3140	524.61
26.3285	547.25
26.3429	547.56
26.3574	538.27
26.3718	525.54
26.3862	501.90
26.4007	490.11
26.4151	510.42
26.4296	530.41
