2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	551.24
22.1264	559.51
22.1409	526.27
22.1553	590.46
22.1697	587.69
22.1842	638.35
22.1986	627.63
22.2131	570.50
22.2275	539.07
22.2419	616.84
22.2564	500.72
22.2708	514.51
22.2853	501.47
22.2997	539.56
22.3141	646.32
22.3286	563.99
22.3430	568.54
22.3575	540.99
22.3719	556.30
22.3863	564.38
22.4008	576.59
22.4152	534.47
22.4297	557.83
22.4441	522.18
22.4585	631.81
22.4730	701.65
22.4874	619.99
22.5019	570.87
22.5163	552.19
22.5307	534.58
22.5452	621.75
22.5596	528.57
22.5741	576.61
22.5885	562.64
22.6029	517.89
22.6174	534.84
22.6318	539.36
22.6463	555.10
22.6607	586.15
22.6751	636.35
22.6896	595.10
22.7040	612.00
22.7185	648.57
22.7329	552.29
22.7473	538.17
22.7618	492.99
22.7762	607.81
22.7907	561.98
22.8051	550.87
22.8195	591.10
22.8340	588.96
22.8484	517.88
22.8629	579.33
22.8773	543.37
22.8917	527.74
22.9062	625.42
22.9206	634.16
22.9351	529.01
22.9495	562.17
22.9639	563.51
22.9784	576.61
22.9928	579.07
23.0073	622.65
23.0217	594.24
23.0361	537.99
23.0506	511.83
23.0650	529.76
23.0795	590.71
23.0939	587.44
23.1083	539.39
23.1228	498.74
23.1372	544.64
23.1517	517.07
23.1661	487.47
23.1806	463.87
23.1950	527.44
23.2094	554.07
23.2239	558.11
23.2383	621.50
23.2528	608.29
23.2672	570.80
23.2816	561.83
23.2961	554.79
23.3105	577.02
23.3250	532.63
23.3394	590.49
23.3538	538.58
23.3683	529.21
23.3827	531.16
23.3972	516.45
23.4116	508.13
23.4260	536.22
23.4405	602.25
23.4549	570.81
23.4694	558.24
23.4838	635.63
23.4982	497.00
23.5127	559.03
23.5271	548.40
23.5416	514.67
23.5560	604.54
23.5704	539.86
23.5849	508.93
23.5993	563.09
23.6138	526.59
23.6282	606.27
23.6426	540.81
23.6571	546.42
23.6715	528.87
23.6860	512.24
23.7004	609.90
23.7148	547.02
23.7293	609.92
23.7437	590.12
23.7582	549.39
23.7726	511.15
23.7870	556.73
23.8015	526.84
23.8159	576.32
23.8304	478.71
23.8448	552.88
23.8592	583.49
23.8737	579.60
23.8881	572.82
23.9026	569.40
23.9170	557.06
23.9314	535.72
23.9459	563.46
23.9603	544.50
23.9748	565.52
23.9892	552.09
24.0036	554.42
24.0181	611.29
24.0325	569.70
24.0470	518.92
24.0614	591.39
24.0758	540.23
24.0903	524.14
24.1047	556.21
24.1192	588.58
24.1336	601.79
24.1480	533.50
24.1625	566.50
24.1769	568.40
24.1914	563.30
24.2058	604.30
24.2202	572.08
24.2347	638.54
24.2491	600.44
24.2636	560.32
24.2780	558.43
24.2924	584.52
24.3069	616.83
24.3213	612.16
24.3358	567.81
24.3502	602.31
24.3646	576.78
24.3791	599.17
24.3935	594.24
24.4080	554.47
24.4224	551.84
24.4368	518.34
24.4513	571.87
24.4657	592.06
24.4802	534.03
24.4946	564.57
24.5090	571.87
24.5235	575.98
24.5379	562.93
24.5524	534.67
24.5668	556.24
24.5812	575.18
24.5957	593.38
24.6101	601.14
24.6246	589.37
24.6390	569.44
24.6534	532.29
24.6679	562.83
24.6823	474.34
24.6968	568.79
24.7112	587.88
24.7256	588.26
24.7401	513.03
24.7545	603.23
24.7690	547.15
24.7834	563.10
24.7978	532.45
24.8123	551.66
24.8267	569.37
24.8412	578.34
24.8556	521.67
24.8700	546.52
24.8845	575.12
24.8989	553.47
24.9134	584.92
24.9278	516.39
24.9422	519.13
24.9567	547.45
24.9711	537.07
24.9856	515.49
25.0000	540.98
25.0144	536.41
25.0289	561.33
25.0433	515.84
25.0578	506.18
25.0722	559.26
25.0866	545.29
25.1011	497.96
25.1155	542.43
25.1300	519.01
25.1444	525.74
25.1588	544.70
25.1733	507.42
25.1877	527.20
25.2022	508.63
25.2166	517.55
25.2310	513.25
25.2455	490.74
25.2599	516.03
25.2744	598.13
25.2888	559.84
25.3032	531.74
25.3177	533.08
25.3321	514.43
25.3466	559.19
25.3610	566.92
25.3754	556.32
25.3899	536.84
25.4043	559.51
25.4188	547.00
25.4332	575.07
25.4476	562.05
25.4621	531.34
25.4765	554.54
25.4910	535.84
25.5054	535.72
25.5198	556.20
25.5343	537.57
25.5487	528.87
25.5632	543.43
25.5776	544.06
25.5920	502.40
25.6065	511.63
25.6209	532.67
25.6354	549.40
25.6498	535.80
25.6642	549.42
25.6787	527.29
25.6931	559.41
25.7076	545.05
25.7220	522.78
25.7364	492.69
25.7509	552.25
25.7653	545.56
25.7798	560.74
25.7942	561.98
25.8086	551.88
25.8231	531.02
25.8375	565.00
25.8520	600.04
25.8664	518.51
25.8808	505.45
25.8953	541.91
25.9097	547.18
25.9242	550.21
25.9386	564.59
25.9530	555.87
25.9675	508.51
25.9819	517.33
25.9964	523.12
26.0108	521.30
26.0252	540.85
26.0397	557.74
26.0541	534.92
26.0686	523.85
26.0830	536.62
26.0974	515.65
26.1119	534.85
26.1263	535.14
26.1408	525.48
26.1552	513.05
26.1696	534.47
26.1841	529.86
26.1985	534.33
26.2130	519.42
26.2274	511.04
26.2418	509.21
26.2563	540.05
26.2707	549.01
26.2852	536.39
26.2996	536.48
26.3140	503.76
26.3285	509.62
26.3429	550.83
26.3574	545.26
26.3718	548.48
26.3862	538.66
26.4007	506.64
26.4151	518.41
26.4296	519.82
