2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	492.37
22.1264	593.53
22.1409	574.74
22.1553	560.90
22.1697	558.64
22.1842	558.17
22.1986	612.31
22.2131	551.32
22.2275	588.51
22.2419	608.06
22.2564	566.99
22.2708	518.07
22.2853	601.41
22.2997	497.03
22.3141	635.22
22.3286	563.59
22.3430	569.74
22.3575	617.34
22.3719	664.72
22.3863	537.47
22.4008	513.44
22.4152	647.17
22.4297	655.61
22.4441	640.27
22.4585	593.50
22.4730	602.28
22.4874	685.83
22.5019	661.67
22.5163	481.60
22.5307	649.28
22.5452	555.14
22.5596	580.32
22.5741	614.70
22.5885	568.71
22.6029	565.13
22.6174	616.59
22.6318	524.84
22.6463	565.25
22.6607	653.57
22.6751	604.84
22.6896	561.61
22.7040	572.66
22.7185	702.68
22.7329	631.20
22.7473	525.19
22.7618	590.24
22.7762	667.11
22.7907	647.96
22.8051	604.10
22.8195	611.98
22.8340	526.07
22.8484	523.63
22.8629	605.41
22.8773	591.99
22.8917	489.01
22.9062	631.16
22.9206	566.55
22.9351	507.40
22.9495	559.32
22.9639	532.16
22.9784	524.15
22.9928	597.42
23.0073	504.25
23.0217	574.43
23.0361	635.76
23.0506	616.52
23.0650	613.53
23.0795	534.84
23.0939	521.17
23.1083	513.93
23.1228	583.08
23.1372	526.29
23.1517	538.15
23.1661	517.02
23.1806	529.14
23.1950	549.47
23.2094	475.09
23.2239	538.02
23.2383	607.18
23.2528	555.93
23.2672	607.02
23.2816	591.06
23.2961	577.42
23.3105	566.54
23.3250	519.20
23.3394	600.28
23.3538	597.32
23.3683	608.32
23.3827	551.62
23.3972	497.76
23.4116	559.20
23.4260	561.36
23.4405	560.87
23.4549	578.85
23.4694	581.56
23.4838	509.26
23.4982	602.16
23.5127	528.09
23.5271	523.74
23.5416	587.01
23.5560	554.01
23.5704	593.89
23.5849	568.58
23.5993	538.50
23.6138	534.89
23.6282	533.34
23.6426	546.79
23.6571	625.24
23.6715	554.29
23.6860	550.35
23.7004	567.69
23.7148	579.31
23.7293	535.63
23.7437	554.28
23.7582	630.28
23.7726	627.44
23.7870	570.32
23.8015	579.10
23.8159	508.08
23.8304	578.22
23.8448	506.44
23.8592	553.49
23.8737	570.64
23.8881	495.94
23.9026	591.24
23.9170	523.36
23.9314	557.40
23.9459	584.91
23.9603	509.95
23.9748	517.25
23.9892	587.30
24.0036	532.76
24.0181	575.46
24.0325	555.82
24.0470	546.97
24.0614	513.89
24.0758	603.31
24.0903	588.06
24.1047	523.58
24.1192	552.50
24.1336	537.45
24.1480	499.29
24.1625	584.32
24.1769	604.46
24.1914	580.77
24.2058	537.31
24.2202	615.41
24.2347	656.96
24.2491	632.61
24.2636	528.93
24.2780	518.60
24.2924	539.67
24.3069	560.42
24.3213	559.73
24.3358	578.76
24.3502	525.26
24.3646	510.69
24.3791	557.86
24.3935	508.75
24.4080	492.39
24.4224	599.58
24.4368	511.25
24.4513	550.65
24.4657	580.59
24.4802	564.24
24.4946	531.17
24.5090	541.09
24.5235	536.84
24.5379	514.29
24.5524	550.30
24.5668	539.63
24.5812	557.51
24.5957	516.30
24.6101	573.73
24.6246	569.40
24.6390	538.90
24.6534	524.43
24.6679	557.28
24.6823	540.70
24.6968	544.22
24.7112	554.92
24.7256	543.15
24.7401	567.95
24.7545	554.62
24.7690	529.02
24.7834	514.11
24.7978	570.58
24.8123	521.21
24.8267	557.20
24.8412	545.75
24.8556	560.84
24.8700	558.06
24.8845	569.39
24.8989	568.24
24.9134	544.54
24.9278	557.66
24.9422	580.72
24.9567	523.74
24.9711	534.34
24.9856	540.65
25.0000	553.99
25.0144	619.73
25.0289	530.70
25.0433	554.91
25.0578	523.51
25.0722	528.14
25.0866	520.11
25.1011	594.11
25.1155	599.79
25.1300	536.84
25.1444	530.01
25.1588	543.92
25.1733	526.83
25.1877	565.88
25.2022	541.47
25.2166	529.78
25.2310	544.92
25.2455	546.39
25.2599	500.54
25.2744	570.40
25.2888	549.29
25.3032	503.87
25.3177	546.33
25.3321	568.91
25.3466	529.67
25.3610	546.74
25.3754	532.46
25.3899	498.25
25.4043	546.18
25.4188	556.07
25.4332	508.73
25.4476	498.49
25.4621	517.59
25.4765	554.39
25.4910	520.62
25.5054	543.12
25.5198	524.77
25.5343	535.37
25.5487	509.42
25.5632	544.86
25.5776	571.92
25.5920	545.35
25.6065	554.88
25.6209	545.23
25.6354	522.77
25.6498	555.73
25.6642	571.37
25.6787	583.43
25.6931	528.74
25.7076	585.92
25.7220	577.65
25.7364	500.71
25.7509	550.34
25.7653	553.89
25.7798	529.45
25.7942	551.76
25.8086	530.03
25.8231	534.32
25.8375	579.09
25.8520	539.77
25.8664	544.08
25.8808	544.29
25.8953	580.11
25.9097	552.83
25.9242	533.34
25.9386	540.99
25.9530	514.76
25.9675	520.53
25.9819	563.32
25.9964	529.38
26.0108	504.22
26.0252	518.69
26.0397	549.28
26.0541	544.40
26.0686	507.62
26.0830	550.66
26.0974	543.20
26.1119	527.15
26.1263	530.26
26.1408	506.78
26.1552	494.87
26.1696	557.57
26.1841	542.27
26.1985	530.88
26.2130	510.81
26.2274	544.37
26.2418	556.52
26.2563	527.69
26.2707	505.20
26.2852	552.91
26.2996	543.15
26.3140	514.77
26.3285	556.70
26.3429	533.49
26.3574	545.20
26.3718	544.62
26.3862	544.64
26.4007	522.35
26.4151	551.86
26.4296	560.27
