2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	495.43
22.1264	508.49
22.1409	614.65
22.1553	586.95
22.1697	597.73
22.1842	580.84
22.1986	590.04
22.2131	624.55
22.2275	636.05
22.2419	616.52
22.2564	653.28
22.2708	621.50
22.2853	627.59
22.2997	596.56
22.3141	573.89
22.3286	544.86
22.3430	576.17
22.3575	501.87
22.3719	559.88
22.3863	659.73
22.4008	510.65
22.4152	513.81
22.4297	690.51
22.4441	729.22
22.4585	604.62
22.4730	564.37
22.4874	539.43
22.5019	565.84
22.5163	616.06
22.5307	613.25
22.5452	493.55
22.5596	477.81
22.5741	569.02
22.5885	580.91
22.6029	631.07
22.6174	567.51
22.6318	607.23
22.6463	555.10
22.6607	554.57
22.6751	539.59
22.6896	587.32
22.7040	633.87
22.7185	621.10
22.7329	589.85
22.7473	507.75
22.7618	527.60
22.7762	535.15
22.7907	559.03
22.8051	530.55
22.8195	537.77
22.8340	537.57
22.8484	516.20
22.8629	531.99
22.8773	530.45
22.8917	523.42
22.9062	588.03
22.9206	555.03
22.9351	484.58
22.9495	475.67
22.9639	540.59
22.9784	542.00
22.9928	530.86
23.0073	509.71
23.0217	590.95
23.0361	606.06
23.0506	639.41
23.0650	545.19
23.0795	513.72
23.0939	488.55
23.1083	532.07
23.1228	549.65
23.1372	546.88
23.1517	513.21
23.1661	520.08
23.1806	531.74
23.1950	466.24
23.2094	519.77
23.2239	554.41
23.2383	518.90
23.2528	551.27
23.2672	512.04
23.2816	541.95
23.2961	515.45
23.3105	555.66
23.3250	549.85
23.3394	550.79
23.3538	522.93
23.3683	450.11
23.3827	546.67
23.3972	533.00
23.4116	536.85
23.4260	598.39
23.4405	572.49
23.4549	581.95
23.4694	584.87
23.4838	546.80
23.4982	580.95
23.5127	569.28
23.5271	530.29
23.5416	556.82
23.5560	580.54
23.5704	549.23
23.5849	592.31
23.5993	538.57
23.6138	543.58
23.6282	519.80
23.6426	566.99
23.6571	586.47
23.6715	525.51
23.6860	595.64
23.7004	596.74
23.7148	610.45
23.7293	575.18
23.7437	581.32
23.7582	526.00
23.7726	562.96
23.7870	536.53
23.8015	594.22
23.8159	582.18
23.8304	505.58
23.8448	464.34
23.8592	516.71
23.8737	565.87
23.8881	528.50
23.9026	525.71
23.9170	476.70
23.9314	575.64
23.9459	605.57
23.9603	530.06
23.9748	606.08
23.9892	563.28
24.0036	529.20
24.0181	557.14
24.0325	641.40
24.0470	569.86
24.0614	491.36
24.0758	553.68
24.0903	608.52
24.1047	496.27
24.1192	599.68
24.1336	526.69
24.1480	517.42
24.1625	540.32
24.1769	594.16
24.1914	546.19
24.2058	602.32
24.2202	595.75
24.2347	606.71
24.2491	561.31
24.2636	551.36
24.2780	587.69
24.2924	551.61
24.3069	575.89
24.3213	538.18
24.3358	557.69
24.3502	592.05
24.3646	506.62
24.3791	518.26
24.3935	571.41
24.4080	506.07
24.4224	561.50
24.4368	529.06
24.4513	540.29
24.4657	568.64
24.4802	529.83
24.4946	522.97
24.5090	538.01
24.5235	530.78
24.5379	549.19
24.5524	558.71
24.5668	572.73
24.5812	538.84
24.5957	519.82
24.6101	559.79
24.6246	560.06
24.6390	609.18
24.6534	585.87
24.6679	548.86
24.6823	541.30
24.6968	523.71
24.7112	554.15
24.7256	547.29
24.7401	593.78
24.7545	552.56
24.7690	553.23
24.7834	570.43
24.7978	600.79
24.8123	571.73
24.8267	515.48
24.8412	599.14
24.8556	574.42
24.8700	547.28
24.8845	548.52
24.8989	575.29
24.9134	567.83
24.9278	497.96
24.9422	497.27
24.9567	482.79
24.9711	571.33
24.9856	534.09
25.0000	535.24
25.0144	534.56
25.0289	522.52
25.0433	478.31
25.0578	541.02
25.0722	564.02
25.0866	548.86
25.1011	539.05
25.1155	526.91
25.1300	540.98
25.1444	523.39
25.1588	515.23
25.1733	531.17
25.1877	551.62
25.2022	500.24
25.2166	532.72
25.2310	539.33
25.2455	572.36
25.2599	561.48
25.2744	544.24
25.2888	563.07
25.3032	551.40
25.3177	540.68
25.3321	541.78
25.3466	526.34
25.3610	551.24
25.3754	525.21
25.3899	493.21
25.4043	526.69
25.4188	512.79
25.4332	516.51
25.4476	507.51
25.4621	555.60
25.4765	541.11
25.4910	543.29
25.5054	547.02
25.5198	560.93
25.5343	586.54
25.5487	548.52
25.5632	555.03
25.5776	522.35
25.5920	540.23
25.6065	532.70
25.6209	523.23
25.6354	536.66
25.6498	523.94
25.6642	530.35
25.6787	508.48
25.6931	543.29
25.7076	550.50
25.7220	536.73
25.7364	549.77
25.7509	533.88
25.7653	559.69
25.7798	546.59
25.7942	516.33
25.8086	513.28
25.8231	559.47
25.8375	534.02
25.8520	544.16
25.8664	536.84
25.8808	561.87
25.8953	547.20
25.9097	510.13
25.9242	524.01
25.9386	521.36
25.9530	539.91
25.9675	517.59
25.9819	551.12
25.9964	543.87
26.0108	576.85
26.0252	550.47
26.0397	507.61
26.0541	526.64
26.0686	510.14
26.0830	523.41
26.0974	526.08
26.1119	526.33
26.1263	546.13
26.1408	546.75
26.1552	525.32
26.1696	541.07
26.1841	536.66
26.1985	509.71
26.2130	514.99
26.2274	544.50
26.2418	561.68
26.2563	547.06
26.2707	537.83
26.2852	522.02
26.2996	497.13
26.3140	521.36
26.3285	582.27
26.3429	548.08
26.3574	511.64
26.3718	519.44
26.3862	515.81
26.4007	563.52
26.4151	536.64
26.4296	558.02
