2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	552.09
22.1264	547.52
22.1409	554.67
22.1553	600.43
22.1697	573.56
22.1842	549.44
22.1986	512.96
22.2131	580.46
22.2275	597.70
22.2419	512.98
22.2564	517.23
22.2708	569.74
22.2853	569.69
22.2997	554.08
22.3141	616.83
22.3286	567.07
22.3430	601.57
22.3575	608.40
22.3719	567.06
22.3863	612.32
22.4008	644.07
22.4152	625.37
22.4297	721.53
22.4441	662.12
22.4585	680.54
22.4730	613.85
22.4874	549.40
22.5019	562.43
22.5163	555.24
22.5307	504.91
22.5452	543.48
22.5596	594.05
22.5741	542.43
22.5885	598.48
22.6029	674.66
22.6174	588.13
22.6318	523.91
22.6463	574.41
22.6607	615.08
22.6751	601.10
22.6896	588.63
22.7040	530.58
22.7185	551.24
22.7329	584.71
22.7473	581.96
22.7618	657.71
22.7762	595.61
22.7907	616.26
22.8051	578.53
22.8195	627.77
22.8340	555.10
22.8484	577.93
22.8629	579.51
22.8773	593.68
22.8917	556.44
22.9062	575.09
22.9206	517.66
22.9351	468.57
22.9495	531.93
22.9639	571.78
22.9784	633.20
22.9928	534.71
23.0073	543.68
23.0217	507.81
23.0361	489.84
23.0506	536.01
23.0650	550.94
23.0795	540.07
23.0939	581.93
23.1083	595.04
23.1228	559.78
23.1372	481.04
23.1517	497.24
23.1661	573.47
23.1806	564.62
23.1950	568.34
23.2094	596.97
23.2239	575.57
23.2383	581.20
23.2528	540.34
23.2672	557.41
23.2816	575.67
23.2961	540.38
23.3105	540.63
23.3250	466.76
23.3394	561.33
23.3538	547.20
23.3683	595.74
23.3827	525.81
23.3972	578.74
23.4116	595.81
23.4260	628.44
23.4405	620.95
23.4549	570.97
23.4694	540.60
23.4838	546.60
23.4982	583.96
23.5127	540.45
23.5271	551.95
23.5416	492.12
23.5560	551.47
23.5704	565.00
23.5849	602.21
23.5993	546.04
23.6138	526.49
23.6282	553.44
23.6426	554.93
23.6571	546.81
23.6715	534.08
23.6860	564.71
23.7004	586.13
23.7148	498.06
23.7293	518.66
23.7437	584.44
23.7582	609.80
23.7726	560.39
23.7870	503.16
23.8015	588.53
23.8159	571.08
23.8304	559.24
23.8448	524.84
23.8592	492.45
23.8737	537.85
23.8881	580.04
23.9026	540.23
23.9170	606.77
23.9314	549.58
23.9459	538.84
23.9603	512.17
23.9748	562.55
23.9892	530.70
24.0036	572.44
24.0181	525.30
24.0325	604.83
24.0470	540.69
24.0614	582.23
24.0758	527.58
24.0903	558.31
24.1047	614.73
24.1192	596.36
24.1336	584.14
24.1480	522.68
24.1625	583.61
24.1769	588.06
24.1914	552.43
24.2058	553.49
24.2202	550.14
24.2347	540.62
24.2491	518.57
24.2636	562.98
24.2780	606.80
24.2924	575.10
24.3069	550.27
24.3213	570.76
24.3358	597.81
24.3502	574.32
24.3646	586.41
24.3791	562.89
24.3935	513.47
24.4080	503.17
24.4224	559.69
24.4368	545.71
24.4513	582.90
24.4657	579.61
24.4802	529.23
24.4946	563.58
24.5090	525.23
24.5235	532.23
24.5379	568.80
24.5524	553.78
24.5668	604.41
24.5812	529.03
24.5957	584.49
24.6101	619.97
24.6246	576.17
24.6390	593.59
24.6534	535.46
24.6679	554.78
24.6823	552.52
24.6968	534.10
24.7112	590.36
24.7256	560.89
24.7401	541.67
24.7545	547.97
24.7690	479.65
24.7834	576.28
24.7978	563.39
24.8123	602.31
24.8267	586.36
24.8412	568.09
24.8556	515.87
24.8700	578.41
24.8845	563.16
24.8989	506.98
24.9134	555.75
24.9278	532.36
24.9422	522.98
24.9567	537.33
24.9711	501.30
24.9856	571.55
25.0000	574.46
25.0144	529.62
25.0289	517.81
25.0433	507.93
25.0578	517.51
25.0722	513.91
25.0866	534.75
25.1011	584.58
25.1155	575.50
25.1300	486.79
25.1444	548.84
25.1588	588.79
25.1733	551.22
25.1877	551.87
25.2022	547.56
25.2166	525.66
25.2310	528.66
25.2455	482.73
25.2599	457.67
25.2744	550.08
25.2888	549.25
25.3032	529.06
25.3177	538.61
25.3321	538.27
25.3466	550.49
25.3610	560.36
25.3754	539.77
25.3899	519.13
25.4043	523.13
25.4188	562.16
25.4332	506.04
25.4476	484.74
25.4621	532.03
25.4765	540.62
25.4910	541.15
25.5054	526.13
25.5198	540.93
25.5343	502.63
25.5487	525.88
25.5632	551.74
25.5776	515.73
25.5920	519.90
25.6065	557.71
25.6209	563.28
25.6354	536.78
25.6498	513.68
25.6642	546.73
25.6787	565.46
25.6931	490.87
25.7076	531.26
25.7220	542.22
25.7364	535.67
25.7509	541.95
25.7653	519.33
25.7798	563.60
25.7942	524.71
25.8086	499.79
25.8231	517.11
25.8375	524.84
25.8520	527.11
25.8664	520.92
25.8808	520.73
25.8953	539.32
25.9097	574.09
25.9242	517.99
25.9386	509.74
25.9530	528.03
25.9675	480.01
25.9819	495.55
25.9964	516.15
26.0108	565.90
26.0252	574.96
26.0397	568.34
26.0541	567.48
26.0686	537.46
26.0830	539.39
26.0974	513.69
26.1119	510.38
26.1263	537.57
26.1408	543.50
26.1552	547.98
26.1696	574.24
26.1841	580.44
26.1985	542.91
26.2130	533.29
26.2274	541.98
26.2418	538.91
26.2563	552.65
26.2707	591.49
26.2852	541.02
26.2996	517.01
26.3140	562.59
26.3285	563.60
26.3429	565.33
26.3574	520.39
26.3718	507.54
26.3862	526.69
26.4007	516.39
26.4151	534.73
26.4296	559.52
