2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	545.67
22.1264	519.45
22.1409	523.80
22.1553	509.40
22.1697	588.92
22.1842	581.96
22.1986	605.03
22.2131	555.15
22.2275	611.51
22.2419	561.67
22.2564	548.27
22.2708	601.61
22.2853	644.00
22.2997	514.51
22.3141	523.00
22.3286	557.04
22.3430	547.94
22.3575	610.74
22.3719	598.10
22.3863	585.80
22.4008	556.70
22.4152	572.41
22.4297	580.84
22.4441	593.11
22.4585	614.59
22.4730	586.97
22.4874	582.43
22.5019	538.62
22.5163	582.37
22.5307	562.19
22.5452	540.28
22.5596	610.82
22.5741	484.70
22.5885	579.96
22.6029	592.94
22.6174	547.85
22.6318	576.24
22.6463	632.05
22.6607	586.07
22.6751	567.10
22.6896	632.07
22.7040	668.96
22.7185	589.36
22.7329	580.84
22.7473	564.52
22.7618	505.74
22.7762	495.21
22.7907	575.38
22.8051	602.25
22.8195	576.45
22.8340	551.90
22.8484	524.87
22.8629	571.02
22.8773	610.81
22.8917	547.90
22.9062	634.03
22.9206	556.44
22.9351	537.58
22.9495	606.64
22.9639	617.00
22.9784	559.45
22.9928	533.31
23.0073	575.78
23.0217	630.80
23.0361	512.02
23.0506	513.97
23.0650	559.92
23.0795	499.48
23.0939	481.95
23.1083	526.75
23.1228	506.05
23.1372	589.82
23.1517	511.45
23.1661	531.53
23.1806	559.96
23.1950	533.70
23.2094	551.19
23.2239	550.48
23.2383	553.78
23.2528	580.40
23.2672	558.95
23.2816	546.63
23.2961	565.10
23.3105	560.29
23.3250	661.26
23.3394	531.10
23.3538	566.89
23.3683	529.88
23.3827	545.92
23.3972	547.83
23.4116	525.61
23.4260	524.37
23.4405	562.94
23.4549	490.86
23.4694	498.99
23.4838	542.43
23.4982	566.41
23.5127	570.84
23.5271	514.39
23.5416	534.16
23.5560	494.08
23.5704	575.97
23.5849	624.01
23.5993	608.90
23.6138	565.33
23.6282	557.34
23.6426	565.96
23.6571	563.30
23.6715	496.44
23.6860	527.51
23.7004	597.80
23.7148	587.97
23.7293	644.60
23.7437	545.73
23.7582	601.40
23.7726	597.81
23.7870	619.24
23.8015	521.75
23.8159	623.38
23.8304	574.95
23.8448	595.99
23.8592	562.47
23.8737	588.09
23.8881	555.41
23.9026	597.84
23.9170	571.13
23.9314	579.30
23.9459	497.01
23.9603	520.61
23.9748	569.07
23.9892	549.59
24.0036	539.37
24.0181	578.39
24.0325	620.70
24.0470	617.65
24.0614	591.96
24.0758	534.28
24.0903	602.54
24.1047	535.09
24.1192	567.64
24.1336	548.84
24.1480	582.60
24.1625	634.63
24.1769	581.06
24.1914	571.58
24.2058	565.94
24.2202	561.24
24.2347	596.09
24.2491	625.47
24.2636	546.44
24.2780	625.94
24.2924	561.55
24.3069	502.96
24.3213	535.07
24.3358	545.54
24.3502	568.70
24.3646	549.61
24.3791	519.12
24.3935	533.28
24.4080	600.98
24.4224	588.08
24.4368	542.65
24.4513	504.33
24.4657	541.68
24.4802	513.55
24.4946	541.35
24.5090	566.01
24.5235	565.91
24.5379	578.27
24.5524	554.68
24.5668	556.72
24.5812	592.49
24.5957	645.11
24.6101	599.08
24.6246	540.43
24.6390	594.64
24.6534	575.28
24.6679	568.34
24.6823	523.01
24.6968	529.60
24.7112	540.87
24.7256	542.95
24.7401	509.53
24.7545	576.34
24.7690	548.80
24.7834	567.31
24.7978	563.68
24.8123	558.25
24.8267	568.82
24.8412	574.74
24.8556	506.28
24.8700	535.99
24.8845	549.95
24.8989	566.71
24.9134	593.18
24.9278	563.50
24.9422	544.20
24.9567	527.73
24.9711	521.78
24.9856	509.66
25.0000	586.24
25.0144	542.72
25.0289	545.69
25.0433	522.40
25.0578	580.86
25.0722	514.39
25.0866	565.08
25.1011	518.42
25.1155	525.67
25.1300	542.26
25.1444	534.86
25.1588	535.54
25.1733	540.07
25.1877	547.03
25.2022	509.40
25.2166	521.27
25.2310	544.67
25.2455	559.04
25.2599	546.90
25.2744	510.91
25.2888	561.79
25.3032	551.26
25.3177	553.02
25.3321	550.40
25.3466	533.16
25.3610	549.92
25.3754	577.90
25.3899	545.80
25.4043	511.26
25.4188	560.95
25.4332	524.50
25.4476	500.86
25.4621	562.95
25.4765	531.58
25.4910	599.57
25.5054	546.99
25.5198	515.40
25.5343	564.76
25.5487	551.69
25.5632	586.96
25.5776	578.37
25.5920	548.92
25.6065	577.74
25.6209	511.74
25.6354	503.74
25.6498	542.58
25.6642	523.11
25.6787	532.48
25.6931	543.68
25.7076	515.35
25.7220	533.04
25.7364	551.70
25.7509	534.40
25.7653	535.62
25.7798	516.21
25.7942	529.95
25.8086	527.53
25.8231	562.14
25.8375	561.06
25.8520	545.82
25.8664	573.21
25.8808	509.75
25.8953	566.18
25.9097	579.85
25.9242	547.83
25.9386	534.16
25.9530	531.38
25.9675	501.11
25.9819	503.69
25.9964	579.10
26.0108	531.94
26.0252	554.58
26.0397	579.61
26.0541	548.04
26.0686	558.78
26.0830	521.01
26.0974	506.53
26.1119	543.66
26.1263	552.16
26.1408	527.47
26.1552	527.96
26.1696	543.44
26.1841	557.36
26.1985	557.41
26.2130	532.07
26.2274	512.94
26.2418	527.78
26.2563	511.10
26.2707	504.41
26.2852	524.50
26.2996	504.67
26.3140	512.81
26.3285	543.91
26.3429	547.44
26.3574	548.61
26.3718	567.42
26.3862	551.17
26.4007	513.82
26.4151	531.73
26.4296	558.98
