2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	532.47
22.1264	562.41
22.1409	552.21
22.1553	496.47
22.1697	543.58
22.1842	590.86
22.1986	527.93
22.2131	566.65
22.2275	615.34
22.2419	561.30
22.2564	580.45
22.2708	571.27
22.2853	620.01
22.2997	672.80
22.3141	580.38
22.3286	514.17
22.3430	564.39
22.3575	605.78
22.3719	616.09
22.3863	575.84
22.4008	572.45
22.4152	633.36
22.4297	613.05
22.4441	636.82
22.4585	618.81
22.4730	591.56
22.4874	625.69
22.5019	621.54
22.5163	602.57
22.5307	628.28
22.5452	539.09
22.5596	660.36
22.5741	620.23
22.5885	655.92
22.6029	631.97
22.6174	528.17
22.6318	588.03
22.6463	648.75
22.6607	582.35
22.6751	570.08
22.6896	541.31
22.7040	563.95
22.7185	489.04
22.7329	538.82
22.7473	620.73
22.7618	583.63
22.7762	583.95
22.7907	568.35
22.8051	476.48
22.8195	572.49
22.8340	600.74
22.8484	585.51
22.8629	646.78
22.8773	577.91
22.8917	556.42
22.9062	553.52
22.9206	496.05
22.9351	478.68
22.9495	524.70
22.9639	559.10
22.9784	602.33
22.9928	588.61
23.0073	534.12
23.0217	601.55
23.0361	543.37
23.0506	571.48
23.0650	588.47
23.0795	482.90
23.0939	590.98
23.1083	553.21
23.1228	584.73
23.1372	564.35
23.1517	533.03
23.1661	544.53
23.1806	592.37
23.1950	549.43
23.2094	541.42
23.2239	545.29
23.2383	572.02
23.2528	556.56
23.2672	507.76
23.2816	645.73
23.2961	527.53
23.3105	534.55
23.3250	510.08
23.3394	564.88
23.3538	543.16
23.3683	554.70
23.3827	478.77
23.3972	493.68
23.4116	542.42
23.4260	582.73
23.4405	547.76
23.4549	526.69
23.4694	537.63
23.4838	603.68
23.4982	584.93
23.5127	566.22
23.5271	555.12
23.5416	567.83
23.5560	588.37
23.5704	621.27
23.5849	511.09
23.5993	598.99
23.6138	560.00
23.6282	525.69
23.6426	566.73
23.6571	598.45
23.6715	560.31
23.6860	551.35
23.7004	572.20
23.7148	601.80
23.7293	525.38
23.7437	551.72
23.7582	502.78
23.7726	518.25
23.7870	549.77
23.8015	568.00
23.8159	596.11
23.8304	513.22
23.8448	506.16
23.8592	506.25
23.8737	549.61
23.8881	536.92
23.9026	569.15
23.9170	529.21
23.9314	563.78
23.9459	496.99
23.9603	507.89
23.9748	507.68
23.9892	627.89
24.0036	533.48
24.0181	600.85
24.0325	528.21
24.0470	509.36
24.0614	588.14
24.0758	580.29
24.0903	538.18
24.1047	558.55
24.1192	566.26
24.1336	553.22
24.1480	497.24
24.1625	552.81
24.1769	581.20
24.1914	599.56
24.2058	557.53
24.2202	544.27
24.2347	595.09
24.2491	559.19
24.2636	578.80
24.2780	599.12
24.2924	516.50
24.3069	514.33
24.3213	530.82
24.3358	588.69
24.3502	578.54
24.3646	535.61
24.3791	592.61
24.3935	571.69
24.4080	627.90
24.4224	647.53
24.4368	551.42
24.4513	529.58
24.4657	537.09
24.4802	586.20
24.4946	549.80
24.5090	580.38
24.5235	508.27
24.5379	555.68
24.5524	552.61
24.5668	560.18
24.5812	564.54
24.5957	588.22
24.6101	556.26
24.6246	566.57
24.6390	538.45
24.6534	525.66
24.6679	527.40
24.6823	558.60
24.6968	535.96
24.7112	559.33
24.7256	512.76
24.7401	527.90
24.7545	522.02
24.7690	504.62
24.7834	517.55
24.7978	502.78
24.8123	543.00
24.8267	590.94
24.8412	462.73
24.8556	575.22
24.8700	595.47
24.8845	510.88
24.8989	545.49
24.9134	504.68
24.9278	503.79
24.9422	560.34
24.9567	554.65
24.9711	546.85
24.9856	508.99
25.0000	550.68
25.0144	573.51
25.0289	563.76
25.0433	621.47
25.0578	513.76
25.0722	537.42
25.0866	548.48
25.1011	549.51
25.1155	554.93
25.1300	565.06
25.1444	533.41
25.1588	533.32
25.1733	570.33
25.1877	521.70
25.2022	543.87
25.2166	541.26
25.2310	610.51
25.2455	553.96
25.2599	529.53
25.2744	531.71
25.2888	504.16
25.3032	548.40
25.3177	528.11
25.3321	537.30
25.3466	576.04
25.3610	539.07
25.3754	534.13
25.3899	546.13
25.4043	576.60
25.4188	546.47
25.4332	552.03
25.4476	535.10
25.4621	559.58
25.4765	573.15
25.4910	569.99
25.5054	551.27
25.5198	596.37
25.5343	524.95
25.5487	512.26
25.5632	523.90
25.5776	543.60
25.5920	551.64
25.6065	532.62
25.6209	536.12
25.6354	557.52
25.6498	528.78
25.6642	506.91
25.6787	521.22
25.6931	547.01
25.7076	546.55
25.7220	507.97
25.7364	544.39
25.7509	559.89
25.7653	520.76
25.7798	486.23
25.7942	540.71
25.8086	532.96
25.8231	580.30
25.8375	527.65
25.8520	508.29
25.8664	542.41
25.8808	572.63
25.8953	553.12
25.9097	542.50
25.9242	548.39
25.9386	565.94
25.9530	576.62
25.9675	539.49
25.9819	539.38
25.9964	548.35
26.0108	575.41
26.0252	567.17
26.0397	577.04
26.0541	554.18
26.0686	502.16
26.0830	541.07
26.0974	573.32
26.1119	544.51
26.1263	522.56
26.1408	505.32
26.1552	515.29
26.1696	498.96
26.1841	502.48
26.1985	547.45
26.2130	544.87
26.2274	566.77
26.2418	532.91
26.2563	523.83
26.2707	513.70
26.2852	555.15
26.2996	551.03
26.3140	545.48
26.3285	570.71
26.3429	541.81
26.3574	514.18
26.3718	529.01
26.3862	557.38
26.4007	532.54
26.4151	546.36
26.4296	532.51
