2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	587.78
22.1264	587.28
22.1409	578.38
22.1553	505.90
22.1697	649.42
22.1842	654.54
22.1986	520.67
22.2131	513.35
22.2275	637.97
22.2419	627.24
22.2564	636.42
22.2708	618.42
22.2853	602.26
22.2997	536.37
22.3141	557.50
22.3286	585.40
22.3430	565.59
22.3575	612.96
22.3719	516.44
22.3863	526.01
22.4008	548.31
22.4152	652.56
22.4297	698.16
22.4441	646.79
22.4585	579.69
22.4730	616.85
22.4874	644.58
22.5019	554.71
22.5163	600.44
22.5307	555.27
22.5452	523.18
22.5596	603.33
22.5741	642.26
22.5885	613.52
22.6029	566.60
22.6174	552.04
22.6318	682.93
22.6463	643.30
22.6607	743.56
22.6751	658.10
22.6896	614.63
22.7040	584.52
22.7185	639.63
22.7329	616.44
22.7473	585.11
22.7618	567.52
22.7762	524.65
22.7907	523.62
22.8051	540.21
22.8195	510.80
22.8340	575.09
22.8484	579.46
22.8629	598.15
22.8773	611.01
22.8917	605.31
22.9062	593.78
22.9206	487.41
22.9351	481.54
22.9495	526.24
22.9639	550.20
22.9784	658.33
22.9928	651.99
23.0073	542.28
23.0217	541.16
23.0361	604.79
23.0506	549.44
23.0650	604.35
23.0795	497.15
23.0939	582.54
23.1083	566.70
23.1228	562.74
23.1372	575.62
23.1517	529.42
23.1661	565.18
23.1806	569.06
23.1950	527.02
23.2094	619.47
23.2239	589.39
23.2383	561.89
23.2528	636.87
23.2672	588.45
23.2816	640.30
23.2961	532.92
23.3105	554.39
23.3250	524.32
23.3394	531.83
23.3538	521.44
23.3683	546.34
23.3827	516.38
23.3972	508.28
23.4116	540.69
23.4260	554.54
23.4405	573.56
23.4549	591.97
23.4694	644.00
23.4838	561.87
23.4982	537.51
23.5127	564.62
23.5271	629.54
23.5416	562.34
23.5560	640.76
23.5704	571.77
23.5849	573.29
23.5993	547.05
23.6138	644.29
23.6282	531.97
23.6426	504.03
23.6571	542.03
23.6715	532.70
23.6860	622.02
23.7004	542.28
23.7148	582.01
23.7293	566.27
23.7437	600.27
23.7582	550.25
23.7726	498.77
23.7870	473.89
23.8015	568.00
23.8159	622.33
23.8304	536.90
23.8448	479.08
23.8592	581.90
23.8737	597.75
23.8881	488.27
23.9026	549.97
23.9170	453.81
23.9314	510.42
23.9459	535.34
23.9603	481.16
23.9748	578.95
23.9892	545.91
24.0036	551.17
24.0181	609.24
24.0325	643.95
24.0470	561.56
24.0614	550.89
24.0758	570.11
24.0903	595.84
24.1047	541.34
24.1192	522.70
24.1336	567.41
24.1480	532.13
24.1625	615.32
24.1769	586.80
24.1914	624.51
24.2058	540.72
24.2202	590.83
24.2347	529.73
24.2491	603.94
24.2636	565.81
24.2780	587.91
24.2924	634.56
24.3069	586.49
24.3213	542.69
24.3358	543.99
24.3502	544.50
24.3646	507.03
24.3791	520.57
24.3935	575.58
24.4080	554.96
24.4224	564.51
24.4368	543.49
24.4513	546.49
24.4657	565.67
24.4802	534.43
24.4946	546.17
24.5090	523.95
24.5235	510.00
24.5379	539.52
24.5524	625.23
24.5668	529.75
24.5812	512.84
24.5957	566.73
24.6101	575.03
24.6246	543.02
24.6390	528.03
24.6534	553.68
24.6679	535.85
24.6823	513.07
24.6968	547.19
24.7112	572.11
24.7256	495.51
24.7401	549.77
24.7545	558.75
24.7690	559.52
24.7834	579.90
24.7978	533.01
24.8123	556.56
24.8267	517.66
24.8412	542.86
24.8556	559.57
24.8700	555.40
24.8845	575.31
24.8989	546.44
24.9134	528.72
24.9278	513.76
24.9422	562.68
24.9567	505.85
24.9711	553.33
24.9856	565.95
25.0000	558.56
25.0144	536.80
25.0289	547.02
25.0433	570.46
25.0578	586.87
25.0722	545.07
25.0866	580.19
25.1011	519.39
25.1155	533.09
25.1300	550.98
25.1444	509.67
25.1588	528.21
25.1733	556.14
25.1877	535.24
25.2022	573.65
25.2166	590.25
25.2310	576.02
25.2455	531.56
25.2599	533.15
25.2744	556.59
25.2888	554.09
25.3032	530.39
25.3177	554.38
25.3321	565.38
25.3466	552.79
25.3610	551.07
25.3754	538.57
25.3899	521.13
25.4043	520.52
25.4188	507.04
25.4332	552.94
25.4476	530.03
25.4621	553.08
25.4765	547.22
25.4910	521.61
25.5054	486.57
25.5198	531.00
25.5343	510.48
25.5487	559.87
25.5632	554.30
25.5776	571.29
25.5920	565.17
25.6065	537.37
25.6209	524.43
25.6354	512.64
25.6498	528.08
25.6642	528.09
25.6787	512.25
25.6931	506.86
25.7076	558.23
25.7220	494.25
25.7364	538.73
25.7509	540.65
25.7653	536.92
25.7798	516.53
25.7942	503.24
25.8086	576.24
25.8231	582.80
25.8375	549.32
25.8520	542.63
25.8664	547.62
25.8808	541.98
25.8953	509.04
25.9097	518.58
25.9242	539.72
25.9386	527.16
25.9530	530.03
25.9675	554.81
25.9819	501.55
25.9964	528.05
26.0108	574.69
26.0252	566.16
26.0397	542.82
26.0541	535.70
26.0686	557.83
26.0830	523.70
26.0974	535.00
26.1119	557.00
26.1263	562.32
26.1408	529.88
26.1552	501.13
26.1696	518.94
26.1841	514.63
26.1985	505.22
26.2130	545.45
26.2274	546.23
26.2418	541.48
26.2563	504.16
26.2707	539.92
26.2852	531.18
26.2996	496.73
26.3140	544.81
26.3285	545.67
26.3429	535.79
26.3574	501.24
26.3718	517.14
26.3862	489.86
26.4007	474.77
26.4151	511.88
26.4296	521.25
