2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	664.91
22.1264	610.09
22.1409	540.70
22.1553	510.93
22.1697	603.85
22.1842	614.56
22.1986	622.66
22.2131	557.46
22.2275	543.66
22.2419	562.83
22.2564	573.91
22.2708	517.19
22.2853	526.46
22.2997	571.96
22.3141	523.39
22.3286	555.84
22.3430	491.57
22.3575	557.10
22.3719	569.69
22.3863	532.55
22.4008	554.77
22.4152	572.44
22.4297	645.64
22.4441	619.18
22.4585	544.03
22.4730	595.37
22.4874	665.58
22.5019	638.43
22.5163	587.31
22.5307	621.10
22.5452	605.87
22.5596	572.72
22.5741	592.02
22.5885	572.06
22.6029	531.79
22.6174	482.13
22.6318	581.78
22.6463	562.64
22.6607	571.29
22.6751	526.84
22.6896	567.84
22.7040	583.02
22.7185	614.49
22.7329	567.17
22.7473	594.20
22.7618	504.77
22.7762	544.17
22.7907	629.94
22.8051	626.22
22.8195	543.52
22.8340	557.93
22.8484	594.03
22.8629	615.01
22.8773	517.62
22.8917	544.94
22.9062	546.33
22.9206	458.64
22.9351	464.32
22.9495	505.97
22.9639	554.77
22.9784	615.05
22.9928	640.37
23.0073	541.02
23.0217	498.60
23.0361	537.43
23.0506	552.51
23.0650	527.24
23.0795	564.71
23.0939	570.19
23.1083	532.76
23.1228	545.54
23.1372	687.99
23.1517	512.89
23.1661	546.95
23.1806	607.41
23.1950	515.58
23.2094	487.54
23.2239	548.26
23.2383	601.16
23.2528	529.94
23.2672	538.39
23.2816	549.52
23.2961	489.33
23.3105	586.81
23.3250	580.00
23.3394	569.07
23.3538	565.49
23.3683	535.37
23.3827	563.54
23.3972	501.28
23.4116	555.51
23.4260	541.96
23.4405	514.74
23.4549	562.70
23.4694	509.37
23.4838	533.44
23.4982	580.36
23.5127	581.75
23.5271	626.70
23.5416	547.11
23.5560	575.11
23.5704	586.40
23.5849	532.73
23.5993	536.42
23.6138	562.81
23.6282	595.61
23.6426	550.56
23.6571	580.39
23.6715	541.45
23.6860	490.24
23.7004	552.61
23.7148	488.78
23.7293	488.74
23.7437	540.15
23.7582	587.59
23.7726	586.20
23.7870	594.10
23.8015	551.41
23.8159	516.36
23.8304	617.58
23.8448	497.73
23.8592	597.45
23.8737	528.30
23.8881	517.71
23.9026	588.85
23.9170	607.20
23.9314	533.56
23.9459	520.44
23.9603	451.37
23.9748	547.83
23.9892	536.31
24.0036	508.82
24.0181	518.24
24.0325	543.85
24.0470	548.09
24.0614	581.27
24.0758	558.65
24.0903	504.74
24.1047	524.91
24.1192	586.61
24.1336	568.03
24.1480	546.01
24.1625	588.04
24.1769	553.92
24.1914	612.70
24.2058	597.73
24.2202	614.62
24.2347	648.33
24.2491	523.82
24.2636	549.16
24.2780	615.74
24.2924	594.53
24.3069	584.53
24.3213	596.49
24.3358	599.52
24.3502	562.62
24.3646	557.30
24.3791	520.24
24.3935	543.39
24.4080	574.89
24.4224	516.82
24.4368	519.69
24.4513	478.02
24.4657	538.36
24.4802	508.31
24.4946	540.70
24.5090	568.28
24.5235	466.86
24.5379	578.62
24.5524	559.92
24.5668	541.43
24.5812	562.46
24.5957	532.27
24.6101	556.89
24.6246	548.84
24.6390	562.43
24.6534	551.28
24.6679	546.28
24.6823	475.80
24.6968	548.95
24.7112	536.38
24.7256	474.67
24.7401	497.42
24.7545	518.20
24.7690	557.46
24.7834	552.66
24.7978	565.42
24.8123	563.41
24.8267	566.13
24.8412	500.43
24.8556	572.71
24.8700	562.58
24.8845	577.21
24.8989	577.39
24.9134	577.34
24.9278	544.63
24.9422	540.80
24.9567	543.01
24.9711	478.89
24.9856	500.98
25.0000	556.43
25.0144	591.86
25.0289	504.35
25.0433	514.50
25.0578	475.14
25.0722	557.81
25.0866	527.34
25.1011	511.25
25.1155	555.11
25.1300	584.67
25.1444	561.51
25.1588	522.57
25.1733	542.75
25.1877	544.53
25.2022	517.57
25.2166	532.18
25.2310	574.17
25.2455	510.30
25.2599	534.64
25.2744	589.29
25.2888	511.39
25.3032	459.45
25.3177	494.04
25.3321	532.51
25.3466	523.91
25.3610	528.96
25.3754	556.12
25.3899	544.65
25.4043	516.96
25.4188	540.08
25.4332	536.35
25.4476	499.46
25.4621	468.60
25.4765	536.73
25.4910	513.33
25.5054	519.51
25.5198	541.80
25.5343	531.06
25.5487	502.94
25.5632	513.47
25.5776	511.60
25.5920	568.42
25.6065	574.08
25.6209	529.77
25.6354	523.67
25.6498	531.26
25.6642	552.28
25.6787	501.82
25.6931	523.01
25.7076	568.76
25.7220	527.18
25.7364	530.85
25.7509	516.42
25.7653	509.97
25.7798	523.58
25.7942	500.34
25.8086	506.10
25.8231	510.32
25.8375	522.66
25.8520	518.61
25.8664	550.32
25.8808	573.79
25.8953	546.80
25.9097	539.58
25.9242	550.86
25.9386	551.73
25.9530	496.79
25.9675	531.06
25.9819	531.85
25.9964	540.35
26.0108	559.89
26.0252	558.29
26.0397	537.65
26.0541	527.47
26.0686	481.26
26.0830	510.11
26.0974	541.56
26.1119	557.10
26.1263	520.65
26.1408	523.36
26.1552	532.37
26.1696	525.47
26.1841	506.73
26.1985	497.21
26.2130	523.65
26.2274	544.91
26.2418	527.25
26.2563	524.19
26.2707	524.08
26.2852	552.98
26.2996	522.03
26.3140	528.16
26.3285	520.40
26.3429	505.62
26.3574	517.60
26.3718	540.23
26.3862	506.48
26.4007	526.05
26.4151	538.07
26.4296	527.39
