2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	596.40
22.1264	632.75
22.1409	566.29
22.1553	562.42
22.1697	578.15
22.1842	568.23
22.1986	537.50
22.2131	583.15
22.2275	547.10
22.2419	522.19
22.2564	556.34
22.2708	629.18
22.2853	633.29
22.2997	531.36
22.3141	516.84
22.3286	561.72
22.3430	602.31
22.3575	605.78
22.3719	596.11
22.3863	519.52
22.4008	528.30
22.4152	548.32
22.4297	674.38
22.4441	621.48
22.4585	624.56
22.4730	575.88
22.4874	575.41
22.5019	618.92
22.5163	554.23
22.5307	622.05
22.5452	535.18
22.5596	580.99
22.5741	635.53
22.5885	583.31
22.6029	620.18
22.6174	576.90
22.6318	592.06
22.6463	588.65
22.6607	628.36
22.6751	617.59
22.6896	564.61
22.7040	543.80
22.7185	591.71
22.7329	630.31
22.7473	553.39
22.7618	540.59
22.7762	547.97
22.7907	579.65
22.8051	606.66
22.8195	596.63
22.8340	599.65
22.8484	625.47
22.8629	636.90
22.8773	628.26
22.8917	579.28
22.9062	461.51
22.9206	454.25
22.9351	550.47
22.9495	611.25
22.9639	560.52
22.9784	596.78
22.9928	580.72
23.0073	610.71
23.0217	638.68
23.0361	595.50
23.0506	559.65
23.0650	541.50
23.0795	593.20
23.0939	603.90
23.1083	601.71
23.1228	552.90
23.1372	528.46
23.1517	564.59
23.1661	587.08
23.1806	597.23
23.1950	533.51
23.2094	555.54
23.2239	591.22
23.2383	608.17
23.2528	615.10
23.2672	494.61
23.2816	588.49
23.2961	562.33
23.3105	518.18
23.3250	594.27
23.3394	585.65
23.3538	577.17
23.3683	517.13
23.3827	565.72
23.3972	512.28
23.4116	500.46
23.4260	540.36
23.4405	507.96
23.4549	621.31
23.4694	582.51
23.4838	516.58
23.4982	526.64
23.5127	563.35
23.5271	530.72
23.5416	511.79
23.5560	530.39
23.5704	507.16
23.5849	596.70
23.5993	599.06
23.6138	557.16
23.6282	501.00
23.6426	567.40
23.6571	492.30
23.6715	516.71
23.6860	478.56
23.7004	563.11
23.7148	551.18
23.7293	566.70
23.7437	575.09
23.7582	522.89
23.7726	600.53
23.7870	597.59
23.8015	572.16
23.8159	532.35
23.8304	517.44
23.8448	574.62
23.8592	530.10
23.8737	610.13
23.8881	630.11
23.9026	683.95
23.9170	458.63
23.9314	510.71
23.9459	532.42
23.9603	548.11
23.9748	525.74
23.9892	567.77
24.0036	549.84
24.0181	561.73
24.0325	609.81
24.0470	604.17
24.0614	597.49
24.0758	578.92
24.0903	545.58
24.1047	562.09
24.1192	557.91
24.1336	570.42
24.1480	583.04
24.1625	620.87
24.1769	500.22
24.1914	535.50
24.2058	570.04
24.2202	568.81
24.2347	576.51
24.2491	590.36
24.2636	601.58
24.2780	607.71
24.2924	587.68
24.3069	548.09
24.3213	586.79
24.3358	572.83
24.3502	576.66
24.3646	575.95
24.3791	587.36
24.3935	610.38
24.4080	553.90
24.4224	597.66
24.4368	578.62
24.4513	546.75
24.4657	580.39
24.4802	579.14
24.4946	586.31
24.5090	571.29
24.5235	529.39
24.5379	531.64
24.5524	568.35
24.5668	623.54
24.5812	551.33
24.5957	547.95
24.6101	567.22
24.6246	615.21
24.6390	588.04
24.6534	569.81
24.6679	535.75
24.6823	534.04
24.6968	526.61
24.7112	575.06
24.7256	478.35
24.7401	561.24
24.7545	567.09
24.7690	557.33
24.7834	552.17
24.7978	536.94
24.8123	534.17
24.8267	628.87
24.8412	542.90
24.8556	547.65
24.8700	577.55
24.8845	579.18
24.8989	575.32
24.9134	554.51
24.9278	519.12
24.9422	546.37
24.9567	562.37
24.9711	521.97
24.9856	590.21
25.0000	556.15
25.0144	548.29
25.0289	492.65
25.0433	550.13
25.0578	551.25
25.0722	533.38
25.0866	581.48
25.1011	524.10
25.1155	601.42
25.1300	573.37
25.1444	526.91
25.1588	539.21
25.1733	593.11
25.1877	535.48
25.2022	559.13
25.2166	558.02
25.2310	559.46
25.2455	570.67
25.2599	564.22
25.2744	528.72
25.2888	561.65
25.3032	505.50
25.3177	554.38
25.3321	534.60
25.3466	551.54
25.3610	599.41
25.3754	527.29
25.3899	543.21
25.4043	522.64
25.4188	526.82
25.4332	531.74
25.4476	495.69
25.4621	561.32
25.4765	523.28
25.4910	530.47
25.5054	518.88
25.5198	515.07
25.5343	524.27
25.5487	532.36
25.5632	559.39
25.5776	516.22
25.5920	569.32
25.6065	565.38
25.6209	519.49
25.6354	503.33
25.6498	559.54
25.6642	582.98
25.6787	572.14
25.6931	517.09
25.7076	563.61
25.7220	550.40
25.7364	519.06
25.7509	515.23
25.7653	505.63
25.7798	526.73
25.7942	578.26
25.8086	553.55
25.8231	566.38
25.8375	529.98
25.8520	564.90
25.8664	545.46
25.8808	537.12
25.8953	554.02
25.9097	523.48
25.9242	552.20
25.9386	551.43
25.9530	503.73
25.9675	533.51
25.9819	503.64
25.9964	501.60
26.0108	568.02
26.0252	549.97
26.0397	565.11
26.0541	537.85
26.0686	577.08
26.0830	554.14
26.0974	522.83
26.1119	554.12
26.1263	518.00
26.1408	499.68
26.1552	525.68
26.1696	525.60
26.1841	538.39
26.1985	534.65
26.2130	522.92
26.2274	524.35
26.2418	542.01
26.2563	501.60
26.2707	519.90
26.2852	546.93
26.2996	502.07
26.3140	519.77
26.3285	564.31
26.3429	555.73
26.3574	515.41
26.3718	493.25
26.3862	539.89
26.4007	557.99
26.4151	543.40
26.4296	538.96
