2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	556.14
22.1264	612.30
22.1409	562.65
22.1553	492.87
22.1697	598.53
22.1842	535.25
22.1986	482.70
22.2131	501.09
22.2275	585.82
22.2419	547.48
22.2564	533.30
22.2708	556.74
22.2853	632.60
22.2997	647.98
22.3141	650.13
22.3286	560.58
22.3430	612.27
22.3575	582.32
22.3719	537.17
22.3863	562.80
22.4008	552.13
22.4152	595.39
22.4297	531.38
22.4441	526.02
22.4585	577.78
22.4730	595.37
22.4874	633.45
22.5019	572.68
22.5163	626.24
22.5307	542.81
22.5452	551.90
22.5596	515.69
22.5741	604.93
22.5885	555.82
22.6029	652.86
22.6174	585.38
22.6318	573.95
22.6463	554.30
22.6607	669.06
22.6751	597.59
22.6896	568.08
22.7040	582.34
22.7185	567.21
22.7329	526.71
22.7473	544.11
22.7618	481.94
22.7762	513.31
22.7907	542.63
22.8051	608.00
22.8195	560.23
22.8340	484.54
22.8484	512.13
22.8629	563.42
22.8773	534.99
22.8917	596.63
22.9062	573.65
22.9206	557.88
22.9351	529.05
22.9495	550.61
22.9639	545.16
22.9784	494.48
22.9928	527.31
23.0073	587.71
23.0217	622.66
23.0361	608.21
23.0506	614.93
23.0650	612.62
23.0795	519.29
23.0939	576.23
23.1083	515.25
23.1228	576.00
23.1372	542.91
23.1517	550.01
23.1661	577.47
23.1806	543.29
23.1950	504.41
23.2094	517.85
23.2239	511.36
23.2383	550.21
23.2528	580.09
23.2672	591.65
23.2816	582.35
23.2961	471.81
23.3105	594.50
23.3250	563.91
23.3394	559.57
23.3538	514.61
23.3683	520.12
23.3827	493.60
23.3972	582.58
23.4116	584.24
23.4260	581.97
23.4405	617.45
23.4549	568.38
23.4694	610.25
23.4838	570.34
23.4982	600.95
23.5127	563.61
23.5271	527.04
23.5416	499.28
23.5560	564.27
23.5704	587.41
23.5849	579.08
23.5993	526.41
23.6138	609.04
23.6282	556.77
23.6426	576.21
23.6571	610.17
23.6715	545.83
23.6860	573.27
23.7004	572.19
23.7148	537.11
23.7293	510.24
23.7437	563.56
23.7582	541.40
23.7726	457.73
23.7870	546.37
23.8015	546.16
23.8159	515.38
23.8304	611.86
23.8448	562.92
23.8592	601.20
23.8737	603.52
23.8881	575.55
23.9026	583.78
23.9170	546.49
23.9314	595.80
23.9459	547.07
23.9603	497.03
23.9748	510.56
23.9892	507.45
24.0036	458.14
24.0181	577.79
24.0325	568.29
24.0470	559.27
24.0614	634.37
24.0758	583.38
24.0903	610.35
24.1047	536.63
24.1192	595.03
24.1336	568.24
24.1480	554.22
24.1625	566.16
24.1769	545.74
24.1914	545.88
24.2058	549.17
24.2202	557.38
24.2347	630.47
24.2491	583.71
24.2636	575.45
24.2780	634.64
24.2924	642.97
24.3069	572.53
24.3213	551.82
24.3358	555.01
24.3502	557.47
24.3646	536.41
24.3791	503.09
24.3935	539.36
24.4080	525.69
24.4224	537.77
24.4368	522.40
24.4513	540.85
24.4657	569.40
24.4802	562.14
24.4946	572.10
24.5090	583.19
24.5235	495.68
24.5379	545.14
24.5524	547.68
24.5668	586.82
24.5812	599.54
24.5957	576.08
24.6101	560.32
24.6246	530.02
24.6390	544.55
24.6534	553.51
24.6679	563.26
24.6823	563.08
24.6968	641.67
24.7112	538.19
24.7256	580.20
24.7401	560.96
24.7545	531.79
24.7690	471.47
24.7834	521.83
24.7978	506.05
24.8123	579.42
24.8267	482.99
24.8412	540.42
24.8556	612.94
24.8700	560.54
24.8845	504.94
24.8989	479.45
24.9134	526.14
24.9278	505.53
24.9422	531.50
24.9567	548.47
24.9711	557.91
24.9856	480.56
25.0000	572.12
25.0144	531.75
25.0289	589.95
25.0433	577.11
25.0578	537.67
25.0722	538.07
25.0866	582.62
25.1011	579.37
25.1155	586.96
25.1300	559.53
25.1444	530.60
25.1588	514.77
25.1733	516.78
25.1877	536.62
25.2022	541.77
25.2166	516.51
25.2310	515.67
25.2455	572.74
25.2599	547.95
25.2744	522.46
25.2888	521.30
25.3032	527.30
25.3177	569.34
25.3321	598.57
25.3466	561.02
25.3610	513.11
25.3754	504.96
25.3899	540.88
25.4043	526.32
25.4188	511.68
25.4332	539.36
25.4476	530.10
25.4621	531.13
25.4765	556.45
25.4910	586.15
25.5054	566.20
25.5198	581.82
25.5343	566.30
25.5487	543.26
25.5632	558.43
25.5776	557.15
25.5920	570.59
25.6065	568.97
25.6209	553.42
25.6354	523.05
25.6498	554.32
25.6642	555.36
25.6787	540.85
25.6931	503.05
25.7076	564.60
25.7220	552.16
25.7364	554.85
25.7509	520.04
25.7653	514.68
25.7798	551.97
25.7942	607.57
25.8086	526.24
25.8231	562.89
25.8375	573.77
25.8520	551.43
25.8664	583.77
25.8808	535.15
25.8953	523.14
25.9097	514.98
25.9242	527.41
25.9386	530.13
25.9530	548.81
25.9675	535.10
25.9819	547.52
25.9964	565.50
26.0108	577.16
26.0252	574.45
26.0397	514.75
26.0541	492.41
26.0686	528.76
26.0830	506.64
26.0974	513.97
26.1119	558.57
26.1263	525.98
26.1408	504.41
26.1552	523.18
26.1696	555.99
26.1841	539.84
26.1985	525.93
26.2130	554.96
26.2274	560.53
26.2418	552.39
26.2563	509.25
26.2707	524.87
26.2852	529.51
26.2996	480.27
26.3140	536.86
26.3285	544.99
26.3429	514.62
26.3574	493.11
26.3718	505.87
26.3862	500.96
26.4007	515.96
26.4151	499.92
26.4296	549.58
