2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	548.87
22.1264	608.42
22.1409	599.74
22.1553	529.89
22.1697	544.68
22.1842	631.90
22.1986	542.50
22.2131	577.39
22.2275	624.55
22.2419	659.07
22.2564	661.32
22.2708	596.56
22.2853	598.49
22.2997	609.20
22.3141	581.58
22.3286	561.32
22.3430	557.38
22.3575	514.23
22.3719	590.75
22.3863	538.70
22.4008	588.52
22.4152	618.81
22.4297	631.83
22.4441	616.50
22.4585	664.04
22.4730	647.95
22.4874	629.91
22.5019	633.77
22.5163	647.06
22.5307	667.01
22.5452	527.90
22.5596	567.97
22.5741	613.72
22.5885	523.02
22.6029	515.17
22.6174	557.22
22.6318	608.38
22.6463	586.45
22.6607	533.94
22.6751	607.32
22.6896	494.76
22.7040	575.22
22.7185	498.21
22.7329	584.62
22.7473	642.06
22.7618	577.71
22.7762	560.95
22.7907	561.55
22.8051	529.96
22.8195	602.98
22.8340	521.33
22.8484	645.04
22.8629	523.28
22.8773	508.98
22.8917	533.45
22.9062	582.28
22.9206	606.66
22.9351	649.97
22.9495	579.59
22.9639	511.99
22.9784	525.36
22.9928	625.01
23.0073	512.37
23.0217	607.14
23.0361	558.03
23.0506	541.97
23.0650	520.14
23.0795	476.89
23.0939	616.15
23.1083	640.08
23.1228	557.98
23.1372	581.58
23.1517	569.79
23.1661	652.80
23.1806	474.33
23.1950	469.06
23.2094	533.15
23.2239	562.49
23.2383	569.28
23.2528	516.58
23.2672	550.38
23.2816	570.02
23.2961	556.15
23.3105	530.41
23.3250	580.58
23.3394	576.61
23.3538	540.13
23.3683	477.98
23.3827	578.99
23.3972	521.45
23.4116	522.91
23.4260	552.03
23.4405	660.75
23.4549	523.70
23.4694	532.98
23.4838	605.92
23.4982	537.18
23.5127	616.26
23.5271	599.18
23.5416	538.96
23.5560	561.28
23.5704	575.87
23.5849	569.83
23.5993	582.31
23.6138	465.88
23.6282	545.14
23.6426	544.83
23.6571	573.36
23.6715	486.45
23.6860	495.62
23.7004	630.89
23.7148	565.11
23.7293	572.64
23.7437	533.87
23.7582	580.89
23.7726	581.32
23.7870	579.58
23.8015	510.46
23.8159	533.60
23.8304	595.08
23.8448	462.37
23.8592	667.76
23.8737	617.69
23.8881	543.48
23.9026	516.73
23.9170	570.75
23.9314	555.38
23.9459	568.09
23.9603	543.37
23.9748	558.72
23.9892	518.63
24.0036	509.98
24.0181	577.88
24.0325	559.00
24.0470	571.03
24.0614	567.76
24.0758	500.47
24.0903	535.16
24.1047	566.03
24.1192	634.05
24.1336	570.55
24.1480	567.42
24.1625	549.19
24.1769	557.72
24.1914	570.11
24.2058	603.74
24.2202	600.90
24.2347	600.69
24.2491	564.88
24.2636	572.92
24.2780	549.94
24.2924	543.06
24.3069	608.81
24.3213	599.34
24.3358	522.80
24.3502	553.46
24.3646	564.00
24.3791	611.18
24.3935	561.86
24.4080	546.74
24.4224	588.06
24.4368	499.20
24.4513	553.58
24.4657	574.10
24.4802	584.60
24.4946	536.47
24.5090	542.27
24.5235	536.54
24.5379	553.20
24.5524	520.97
24.5668	568.62
24.5812	564.33
24.5957	520.52
24.6101	613.25
24.6246	576.06
24.6390	580.78
24.6534	592.48
24.6679	567.48
24.6823	534.24
24.6968	550.73
24.7112	562.54
24.7256	547.32
24.7401	553.56
24.7545	583.61
24.7690	583.43
24.7834	528.36
24.7978	509.97
24.8123	548.52
24.8267	526.61
24.8412	527.20
24.8556	553.13
24.8700	566.89
24.8845	554.67
24.8989	553.96
24.9134	552.27
24.9278	526.88
24.9422	486.67
24.9567	562.78
24.9711	538.67
24.9856	589.72
25.0000	542.14
25.0144	523.09
25.0289	618.40
25.0433	539.65
25.0578	561.20
25.0722	555.70
25.0866	579.70
25.1011	527.38
25.1155	536.83
25.1300	537.54
25.1444	542.48
25.1588	526.64
25.1733	522.10
25.1877	521.74
25.2022	526.21
25.2166	556.73
25.2310	603.11
25.2455	523.42
25.2599	529.37
25.2744	565.47
25.2888	543.48
25.3032	525.65
25.3177	514.95
25.3321	515.89
25.3466	532.13
25.3610	512.28
25.3754	522.95
25.3899	537.80
25.4043	532.40
25.4188	514.35
25.4332	517.98
25.4476	519.75
25.4621	569.33
25.4765	577.59
25.4910	539.10
25.5054	569.32
25.5198	558.01
25.5343	539.75
25.5487	522.88
25.5632	519.76
25.5776	535.24
25.5920	510.40
25.6065	511.24
25.6209	531.95
25.6354	550.42
25.6498	564.09
25.6642	542.02
25.6787	506.33
25.6931	497.28
25.7076	505.86
25.7220	529.09
25.7364	538.85
25.7509	559.32
25.7653	539.46
25.7798	494.18
25.7942	490.09
25.8086	559.83
25.8231	515.91
25.8375	550.88
25.8520	573.77
25.8664	512.24
25.8808	504.56
25.8953	544.16
25.9097	541.54
25.9242	569.76
25.9386	542.98
25.9530	500.36
25.9675	541.42
25.9819	522.73
25.9964	530.66
26.0108	569.52
26.0252	566.36
26.0397	536.28
26.0541	502.11
26.0686	514.51
26.0830	535.62
26.0974	586.14
26.1119	526.69
26.1263	528.63
26.1408	514.91
26.1552	542.13
26.1696	531.62
26.1841	529.08
26.1985	526.61
26.2130	533.15
26.2274	540.77
26.2418	532.34
26.2563	525.22
26.2707	545.01
26.2852	574.94
26.2996	530.89
26.3140	489.12
26.3285	535.40
26.3429	539.48
26.3574	554.51
26.3718	544.01
26.3862	530.31
26.4007	551.06
26.4151	526.45
26.4296	531.49
