2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	557.84
22.1264	544.13
22.1409	493.88
22.1553	507.43
22.1697	642.94
22.1842	615.81
22.1986	526.00
22.2131	591.58
22.2275	604.22
22.2419	554.77
22.2564	538.66
22.2708	532.95
22.2853	587.39
22.2997	598.04
22.3141	540.99
22.3286	580.91
22.3430	616.43
22.3575	568.26
22.3719	616.44
22.3863	571.32
22.4008	644.85
22.4152	607.67
22.4297	585.06
22.4441	606.91
22.4585	658.69
22.4730	582.41
22.4874	549.34
22.5019	636.38
22.5163	669.45
22.5307	639.53
22.5452	629.90
22.5596	641.40
22.5741	619.47
22.5885	530.29
22.6029	528.18
22.6174	577.50
22.6318	596.38
22.6463	529.23
22.6607	602.79
22.6751	573.86
22.6896	648.41
22.7040	559.79
22.7185	595.11
22.7329	568.74
22.7473	533.91
22.7618	566.04
22.7762	539.58
22.7907	580.70
22.8051	585.63
22.8195	639.60
22.8340	586.23
22.8484	520.50
22.8629	569.74
22.8773	649.58
22.8917	524.76
22.9062	520.46
22.9206	549.20
22.9351	553.56
22.9495	549.13
22.9639	559.49
22.9784	510.42
22.9928	510.30
23.0073	523.33
23.0217	547.07
23.0361	603.02
23.0506	560.19
23.0650	579.03
23.0795	542.89
23.0939	652.64
23.1083	586.02
23.1228	609.01
23.1372	585.25
23.1517	552.62
23.1661	563.07
23.1806	580.81
23.1950	495.85
23.2094	542.82
23.2239	548.25
23.2383	579.56
23.2528	577.79
23.2672	568.82
23.2816	582.05
23.2961	455.46
23.3105	595.60
23.3250	610.05
23.3394	607.16
23.3538	557.50
23.3683	481.14
23.3827	599.47
23.3972	570.75
23.4116	537.95
23.4260	549.24
23.4405	489.77
23.4549	603.51
23.4694	544.13
23.4838	533.28
23.4982	539.09
23.5127	568.93
23.5271	526.32
23.5416	620.35
23.5560	621.17
23.5704	578.40
23.5849	613.44
23.5993	608.75
23.6138	599.71
23.6282	562.70
23.6426	548.35
23.6571	516.36
23.6715	539.94
23.6860	505.84
23.7004	527.96
23.7148	588.63
23.7293	558.25
23.7437	538.94
23.7582	510.33
23.7726	635.92
23.7870	546.71
23.8015	530.22
23.8159	589.50
23.8304	613.43
23.8448	590.40
23.8592	536.49
23.8737	585.21
23.8881	544.82
23.9026	600.45
23.9170	544.62
23.9314	542.62
23.9459	522.17
23.9603	574.82
23.9748	553.72
23.9892	527.05
24.0036	579.05
24.0181	529.49
24.0325	576.03
24.0470	580.27
24.0614	572.79
24.0758	596.66
24.0903	634.94
24.1047	494.99
24.1192	557.18
24.1336	548.41
24.1480	539.34
24.1625	575.08
24.1769	587.48
24.1914	564.60
24.2058	509.29
24.2202	580.63
24.2347	591.94
24.2491	566.60
24.2636	617.11
24.2780	602.08
24.2924	580.81
24.3069	541.53
24.3213	561.40
24.3358	562.37
24.3502	519.68
24.3646	493.76
24.3791	512.26
24.3935	611.26
24.4080	518.47
24.4224	627.12
24.4368	532.71
24.4513	528.36
24.4657	587.44
24.4802	551.39
24.4946	550.34
24.5090	554.84
24.5235	594.33
24.5379	542.15
24.5524	553.60
24.5668	530.15
24.5812	550.03
24.5957	586.44
24.6101	552.74
24.6246	538.56
24.6390	539.47
24.6534	529.93
24.6679	566.39
24.6823	563.84
24.6968	604.48
24.7112	534.38
24.7256	466.67
24.7401	559.70
24.7545	551.27
24.7690	531.78
24.7834	582.87
24.7978	534.51
24.8123	539.38
24.8267	515.88
24.8412	558.74
24.8556	595.04
24.8700	564.97
24.8845	570.79
24.8989	514.88
24.9134	537.37
24.9278	515.60
24.9422	561.31
24.9567	510.61
24.9711	547.31
24.9856	611.48
25.0000	531.81
25.0144	534.88
25.0289	574.31
25.0433	556.70
25.0578	523.16
25.0722	522.30
25.0866	551.51
25.1011	484.10
25.1155	529.87
25.1300	521.15
25.1444	561.33
25.1588	510.05
25.1733	526.34
25.1877	509.51
25.2022	552.17
25.2166	567.23
25.2310	561.47
25.2455	536.83
25.2599	546.44
25.2744	553.62
25.2888	549.80
25.3032	563.62
25.3177	586.22
25.3321	583.40
25.3466	551.02
25.3610	560.85
25.3754	532.93
25.3899	558.03
25.4043	581.56
25.4188	541.67
25.4332	585.58
25.4476	515.82
25.4621	488.92
25.4765	539.29
25.4910	511.96
25.5054	515.74
25.5198	539.64
25.5343	547.23
25.5487	538.67
25.5632	557.32
25.5776	527.01
25.5920	524.80
25.6065	528.47
25.6209	564.79
25.6354	524.85
25.6498	518.88
25.6642	503.11
25.6787	523.56
25.6931	543.52
25.7076	533.30
25.7220	519.40
25.7364	531.46
25.7509	525.96
25.7653	537.92
25.7798	541.14
25.7942	589.76
25.8086	588.32
25.8231	543.42
25.8375	506.24
25.8520	500.28
25.8664	578.35
25.8808	523.77
25.8953	518.80
25.9097	538.06
25.9242	548.62
25.9386	522.33
25.9530	511.13
25.9675	492.85
25.9819	554.33
25.9964	534.82
26.0108	538.80
26.0252	570.41
26.0397	521.82
26.0541	544.39
26.0686	523.64
26.0830	524.23
26.0974	534.16
26.1119	562.19
26.1263	550.76
26.1408	529.45
26.1552	520.02
26.1696	512.17
26.1841	524.27
26.1985	529.77
26.2130	553.64
26.2274	565.90
26.2418	526.99
26.2563	550.90
26.2707	508.39
26.2852	525.92
26.2996	553.59
26.3140	537.62
26.3285	522.47
26.3429	508.95
26.3574	515.61
26.3718	529.25
26.3862	532.33
26.4007	528.83
26.4151	522.60
26.4296	519.24
