2022.09.19 19:37:17
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	535.00
22.1264	601.63
22.1409	537.65
22.1553	519.29
22.1697	683.93
22.1842	676.80
22.1986	535.21
22.2131	533.69
22.2275	501.49
22.2419	565.91
22.2564	590.02
22.2708	549.02
22.2853	534.44
22.2997	512.97
22.3141	500.33
22.3286	524.93
22.3430	580.04
22.3575	554.03
22.3719	561.26
22.3863	529.48
22.4008	580.13
22.4152	677.46
22.4297	657.89
22.4441	590.81
22.4585	636.06
22.4730	588.91
22.4874	571.24
22.5019	610.69
22.5163	643.04
22.5307	564.89
22.5452	494.92
22.5596	542.26
22.5741	642.04
22.5885	655.54
22.6029	570.55
22.6174	535.16
22.6318	498.75
22.6463	572.08
22.6607	568.10
22.6751	583.85
22.6896	553.40
22.7040	454.78
22.7185	500.76
22.7329	551.20
22.7473	569.89
22.7618	505.12
22.7762	547.66
22.7907	553.99
22.8051	600.78
22.8195	573.63
22.8340	554.73
22.8484	523.48
22.8629	554.94
22.8773	530.42
22.8917	506.16
22.9062	566.46
22.9206	536.29
22.9351	527.62
22.9495	536.32
22.9639	541.77
22.9784	610.81
22.9928	641.41
23.0073	626.56
23.0217	647.39
23.0361	549.61
23.0506	421.11
23.0650	546.57
23.0795	552.43
23.0939	626.85
23.1083	583.07
23.1228	592.45
23.1372	550.61
23.1517	590.11
23.1661	571.10
23.1806	540.64
23.1950	532.63
23.2094	518.84
23.2239	566.82
23.2383	582.24
23.2528	524.28
23.2672	564.32
23.2816	523.48
23.2961	564.63
23.3105	547.23
23.3250	599.93
23.3394	603.22
23.3538	520.20
23.3683	538.38
23.3827	518.02
23.3972	545.29
23.4116	553.95
23.4260	555.66
23.4405	556.62
23.4549	521.02
23.4694	559.01
23.4838	549.79
23.4982	583.25
23.5127	571.70
23.5271	550.56
23.5416	543.69
23.5560	601.62
23.5704	570.04
23.5849	581.26
23.5993	550.27
23.6138	534.79
23.6282	529.17
23.6426	529.32
23.6571	552.78
23.6715	516.49
23.6860	526.47
23.7004	546.86
23.7148	582.40
23.7293	540.64
23.7437	620.22
23.7582	622.78
23.7726	572.20
23.7870	569.41
23.8015	479.20
23.8159	597.78
23.8304	520.13
23.8448	603.87
23.8592	564.98
23.8737	572.80
23.8881	542.86
23.9026	551.13
23.9170	493.31
23.9314	583.90
23.9459	653.10
23.9603	501.07
23.9748	553.17
23.9892	596.53
24.0036	530.73
24.0181	581.78
24.0325	527.88
24.0470	565.65
24.0614	566.63
24.0758	566.85
24.0903	593.73
24.1047	569.82
24.1192	535.83
24.1336	582.09
24.1480	526.53
24.1625	537.59
24.1769	535.15
24.1914	549.76
24.2058	543.93
24.2202	604.35
24.2347	601.98
24.2491	622.28
24.2636	572.11
24.2780	598.47
24.2924	598.62
24.3069	558.95
24.3213	574.63
24.3358	563.97
24.3502	519.43
24.3646	553.75
24.3791	516.23
24.3935	503.36
24.4080	537.14
24.4224	566.34
24.4368	479.40
24.4513	546.80
24.4657	565.63
24.4802	559.82
24.4946	551.66
24.5090	590.74
24.5235	534.97
24.5379	560.97
24.5524	514.65
24.5668	583.65
24.5812	554.60
24.5957	535.64
24.6101	523.48
24.6246	523.72
24.6390	574.76
24.6534	545.70
24.6679	573.90
24.6823	520.25
24.6968	594.96
24.7112	517.58
24.7256	518.87
24.7401	509.32
24.7545	556.65
24.7690	548.78
24.7834	500.61
24.7978	523.05
24.8123	539.60
24.8267	546.41
24.8412	580.85
24.8556	532.66
24.8700	501.58
24.8845	539.31
24.8989	510.15
24.9134	519.15
24.9278	503.02
24.9422	546.10
24.9567	523.29
24.9711	531.43
24.9856	545.68
25.0000	550.46
25.0144	585.05
25.0289	561.02
25.0433	532.68
25.0578	562.73
25.0722	513.12
25.0866	519.32
25.1011	508.04
25.1155	536.74
25.1300	562.89
25.1444	520.01
25.1588	539.79
25.1733	553.09
25.1877	507.67
25.2022	548.80
25.2166	544.85
25.2310	522.77
25.2455	494.32
25.2599	512.66
25.2744	559.16
25.2888	536.95
25.3032	517.55
25.3177	562.07
25.3321	555.39
25.3466	555.71
25.3610	533.97
25.3754	487.60
25.3899	514.18
25.4043	500.23
25.4188	533.34
25.4332	551.04
25.4476	551.78
25.4621	509.29
25.4765	523.02
25.4910	534.09
25.5054	491.74
25.5198	481.78
25.5343	519.93
25.5487	527.23
25.5632	540.79
25.5776	559.20
25.5920	525.49
25.6065	535.80
25.6209	534.16
25.6354	535.42
25.6498	527.40
25.6642	518.61
25.6787	509.38
25.6931	530.80
25.7076	567.94
25.7220	571.66
25.7364	553.24
25.7509	503.69
25.7653	488.23
25.7798	503.87
25.7942	531.37
25.8086	505.42
25.8231	572.40
25.8375	585.89
25.8520	552.08
25.8664	505.77
25.8808	511.44
25.8953	504.01
25.9097	527.72
25.9242	548.92
25.9386	560.95
25.9530	554.00
25.9675	538.96
25.9819	516.73
25.9964	524.57
26.0108	510.47
26.0252	564.79
26.0397	540.60
26.0541	527.04
26.0686	588.67
26.0830	563.49
26.0974	524.42
26.1119	536.95
26.1263	503.35
26.1408	484.29
26.1552	519.43
26.1696	534.54
26.1841	547.57
26.1985	551.12
26.2130	530.07
26.2274	520.32
26.2418	510.85
26.2563	524.80
26.2707	514.77
26.2852	501.12
26.2996	528.94
26.3140	525.61
26.3285	488.18
26.3429	518.17
26.3574	524.50
26.3718	517.84
26.3862	509.22
26.4007	496.91
26.4151	512.49
26.4296	567.04
