2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	577.29
22.1264	584.87
22.1409	529.32
22.1553	582.10
22.1697	513.73
22.1842	547.08
22.1986	542.54
22.2131	483.07
22.2275	608.06
22.2419	613.06
22.2564	638.35
22.2708	664.47
22.2853	674.64
22.2997	515.31
22.3141	554.43
22.3286	580.04
22.3430	561.71
22.3575	597.70
22.3719	599.29
22.3863	648.32
22.4008	608.77
22.4152	534.86
22.4297	622.65
22.4441	662.51
22.4585	595.79
22.4730	633.35
22.4874	647.22
22.5019	587.76
22.5163	587.31
22.5307	589.07
22.5452	536.89
22.5596	629.23
22.5741	612.96
22.5885	612.57
22.6029	590.57
22.6174	700.13
22.6318	598.75
22.6463	574.69
22.6607	639.86
22.6751	644.10
22.6896	624.63
22.7040	576.82
22.7185	595.11
22.7329	573.20
22.7473	545.23
22.7618	560.29
22.7762	545.65
22.7907	582.66
22.8051	492.52
22.8195	611.17
22.8340	596.08
22.8484	506.31
22.8629	572.36
22.8773	631.27
22.8917	642.54
22.9062	529.08
22.9206	531.90
22.9351	592.35
22.9495	585.23
22.9639	572.10
22.9784	615.05
22.9928	634.74
23.0073	565.68
23.0217	633.43
23.0361	554.68
23.0506	600.23
23.0650	621.37
23.0795	487.71
23.0939	476.76
23.1083	522.14
23.1228	494.80
23.1372	557.79
23.1517	578.51
23.1661	589.52
23.1806	535.77
23.1950	555.62
23.2094	479.11
23.2239	526.91
23.2383	597.92
23.2528	641.28
23.2672	533.55
23.2816	542.12
23.2961	547.91
23.3105	550.56
23.3250	550.74
23.3394	563.92
23.3538	556.92
23.3683	567.73
23.3827	534.66
23.3972	558.81
23.4116	578.83
23.4260	559.23
23.4405	615.15
23.4549	560.66
23.4694	507.96
23.4838	600.81
23.4982	550.10
23.5127	539.71
23.5271	467.93
23.5416	530.19
23.5560	584.11
23.5704	624.61
23.5849	595.76
23.5993	590.76
23.6138	588.96
23.6282	583.11
23.6426	560.34
23.6571	575.97
23.6715	562.50
23.6860	538.76
23.7004	591.11
23.7148	535.74
23.7293	559.83
23.7437	525.65
23.7582	582.36
23.7726	519.42
23.7870	578.72
23.8015	525.79
23.8159	569.72
23.8304	597.37
23.8448	560.34
23.8592	570.67
23.8737	610.11
23.8881	530.19
23.9026	531.39
23.9170	593.25
23.9314	546.89
23.9459	575.88
23.9603	553.72
23.9748	546.10
23.9892	607.44
24.0036	522.98
24.0181	579.59
24.0325	589.93
24.0470	582.93
24.0614	570.82
24.0758	554.48
24.0903	596.75
24.1047	555.77
24.1192	577.80
24.1336	588.66
24.1480	542.18
24.1625	555.96
24.1769	614.50
24.1914	593.05
24.2058	570.54
24.2202	626.03
24.2347	630.01
24.2491	594.19
24.2636	607.71
24.2780	587.95
24.2924	602.14
24.3069	553.93
24.3213	580.12
24.3358	549.60
24.3502	580.71
24.3646	527.29
24.3791	557.32
24.3935	568.99
24.4080	537.32
24.4224	576.86
24.4368	526.56
24.4513	498.89
24.4657	519.31
24.4802	546.44
24.4946	528.57
24.5090	559.71
24.5235	575.30
24.5379	540.81
24.5524	592.25
24.5668	622.55
24.5812	561.72
24.5957	556.92
24.6101	613.54
24.6246	547.96
24.6390	570.40
24.6534	515.69
24.6679	541.48
24.6823	605.29
24.6968	587.93
24.7112	496.71
24.7256	548.12
24.7401	572.64
24.7545	535.01
24.7690	545.41
24.7834	502.52
24.7978	518.67
24.8123	566.59
24.8267	560.16
24.8412	544.85
24.8556	500.66
24.8700	572.12
24.8845	558.84
24.8989	586.80
24.9134	585.66
24.9278	589.94
24.9422	534.81
24.9567	524.65
24.9711	574.68
24.9856	535.88
25.0000	569.57
25.0144	532.40
25.0289	564.15
25.0433	551.96
25.0578	531.55
25.0722	566.78
25.0866	611.62
25.1011	514.39
25.1155	524.43
25.1300	563.43
25.1444	517.68
25.1588	538.38
25.1733	546.83
25.1877	530.89
25.2022	507.84
25.2166	527.21
25.2310	518.14
25.2455	550.95
25.2599	545.10
25.2744	517.66
25.2888	515.98
25.3032	546.30
25.3177	593.58
25.3321	568.48
25.3466	593.83
25.3610	547.07
25.3754	496.13
25.3899	513.05
25.4043	521.51
25.4188	560.64
25.4332	560.66
25.4476	502.73
25.4621	577.97
25.4765	564.67
25.4910	559.45
25.5054	544.98
25.5198	537.34
25.5343	587.57
25.5487	566.43
25.5632	536.89
25.5776	550.79
25.5920	525.08
25.6065	547.15
25.6209	537.00
25.6354	516.48
25.6498	513.08
25.6642	529.09
25.6787	569.34
25.6931	532.95
25.7076	564.85
25.7220	507.61
25.7364	468.36
25.7509	518.12
25.7653	490.78
25.7798	510.84
25.7942	530.51
25.8086	565.75
25.8231	551.40
25.8375	531.01
25.8520	573.88
25.8664	559.64
25.8808	567.44
25.8953	554.90
25.9097	549.87
25.9242	590.05
25.9386	565.19
25.9530	542.60
25.9675	527.91
25.9819	538.64
25.9964	550.43
26.0108	546.21
26.0252	507.07
26.0397	543.80
26.0541	565.50
26.0686	537.17
26.0830	518.21
26.0974	498.35
26.1119	561.97
26.1263	576.50
26.1408	528.65
26.1552	530.61
26.1696	518.22
26.1841	474.47
26.1985	494.66
26.2130	528.00
26.2274	516.63
26.2418	531.71
26.2563	521.62
26.2707	506.55
26.2852	503.12
26.2996	506.99
26.3140	541.11
26.3285	519.72
26.3429	527.61
26.3574	530.63
26.3718	531.55
26.3862	488.39
26.4007	515.41
26.4151	539.88
26.4296	537.79
