2022.09.19 19:37:16
Îáðàçåö: ß÷åéêà LCoV 16-09-2022
Lambda1 = 1.54060
Lambda2 = 1.54439
Lambdam = 1.54186
R = 0.497
2Theta	I

line¹ 0 ;repeat¹ 0
22.1120	531.62
22.1264	588.12
22.1409	566.41
22.1553	493.05
22.1697	511.77
22.1842	561.32
22.1986	526.40
22.2131	551.70
22.2275	595.03
22.2419	571.24
22.2564	539.84
22.2708	610.83
22.2853	692.34
22.2997	591.55
22.3141	591.67
22.3286	688.97
22.3430	660.10
22.3575	547.88
22.3719	549.01
22.3863	539.05
22.4008	585.53
22.4152	724.62
22.4297	707.74
22.4441	650.62
22.4585	601.18
22.4730	564.71
22.4874	589.34
22.5019	529.81
22.5163	584.97
22.5307	604.45
22.5452	505.24
22.5596	542.44
22.5741	580.30
22.5885	638.99
22.6029	645.60
22.6174	578.41
22.6318	594.79
22.6463	584.41
22.6607	611.81
22.6751	573.84
22.6896	577.61
22.7040	561.06
22.7185	597.03
22.7329	617.92
22.7473	578.99
22.7618	537.63
22.7762	545.33
22.7907	568.78
22.8051	528.24
22.8195	584.69
22.8340	543.97
22.8484	599.03
22.8629	509.21
22.8773	557.64
22.8917	497.55
22.9062	590.91
22.9206	622.59
22.9351	565.09
22.9495	556.18
22.9639	609.76
22.9784	552.49
22.9928	499.97
23.0073	549.29
23.0217	521.04
23.0361	482.32
23.0506	553.47
23.0650	546.81
23.0795	529.68
23.0939	589.33
23.1083	576.58
23.1228	555.35
23.1372	551.79
23.1517	522.33
23.1661	564.04
23.1806	598.59
23.1950	559.54
23.2094	504.78
23.2239	617.61
23.2383	531.35
23.2528	489.38
23.2672	508.93
23.2816	566.47
23.2961	477.47
23.3105	552.67
23.3250	585.70
23.3394	528.99
23.3538	532.37
23.3683	564.48
23.3827	533.51
23.3972	460.79
23.4116	586.46
23.4260	568.13
23.4405	510.54
23.4549	551.99
23.4694	606.93
23.4838	510.58
23.4982	544.19
23.5127	532.27
23.5271	531.91
23.5416	618.79
23.5560	635.06
23.5704	580.87
23.5849	554.00
23.5993	649.62
23.6138	483.17
23.6282	516.01
23.6426	484.62
23.6571	551.07
23.6715	498.41
23.6860	518.96
23.7004	628.29
23.7148	571.68
23.7293	520.94
23.7437	567.33
23.7582	558.92
23.7726	574.97
23.7870	553.93
23.8015	535.25
23.8159	511.48
23.8304	596.26
23.8448	608.54
23.8592	588.10
23.8737	592.84
23.8881	431.81
23.9026	599.34
23.9170	592.65
23.9314	490.60
23.9459	558.87
23.9603	587.99
23.9748	567.15
23.9892	573.82
24.0036	439.63
24.0181	557.19
24.0325	594.29
24.0470	606.29
24.0614	645.00
24.0758	524.80
24.0903	595.84
24.1047	627.23
24.1192	568.84
24.1336	588.11
24.1480	513.54
24.1625	580.72
24.1769	568.91
24.1914	598.29
24.2058	503.13
24.2202	568.10
24.2347	562.27
24.2491	560.15
24.2636	583.35
24.2780	615.69
24.2924	597.35
24.3069	618.45
24.3213	608.23
24.3358	584.55
24.3502	575.30
24.3646	491.20
24.3791	560.67
24.3935	554.14
24.4080	581.00
24.4224	556.77
24.4368	570.92
24.4513	519.54
24.4657	578.44
24.4802	607.87
24.4946	533.09
24.5090	570.63
24.5235	529.35
24.5379	540.12
24.5524	563.16
24.5668	592.37
24.5812	613.33
24.5957	606.59
24.6101	559.73
24.6246	585.00
24.6390	608.22
24.6534	558.23
24.6679	535.87
24.6823	515.71
24.6968	572.24
24.7112	516.28
24.7256	556.77
24.7401	577.63
24.7545	463.50
24.7690	560.01
24.7834	551.16
24.7978	533.13
24.8123	536.98
24.8267	527.81
24.8412	567.93
24.8556	552.76
24.8700	579.26
24.8845	535.38
24.8989	560.76
24.9134	510.87
24.9278	539.23
24.9422	522.75
24.9567	524.12
24.9711	565.89
24.9856	584.01
25.0000	538.58
25.0144	564.53
25.0289	567.23
25.0433	586.96
25.0578	530.19
25.0722	540.75
25.0866	525.06
25.1011	552.36
25.1155	549.77
25.1300	568.36
25.1444	536.75
25.1588	559.39
25.1733	558.67
25.1877	536.60
25.2022	524.02
25.2166	581.32
25.2310	556.25
25.2455	566.95
25.2599	578.90
25.2744	557.68
25.2888	568.44
25.3032	524.92
25.3177	501.85
25.3321	514.13
25.3466	539.07
25.3610	573.69
25.3754	573.43
25.3899	533.32
25.4043	552.15
25.4188	555.53
25.4332	504.67
25.4476	520.38
25.4621	527.34
25.4765	517.73
25.4910	558.57
25.5054	537.78
25.5198	534.18
25.5343	497.24
25.5487	518.61
25.5632	534.79
25.5776	555.70
25.5920	579.64
25.6065	552.18
25.6209	498.39
25.6354	526.90
25.6498	537.78
25.6642	557.14
25.6787	574.19
25.6931	554.36
25.7076	568.17
25.7220	553.29
25.7364	516.26
25.7509	512.59
25.7653	574.03
25.7798	530.51
25.7942	552.39
25.8086	512.52
25.8231	543.38
25.8375	533.43
25.8520	552.71
25.8664	517.23
25.8808	537.71
25.8953	556.82
25.9097	513.26
25.9242	513.68
25.9386	514.28
25.9530	510.39
25.9675	498.16
25.9819	536.93
25.9964	506.29
26.0108	511.75
26.0252	548.10
26.0397	585.58
26.0541	542.34
26.0686	549.45
26.0830	544.61
26.0974	544.05
26.1119	543.99
26.1263	559.18
26.1408	509.59
26.1552	524.22
26.1696	515.96
26.1841	552.14
26.1985	556.62
26.2130	553.32
26.2274	563.16
26.2418	559.39
26.2563	523.88
26.2707	545.39
26.2852	574.52
26.2996	543.56
26.3140	536.52
26.3285	505.61
26.3429	545.59
26.3574	531.76
26.3718	525.89
26.3862	539.48
26.4007	535.15
26.4151	549.98
26.4296	568.30
